measure label,year,state,county,fips,perc_vacant_housing_1y,numerator,denominator
perc_vacant_housing_1y,2015,23,Dakota County,27037,0.030515788,5007,164079
perc_vacant_housing_1y,2015,23,Hennepin County,27053,0.048132129,25342,526509
perc_vacant_housing_1y,2015,23,Olmsted County,27109,0.064821653,4038,62294
perc_vacant_housing_1y,2015,23,Ramsey County,27123,0.049492758,10811,218436
perc_vacant_housing_1y,2015,23,Rice County,27131,0.074926898,1845,24624
perc_vacant_housing_1y,2015,23,Scott County,27139,,,49997
perc_vacant_housing_1y,2015,23,Sherburne County,27141,0.039530948,1308,33088
perc_vacant_housing_1y,2015,23,St. Louis County,27137,0.178838685,18498,103434
perc_vacant_housing_1y,2015,23,Stearns County,27145,0.068836741,4350,63193
perc_vacant_housing_1y,2015,23,Washington County,27163,0.03981515,3834,96295
perc_vacant_housing_1y,2015,23,Wright County,27171,0.061609961,3102,50349
perc_vacant_housing_1y,2015,24,DeSoto County,28033,,,64859
perc_vacant_housing_1y,2015,24,Forrest County,28035,0.124152258,4064,32734
perc_vacant_housing_1y,2015,24,Harrison County,28047,0.137237191,12454,90748
perc_vacant_housing_1y,2015,24,Hinds County,28049,0.149860844,15669,104557
perc_vacant_housing_1y,2015,24,Jackson County,28059,0.1803471,11067,61365
perc_vacant_housing_1y,2015,24,Jones County,28067,,,28663
perc_vacant_housing_1y,2015,24,Lauderdale County,28075,0.157491788,5513,35005
perc_vacant_housing_1y,2015,24,Lee County,28081,,,36305
perc_vacant_housing_1y,2015,24,Madison County,28089,0.079609007,3331,41842
perc_vacant_housing_1y,2015,24,Rankin County,28121,0.063267425,3715,58719
perc_vacant_housing_1y,2015,25,Boone County,29019,0.067485154,5024,74446
perc_vacant_housing_1y,2015,25,Buchanan County,29021,0.140783891,5413,38449
perc_vacant_housing_1y,2015,25,Cape Girardeau County,29031,,,33154
perc_vacant_housing_1y,2015,25,Cass County,29037,,,40736
perc_vacant_housing_1y,2015,25,Christian County,29043,0.088920578,2931,32962
perc_vacant_housing_1y,2015,25,Clay County,29047,0.06703344,6409,95609
perc_vacant_housing_1y,2015,25,Cole County,29051,0.095039941,3129,32923
perc_vacant_housing_1y,2015,25,Franklin County,29071,0.055396695,2441,44064
perc_vacant_housing_1y,2015,25,Greene County,29077,0.081933677,10693,130508
perc_vacant_housing_1y,2015,25,Jackson County,29095,0.112509184,35677,317103
perc_vacant_housing_1y,2015,25,Jasper County,29097,0.104346819,5394,51693
perc_vacant_housing_1y,2015,25,Jefferson County,29099,0.070070915,6245,89124
perc_vacant_housing_1y,2015,25,Platte County,29165,0.035977427,1460,40581
perc_vacant_housing_1y,2015,25,St. Charles County,29183,0.042798333,6404,149632
perc_vacant_housing_1y,2015,25,St. Francois County,29187,0.158784121,4670,29411
perc_vacant_housing_1y,2015,25,St. Louis County,29189,0.088554472,38826,438442
perc_vacant_housing_1y,2015,25,St. Louis city,29510,0.189941019,33362,175644
perc_vacant_housing_1y,2015,26,Cascade County,30013,0.093773067,3557,37932
perc_vacant_housing_1y,2015,26,Flathead County,30029,0.204879895,9732,47501
perc_vacant_housing_1y,2015,26,Gallatin County,30031,0.106180251,4881,45969
perc_vacant_housing_1y,2015,26,Lewis and Clark County,30049,0.110261478,3403,30863
perc_vacant_housing_1y,2015,26,Missoula County,30063,0.072842956,3778,51865
perc_vacant_housing_1y,2015,26,Yellowstone County,30111,0.069746442,4712,67559
perc_vacant_housing_1y,2015,27,Douglas County,31055,0.069214486,15856,229085
perc_vacant_housing_1y,2015,27,Lancaster County,31109,0.044201691,5592,126511
perc_vacant_housing_1y,2015,27,Sarpy County,31153,0.034153026,2293,67139
perc_vacant_housing_1y,2015,28,Clark County,32003,0.144992471,126414,871866
perc_vacant_housing_1y,2015,28,Washoe County,32031,0.082586862,15609,189001
perc_vacant_housing_1y,2015,29,Cheshire County,33005,0.138022617,4833,35016
perc_vacant_housing_1y,2015,29,Grafton County,33009,0.313656271,16259,51837
perc_vacant_housing_1y,2015,29,Hillsborough County,33011,0.067279831,11309,168089
perc_vacant_housing_1y,2015,29,Merrimack County,33013,0.132349491,8448,63831
perc_vacant_housing_1y,2015,29,Rockingham County,33015,0.075702876,9793,129361
perc_vacant_housing_1y,2015,29,Strafford County,33017,,,52693
perc_vacant_housing_1y,2015,30,Atlantic County,34001,0.194574565,24882,127879
perc_vacant_housing_1y,2015,30,Bergen County,34003,0.049605928,17617,355139
perc_vacant_housing_1y,2015,30,Burlington County,34005,0.080539323,14336,178000
perc_vacant_housing_1y,2015,30,Camden County,34007,0.10041555,20709,206233
perc_vacant_housing_1y,2015,30,Cape May County,34009,0.578001082,57225,99005
perc_vacant_housing_1y,2015,30,Cumberland County,34011,0.105291173,5934,56358
perc_vacant_housing_1y,2015,30,Essex County,34013,0.109601274,34497,314750
perc_vacant_housing_1y,2015,30,Gloucester County,34015,0.072593488,8159,112393
perc_vacant_housing_1y,2015,30,Hudson County,34017,0.076357394,21213,277812
perc_vacant_housing_1y,2015,30,Hunterdon County,34019,,,49955
perc_vacant_housing_1y,2015,30,Mercer County,34021,0.113555044,16407,144485
perc_vacant_housing_1y,2015,30,Middlesex County,34023,0.06143314,18405,299594
perc_vacant_housing_1y,2015,30,Monmouth County,34025,0.094405852,24610,260683
perc_vacant_housing_1y,2015,30,Morris County,34027,0.056541644,10818,191328
perc_vacant_housing_1y,2015,30,Ocean County,34029,0.19533813,54790,280488
perc_vacant_housing_1y,2015,30,Passaic County,34031,0.109024599,19281,176850
perc_vacant_housing_1y,2015,30,Salem County,34033,0.174525052,4823,27635
perc_vacant_housing_1y,2015,30,Somerset County,34035,0.069103561,8700,125898
perc_vacant_housing_1y,2015,30,Sussex County,34037,0.139749408,8711,62333
perc_vacant_housing_1y,2015,30,Union County,34039,0.065331221,13163,201481
perc_vacant_housing_1y,2015,30,Warren County,34041,0.070602998,3207,45423
perc_vacant_housing_1y,2015,31,Bernalillo County,35001,0.083653994,24175,288988
perc_vacant_housing_1y,2015,31,Chaves County,35005,0.150837362,4026,26691
perc_vacant_housing_1y,2015,31,Doña Ana County,35013,0.110656902,9366,84640
perc_vacant_housing_1y,2015,31,Lea County,35025,0.170720264,4366,25574
perc_vacant_housing_1y,2015,31,McKinley County,35031,0.22677128,5838,25744
perc_vacant_housing_1y,2015,31,Otero County,35035,0.21584478,6675,30925
perc_vacant_housing_1y,2015,31,San Juan County,35045,0.128375515,6375,49659
perc_vacant_housing_1y,2015,31,Sandoval County,35043,0.128267944,7016,54698
perc_vacant_housing_1y,2015,31,Santa Fe County,35049,0.148225442,10654,71877
perc_vacant_housing_1y,2015,31,Valencia County,35061,0.09216971,2785,30216
perc_vacant_housing_1y,2015,32,Albany County,36001,0.105307169,14608,138718
perc_vacant_housing_1y,2015,32,Bronx County,36005,0.052255433,27368,523735
perc_vacant_housing_1y,2015,32,Broome County,36007,0.117792726,10560,89649
perc_vacant_housing_1y,2015,32,Cattaraugus County,36009,0.226465344,9269,40929
perc_vacant_housing_1y,2015,32,Cayuga County,36011,0.126264974,4604,36463
perc_vacant_housing_1y,2015,32,Chautauqua County,36013,0.219962806,14668,66684
perc_vacant_housing_1y,2015,32,Chemung County,36015,0.089481786,3431,38343
perc_vacant_housing_1y,2015,32,Clinton County,36019,0.127537116,4587,35966
perc_vacant_housing_1y,2015,32,Dutchess County,36027,0.103262328,12313,119240
perc_vacant_housing_1y,2015,32,Erie County,36029,0.089693479,37838,421859
perc_vacant_housing_1y,2015,32,Jefferson County,36045,0.255255461,15093,59129
perc_vacant_housing_1y,2015,32,Kings County,36047,0.080385841,82461,1025815
perc_vacant_housing_1y,2015,32,Livingston County,36051,0.112215444,3071,27367
perc_vacant_housing_1y,2015,32,Madison County,36053,0.170398369,5411,31755
perc_vacant_housing_1y,2015,32,Monroe County,36055,0.078928903,25641,324862
perc_vacant_housing_1y,2015,32,Nassau County,36059,0.062667347,29256,466846
perc_vacant_housing_1y,2015,32,New York County,36061,0.096931793,84320,869890
perc_vacant_housing_1y,2015,32,Niagara County,36063,0.14237152,14114,99135
perc_vacant_housing_1y,2015,32,Oneida County,36065,0.127751559,13267,103850
perc_vacant_housing_1y,2015,32,Onondaga County,36067,0.106587321,21852,205015
perc_vacant_housing_1y,2015,32,Ontario County,36069,0.11225757,5603,49912
perc_vacant_housing_1y,2015,32,Orange County,36071,0.103471868,14517,140299
perc_vacant_housing_1y,2015,32,Oswego County,36075,0.148914769,7993,53675
perc_vacant_housing_1y,2015,32,Putnam County,36079,0.100858316,3866,38331
perc_vacant_housing_1y,2015,32,Queens County,36081,0.080265835,68190,849552
perc_vacant_housing_1y,2015,32,Rensselaer County,36083,0.125133932,8993,71867
perc_vacant_housing_1y,2015,32,Richmond County,36085,0.064150266,11482,178986
perc_vacant_housing_1y,2015,32,Rockland County,36087,0.044412225,4656,104836
perc_vacant_housing_1y,2015,32,Saratoga County,36091,0.099668488,10222,102560
perc_vacant_housing_1y,2015,32,Schenectady County,36093,0.228163317,15558,68188
perc_vacant_housing_1y,2015,32,St. Lawrence County,36089,0.179368421,9372,52250
perc_vacant_housing_1y,2015,32,Steuben County,36101,0.189486206,9242,48774
perc_vacant_housing_1y,2015,32,Suffolk County,36103,0.148527861,84765,570701
perc_vacant_housing_1y,2015,32,Sullivan County,36105,0.406568438,20228,49753
perc_vacant_housing_1y,2015,32,Tompkins County,36109,0.086667456,3663,42265
perc_vacant_housing_1y,2015,32,Ulster County,36111,0.162788749,13643,83808
perc_vacant_housing_1y,2015,32,Warren County,36113,0.36643365,14362,39194
perc_vacant_housing_1y,2015,32,Wayne County,36117,0.132110983,5476,41450
perc_vacant_housing_1y,2015,32,Westchester County,36119,0.080421336,29730,369678
perc_vacant_housing_1y,2015,33,Alamance County,37001,0.077257797,5291,68485
perc_vacant_housing_1y,2015,33,Brunswick County,37019,0.382933915,31813,83077
perc_vacant_housing_1y,2015,33,Buncombe County,37021,0.114486083,13354,116643
perc_vacant_housing_1y,2015,33,Burke County,37023,0.15359807,6239,40619
perc_vacant_housing_1y,2015,33,Cabarrus County,37025,0.079680085,6127,76895
perc_vacant_housing_1y,2015,33,Caldwell County,37027,0.147510499,5552,37638
perc_vacant_housing_1y,2015,33,Carteret County,37031,0.348208636,17057,48985
perc_vacant_housing_1y,2015,33,Catawba County,37035,0.104205348,7072,67866
perc_vacant_housing_1y,2015,33,Chatham County,37037,0.092420168,2819,30502
perc_vacant_housing_1y,2015,33,Cleveland County,37045,0.148606166,6429,43262
perc_vacant_housing_1y,2015,33,Craven County,37049,0.091371112,4207,46043
perc_vacant_housing_1y,2015,33,Cumberland County,37051,0.165618852,23920,144428
perc_vacant_housing_1y,2015,33,Davidson County,37057,0.105853237,7742,73139
perc_vacant_housing_1y,2015,33,Durham County,37063,0.078487232,10221,130225
perc_vacant_housing_1y,2015,33,Forsyth County,37067,0.107211456,17360,161923
perc_vacant_housing_1y,2015,33,Gaston County,37071,0.125071913,11305,90388
perc_vacant_housing_1y,2015,33,Guilford County,37081,0.107259132,24148,225137
perc_vacant_housing_1y,2015,33,Harnett County,37085,0.120897233,6015,49753
perc_vacant_housing_1y,2015,33,Henderson County,37089,0.145194903,8083,55670
perc_vacant_housing_1y,2015,33,Iredell County,37097,0.09709765,6885,70908
perc_vacant_housing_1y,2015,33,Johnston County,37101,0.093771085,6672,71152
perc_vacant_housing_1y,2015,33,Lincoln County,37109,0.124554642,4265,34242
perc_vacant_housing_1y,2015,33,Mecklenburg County,37119,0.067872941,29041,427873
perc_vacant_housing_1y,2015,33,Moore County,37125,0.154487193,7063,45719
perc_vacant_housing_1y,2015,33,Nash County,37127,0.142439872,6047,42453
perc_vacant_housing_1y,2015,33,New Hanover County,37129,0.138629213,14844,107077
perc_vacant_housing_1y,2015,33,Onslow County,37133,0.146934152,11301,76912
perc_vacant_housing_1y,2015,33,Orange County,37135,0.071114875,4032,56697
perc_vacant_housing_1y,2015,33,Pitt County,37147,0.115493543,8931,77329
perc_vacant_housing_1y,2015,33,Randolph County,37151,0.088701248,5431,61228
perc_vacant_housing_1y,2015,33,Robeson County,37155,0.127912536,6681,52231
perc_vacant_housing_1y,2015,33,Rockingham County,37157,0.146343142,6375,43562
perc_vacant_housing_1y,2015,33,Rowan County,37159,0.148486912,8945,60241
perc_vacant_housing_1y,2015,33,Rutherford County,37161,0.23765032,8063,33928
perc_vacant_housing_1y,2015,33,Surry County,37171,0.126588315,4244,33526
perc_vacant_housing_1y,2015,33,Union County,37179,0.038160481,2969,77803
perc_vacant_housing_1y,2015,33,Wake County,37183,0.067946628,27958,411470
perc_vacant_housing_1y,2015,33,Wayne County,37191,0.09675543,5156,53289
perc_vacant_housing_1y,2015,33,Wilkes County,37193,,,33017
perc_vacant_housing_1y,2015,33,Wilson County,37195,0.093617141,3347,35752
perc_vacant_housing_1y,2015,34,Burleigh County,38015,,,41261
perc_vacant_housing_1y,2015,34,Cass County,38017,,,78234
perc_vacant_housing_1y,2015,34,Grand Forks County,38035,0.076247789,2458,32237
perc_vacant_housing_1y,2015,34,Ward County,38101,0.138974205,4525,32560
perc_vacant_housing_1y,2015,35,Allen County,39003,0.099459842,4456,44802
perc_vacant_housing_1y,2015,35,Ashtabula County,39007,0.181897551,8334,45817
perc_vacant_housing_1y,2015,35,Athens County,39009,0.123998471,3250,26210
perc_vacant_housing_1y,2015,35,Belmont County,39013,0.129693151,4159,32068
perc_vacant_housing_1y,2015,35,Butler County,39017,0.091999494,13791,149903
perc_vacant_housing_1y,2015,35,Clark County,39023,0.109403893,6686,61113
perc_vacant_housing_1y,2015,35,Clermont County,39025,0.077506654,6375,82251
perc_vacant_housing_1y,2015,35,Columbiana County,39029,0.095172681,4434,46589
perc_vacant_housing_1y,2015,35,Cuyahoga County,39035,0.135139689,83542,618190
perc_vacant_housing_1y,2015,35,Delaware County,39041,0.058729351,4145,70578
perc_vacant_housing_1y,2015,35,Erie County,39043,0.175168529,6600,37678
perc_vacant_housing_1y,2015,35,Fairfield County,39045,0.078786768,4725,59972
perc_vacant_housing_1y,2015,35,Franklin County,39049,0.089896008,48998,545052
perc_vacant_housing_1y,2015,35,Geauga County,39055,,,36838
perc_vacant_housing_1y,2015,35,Greene County,39057,0.045019835,3121,69325
perc_vacant_housing_1y,2015,35,Hamilton County,39061,0.107504137,40607,377725
perc_vacant_housing_1y,2015,35,Hancock County,39063,,,33306
perc_vacant_housing_1y,2015,35,Jefferson County,39081,0.155669823,5056,32479
perc_vacant_housing_1y,2015,35,Lake County,39085,,,102054
perc_vacant_housing_1y,2015,35,Licking County,39089,0.07280951,5103,70087
perc_vacant_housing_1y,2015,35,Lorain County,39093,0.074410081,9621,129297
perc_vacant_housing_1y,2015,35,Lucas County,39095,0.128645003,26051,202503
perc_vacant_housing_1y,2015,35,Mahoning County,39099,0.122119918,13595,111325
perc_vacant_housing_1y,2015,35,Marion County,39101,0.123439915,3432,27803
perc_vacant_housing_1y,2015,35,Medina County,39103,0.059601624,4240,71139
perc_vacant_housing_1y,2015,35,Miami County,39109,0.079653211,3528,44292
perc_vacant_housing_1y,2015,35,Montgomery County,39113,0.119780608,30465,254340
perc_vacant_housing_1y,2015,35,Muskingum County,39119,0.086725898,3270,37705
perc_vacant_housing_1y,2015,35,Portage County,39133,0.072773121,4964,68212
perc_vacant_housing_1y,2015,35,Richland County,39139,0.132296503,7171,54204
perc_vacant_housing_1y,2015,35,Ross County,39141,0.107905515,3426,31750
perc_vacant_housing_1y,2015,35,Scioto County,39145,0.107293494,3663,34140
perc_vacant_housing_1y,2015,35,Stark County,39151,0.080731474,13381,165747
perc_vacant_housing_1y,2015,35,Summit County,39153,0.09864822,24199,245306
perc_vacant_housing_1y,2015,35,Trumbull County,39155,0.089635357,8547,95353
perc_vacant_housing_1y,2015,35,Tuscarawas County,39157,0.085899554,3431,39942
perc_vacant_housing_1y,2015,35,Warren County,39165,0.057090629,4841,84795
perc_vacant_housing_1y,2015,35,Wayne County,39169,0.076622531,3530,46070
perc_vacant_housing_1y,2015,35,Wood County,39173,0.054911632,2961,53923
perc_vacant_housing_1y,2015,36,Canadian County,40017,0.071600996,3411,47639
perc_vacant_housing_1y,2015,36,Cleveland County,40027,0.092711873,10421,112402
perc_vacant_housing_1y,2015,36,Comanche County,40031,0.192274958,9941,51702
perc_vacant_housing_1y,2015,36,Creek County,40037,0.105890952,3187,30097
perc_vacant_housing_1y,2015,36,Muskogee County,40101,0.176683813,5459,30897
perc_vacant_housing_1y,2015,36,Oklahoma County,40109,0.104115322,34812,334360
perc_vacant_housing_1y,2015,36,Payne County,40119,0.129616052,4598,35474
perc_vacant_housing_1y,2015,36,Pottawatomie County,40125,0.117080078,3474,29672
perc_vacant_housing_1y,2015,36,Rogers County,40131,0.086608402,3191,36844
perc_vacant_housing_1y,2015,36,Tulsa County,40143,0.091150776,25509,279855
perc_vacant_housing_1y,2015,36,Wagoner County,40145,0.08266478,2576,31162
perc_vacant_housing_1y,2015,37,Benton County,41003,0.063085288,2378,37695
perc_vacant_housing_1y,2015,37,Clackamas County,41005,0.05728393,9293,162227
perc_vacant_housing_1y,2015,37,Deschutes County,41017,0.166213676,13943,83886
perc_vacant_housing_1y,2015,37,Douglas County,41019,0.104118787,5119,49165
perc_vacant_housing_1y,2015,37,Jackson County,41029,0.090365663,8390,92845
perc_vacant_housing_1y,2015,37,Josephine County,41033,0.052431513,2000,38145
perc_vacant_housing_1y,2015,37,Klamath County,41035,0.171581775,5632,32824
perc_vacant_housing_1y,2015,37,Lane County,41039,0.075010516,11950,159311
perc_vacant_housing_1y,2015,37,Linn County,41043,,,49174
perc_vacant_housing_1y,2015,37,Marion County,41047,0.070870861,8750,123464
perc_vacant_housing_1y,2015,37,Multnomah County,41051,0.064227089,21597,336260
perc_vacant_housing_1y,2015,37,Polk County,41053,0.022110263,689,31162
perc_vacant_housing_1y,2015,37,Umatilla County,41059,0.104351029,3113,29832
perc_vacant_housing_1y,2015,37,Washington County,41067,0.043534659,9666,222030
perc_vacant_housing_1y,2015,37,Yamhill County,41071,0.059142616,2246,37976
perc_vacant_housing_1y,2015,38,Adams County,42001,0.072248757,2995,41454
perc_vacant_housing_1y,2015,38,Allegheny County,42003,0.096829899,57195,590675
perc_vacant_housing_1y,2015,38,Armstrong County,42005,0.130449563,4219,32342
perc_vacant_housing_1y,2015,38,Beaver County,42007,0.108783618,8522,78339
perc_vacant_housing_1y,2015,38,Berks County,42011,0.078747414,12986,164907
perc_vacant_housing_1y,2015,38,Blair County,42013,0.055493064,3108,56007
perc_vacant_housing_1y,2015,38,Bucks County,42017,0.049319591,12192,247204
perc_vacant_housing_1y,2015,38,Butler County,42019,0.078378946,6332,80787
perc_vacant_housing_1y,2015,38,Cambria County,42021,0.121120013,7890,65142
perc_vacant_housing_1y,2015,38,Carbon County,42025,0.256607831,8825,34391
perc_vacant_housing_1y,2015,38,Centre County,42027,0.13756606,9007,65474
perc_vacant_housing_1y,2015,38,Chester County,42029,0.037877288,7453,196767
perc_vacant_housing_1y,2015,38,Clearfield County,42033,0.192677423,7436,38593
perc_vacant_housing_1y,2015,38,Columbia County,42037,0.122474492,3625,29598
perc_vacant_housing_1y,2015,38,Crawford County,42039,0.185904816,8238,44313
perc_vacant_housing_1y,2015,38,Cumberland County,42041,,,103566
perc_vacant_housing_1y,2015,38,Dauphin County,42043,0.08963237,10952,122188
perc_vacant_housing_1y,2015,38,Delaware County,42045,0.083567709,18541,221868
perc_vacant_housing_1y,2015,38,Erie County,42049,0.081418201,9778,120096
perc_vacant_housing_1y,2015,38,Fayette County,42051,0.13090077,8244,62979
perc_vacant_housing_1y,2015,38,Franklin County,42055,0.073278815,4713,64316
perc_vacant_housing_1y,2015,38,Indiana County,42063,0.141391903,5459,38609
perc_vacant_housing_1y,2015,38,Lackawanna County,42069,0.154325441,15183,98383
perc_vacant_housing_1y,2015,38,Lancaster County,42071,0.040215317,8330,207135
perc_vacant_housing_1y,2015,38,Lawrence County,42073,0.111477181,4534,40672
perc_vacant_housing_1y,2015,38,Lebanon County,42075,0.05639264,3185,56479
perc_vacant_housing_1y,2015,38,Lehigh County,42077,0.056298181,8099,143859
perc_vacant_housing_1y,2015,38,Luzerne County,42079,0.137882411,20435,148206
perc_vacant_housing_1y,2015,38,Lycoming County,42081,0.125652567,6619,52677
perc_vacant_housing_1y,2015,38,Mercer County,42085,0.138602346,7148,51572
perc_vacant_housing_1y,2015,38,Monroe County,42089,0.309745044,25002,80718
perc_vacant_housing_1y,2015,38,Montgomery County,42091,0.051560916,16944,328621
perc_vacant_housing_1y,2015,38,Northampton County,42095,0.071953811,8748,121578
perc_vacant_housing_1y,2015,38,Northumberland County,42097,0.105677284,4741,44863
perc_vacant_housing_1y,2015,38,Philadelphia County,42101,0.132204086,88928,672657
perc_vacant_housing_1y,2015,38,Schuylkill County,42107,0.167939708,11609,69126
perc_vacant_housing_1y,2015,38,Somerset County,42111,0.223316088,8461,37888
perc_vacant_housing_1y,2015,38,Washington County,42125,0.094783358,8923,94141
perc_vacant_housing_1y,2015,38,Westmoreland County,42129,0.110268377,18551,168235
perc_vacant_housing_1y,2015,38,York County,42133,0.084709443,15338,181066
perc_vacant_housing_1y,2015,52,Arecibo Municipio,72013,0.256395549,10724,41826
perc_vacant_housing_1y,2015,52,Bayamón Municipio,72021,0.158281639,13242,83661
perc_vacant_housing_1y,2015,52,Caguas Municipio,72025,0.126568913,7432,58719
perc_vacant_housing_1y,2015,52,Carolina Municipio,72031,0.182729617,14271,78099
perc_vacant_housing_1y,2015,52,Guaynabo Municipio,72061,0.151894286,6046,39804
perc_vacant_housing_1y,2015,52,Mayagüez Municipio,72097,0.261312574,10874,41613
perc_vacant_housing_1y,2015,52,Ponce Municipio,72113,0.217378259,14495,66681
perc_vacant_housing_1y,2015,52,San Juan Municipio,72127,0.259618819,50223,193449
perc_vacant_housing_1y,2015,52,Toa Alta Municipio,72135,0.144943178,3762,25955
perc_vacant_housing_1y,2015,52,Toa Baja Municipio,72137,0.206112489,7007,33996
perc_vacant_housing_1y,2015,52,Trujillo Alto Municipio,72139,0.163035721,4797,29423
perc_vacant_housing_1y,2015,39,Kent County,44003,0.065620326,4829,73590
perc_vacant_housing_1y,2015,39,Newport County,44005,0.160746634,6743,41948
perc_vacant_housing_1y,2015,39,Providence County,44007,0.105046406,27650,263217
perc_vacant_housing_1y,2015,39,Washington County,44009,0.18516697,11667,63008
perc_vacant_housing_1y,2015,40,Aiken County,45003,0.130402103,9716,74508
perc_vacant_housing_1y,2015,40,Anderson County,45007,0.12938416,11137,86077
perc_vacant_housing_1y,2015,40,Beaufort County,45013,0.256575763,24445,95274
perc_vacant_housing_1y,2015,40,Berkeley County,45015,0.089872174,7115,79168
perc_vacant_housing_1y,2015,40,Charleston County,45019,0.149410337,26998,180697
perc_vacant_housing_1y,2015,40,Darlington County,45031,0.090557173,2737,30224
perc_vacant_housing_1y,2015,40,Dorchester County,45035,0.114757456,6728,58628
perc_vacant_housing_1y,2015,40,Florence County,45041,0.113030992,6692,59205
perc_vacant_housing_1y,2015,40,Greenville County,45045,0.083384536,16963,203431
perc_vacant_housing_1y,2015,40,Greenwood County,45047,0.164498553,5134,31210
perc_vacant_housing_1y,2015,40,Horry County,45051,0.3125,61290,196128
perc_vacant_housing_1y,2015,40,Lancaster County,45057,0.101234779,3550,35067
perc_vacant_housing_1y,2015,40,Laurens County,45059,0.174712569,5349,30616
perc_vacant_housing_1y,2015,40,Lexington County,45063,0.090985775,10894,119733
perc_vacant_housing_1y,2015,40,Oconee County,45073,0.17526114,6879,39250
perc_vacant_housing_1y,2015,40,Orangeburg County,45075,0.206928506,8709,42087
perc_vacant_housing_1y,2015,40,Pickens County,45077,0.102350339,5365,52418
perc_vacant_housing_1y,2015,40,Richland County,45079,0.12540096,21189,168970
perc_vacant_housing_1y,2015,40,Spartanburg County,45083,0.095699199,11998,125372
perc_vacant_housing_1y,2015,40,Sumter County,45085,0.128653482,6070,47181
perc_vacant_housing_1y,2015,40,York County,45091,0.050402056,5121,101603
perc_vacant_housing_1y,2015,41,Minnehaha County,46099,0.053889289,4190,77752
perc_vacant_housing_1y,2015,41,Pennington County,46103,0.064779304,3057,47191
perc_vacant_housing_1y,2015,42,Anderson County,47001,,,34839
perc_vacant_housing_1y,2015,42,Blount County,47009,0.13944909,7862,56379
perc_vacant_housing_1y,2015,42,Bradley County,47011,0.075918369,3255,42875
perc_vacant_housing_1y,2015,42,Davidson County,47037,0.080777623,24137,298808
perc_vacant_housing_1y,2015,42,Greene County,47059,0.17135486,5513,32173
perc_vacant_housing_1y,2015,42,Hamilton County,47065,0.121953093,19072,156388
perc_vacant_housing_1y,2015,42,Knox County,47093,0.094561838,18957,200472
perc_vacant_housing_1y,2015,42,Madison County,47113,0.123029128,5267,42811
perc_vacant_housing_1y,2015,42,Maury County,47119,,,36251
perc_vacant_housing_1y,2015,42,Montgomery County,47125,0.09663742,7567,78303
perc_vacant_housing_1y,2015,42,Putnam County,47141,0.097037397,3223,33214
perc_vacant_housing_1y,2015,42,Robertson County,47147,,,26615
perc_vacant_housing_1y,2015,42,Rutherford County,47149,0.070198908,7870,112110
perc_vacant_housing_1y,2015,42,Sevier County,47155,0.318829775,17982,56400
perc_vacant_housing_1y,2015,42,Shelby County,47157,0.136994362,55386,404294
perc_vacant_housing_1y,2015,42,Sullivan County,47163,0.116183467,8620,74193
perc_vacant_housing_1y,2015,42,Sumner County,47165,0.062889427,4330,68851
perc_vacant_housing_1y,2015,42,Washington County,47179,0.107826464,6405,59401
perc_vacant_housing_1y,2015,42,Williamson County,47187,,,75987
perc_vacant_housing_1y,2015,42,Wilson County,47189,0.078436837,3938,50206
perc_vacant_housing_1y,2015,43,Angelina County,48005,0.165812954,6021,36312
perc_vacant_housing_1y,2015,43,Bastrop County,48021,,,29802
perc_vacant_housing_1y,2015,43,Bell County,48027,0.119976714,16283,135718
perc_vacant_housing_1y,2015,43,Bexar County,48029,0.080847338,55313,684166
perc_vacant_housing_1y,2015,43,Bowie County,48037,0.178224638,6993,39237
perc_vacant_housing_1y,2015,43,Brazoria County,48039,0.09405715,12182,129517
perc_vacant_housing_1y,2015,43,Brazos County,48041,0.088301204,7526,85231
perc_vacant_housing_1y,2015,43,Cameron County,48061,0.159631222,23548,147515
perc_vacant_housing_1y,2015,43,Collin County,48085,0.04297163,14515,337781
perc_vacant_housing_1y,2015,43,Comal County,48091,0.129202515,6879,53242
perc_vacant_housing_1y,2015,43,Coryell County,48099,,,26164
perc_vacant_housing_1y,2015,43,Dallas County,48113,0.079327889,78172,985429
perc_vacant_housing_1y,2015,43,Denton County,48121,0.045685507,13172,288319
perc_vacant_housing_1y,2015,43,Ector County,48135,0.083982185,4789,57024
perc_vacant_housing_1y,2015,43,El Paso County,48141,0.09841463,28487,289459
perc_vacant_housing_1y,2015,43,Ellis County,48139,0.082411058,4788,58099
perc_vacant_housing_1y,2015,43,Fort Bend County,48157,0.043622896,10176,233272
perc_vacant_housing_1y,2015,43,Galveston County,48167,0.178291142,25376,142329
perc_vacant_housing_1y,2015,43,Grayson County,48181,0.12767981,6980,54668
perc_vacant_housing_1y,2015,43,Gregg County,48183,0.116428547,6014,51654
perc_vacant_housing_1y,2015,43,Guadalupe County,48187,0.072102368,3967,55019
perc_vacant_housing_1y,2015,43,Harris County,48201,0.076092809,130923,1720570
perc_vacant_housing_1y,2015,43,Harrison County,48203,0.207173586,5828,28131
perc_vacant_housing_1y,2015,43,Hays County,48209,0.074132949,5410,72977
perc_vacant_housing_1y,2015,43,Henderson County,48213,0.267712027,10739,40114
perc_vacant_housing_1y,2015,43,Hidalgo County,48215,0.138170943,36561,264607
perc_vacant_housing_1y,2015,43,Hunt County,48231,0.133113548,4926,37006
