measure label,year,state,county,fips,perc_vacant_housing_1y,numerator,denominator
perc_vacant_housing_1y,2013,23,Dakota County,27037,0.027598606,4467,161856
perc_vacant_housing_1y,2013,23,Hennepin County,27053,0.050855938,26324,517619
perc_vacant_housing_1y,2013,23,Olmsted County,27109,0.048114456,2946,61229
perc_vacant_housing_1y,2013,23,Ramsey County,27123,0.050763004,11064,217954
perc_vacant_housing_1y,2013,23,Rice County,27131,0.08238811,2012,24421
perc_vacant_housing_1y,2013,23,Scott County,27139,,,48642
perc_vacant_housing_1y,2013,23,Sherburne County,27141,,,32629
perc_vacant_housing_1y,2013,23,St. Louis County,27137,0.171446353,17636,102866
perc_vacant_housing_1y,2013,23,Stearns County,27145,0.075086474,4689,62448
perc_vacant_housing_1y,2013,23,Washington County,27163,0.039990723,3794,94872
perc_vacant_housing_1y,2013,23,Wright County,27171,0.081319436,4011,49324
perc_vacant_housing_1y,2013,24,DeSoto County,28033,0.062166709,3917,63008
perc_vacant_housing_1y,2013,24,Forrest County,28035,,,32354
perc_vacant_housing_1y,2013,24,Harrison County,28047,0.142161518,12583,88512
perc_vacant_housing_1y,2013,24,Hinds County,28049,0.138568446,14378,103761
perc_vacant_housing_1y,2013,24,Jackson County,28059,0.157320589,9547,60685
perc_vacant_housing_1y,2013,24,Jones County,28067,0.133157149,3779,28380
perc_vacant_housing_1y,2013,24,Lauderdale County,28075,0.100495279,3490,34728
perc_vacant_housing_1y,2013,24,Lee County,28081,0.096008658,3459,36028
perc_vacant_housing_1y,2013,24,Madison County,28089,0.081202969,3259,40134
perc_vacant_housing_1y,2013,24,Rankin County,28121,,,57441
perc_vacant_housing_1y,2013,25,Boone County,29019,0.051894404,3731,71896
perc_vacant_housing_1y,2013,25,Buchanan County,29021,0.152258441,5835,38323
perc_vacant_housing_1y,2013,25,Cape Girardeau County,29031,0.091167048,2988,32775
perc_vacant_housing_1y,2013,25,Cass County,29037,0.06970156,2805,40243
perc_vacant_housing_1y,2013,25,Christian County,29043,0.071135812,2291,32206
perc_vacant_housing_1y,2013,25,Clay County,29047,0.061495509,5793,94202
perc_vacant_housing_1y,2013,25,Cole County,29051,0.118820094,3867,32545
perc_vacant_housing_1y,2013,25,Franklin County,29071,0.086839624,3779,43517
perc_vacant_housing_1y,2013,25,Greene County,29077,0.073447391,9376,127656
perc_vacant_housing_1y,2013,25,Jackson County,29095,0.121455289,37990,312790
perc_vacant_housing_1y,2013,25,Jasper County,29097,0.103675112,5264,50774
perc_vacant_housing_1y,2013,25,Jefferson County,29099,0.067968324,5991,88144
perc_vacant_housing_1y,2013,25,Platte County,29165,,,39751
perc_vacant_housing_1y,2013,25,St. Charles County,29183,0.042770095,6205,145078
perc_vacant_housing_1y,2013,25,St. Francois County,29187,0.14820528,4323,29169
perc_vacant_housing_1y,2013,25,St. Louis County,29189,0.08033897,35134,437322
perc_vacant_housing_1y,2013,25,St. Louis city,29510,0.192064136,33636,175129
perc_vacant_housing_1y,2013,26,Cascade County,30013,0.073571526,2749,37365
perc_vacant_housing_1y,2013,26,Flathead County,30029,0.214668483,10095,47026
perc_vacant_housing_1y,2013,26,Gallatin County,30031,0.127193689,5530,43477
perc_vacant_housing_1y,2013,26,Lewis and Clark County,30049,0.122948393,3738,30403
perc_vacant_housing_1y,2013,26,Missoula County,30063,0.090846404,4611,50756
perc_vacant_housing_1y,2013,26,Yellowstone County,30111,0.050288197,3263,64886
perc_vacant_housing_1y,2013,27,Douglas County,31055,0.063929118,14337,224264
perc_vacant_housing_1y,2013,27,Lancaster County,31109,0.048140578,5934,123264
perc_vacant_housing_1y,2013,27,Sarpy County,31153,0.058958426,3805,64537
perc_vacant_housing_1y,2013,28,Clark County,32003,0.154221609,131725,854128
perc_vacant_housing_1y,2013,28,Washoe County,32031,0.098839313,18317,185321
perc_vacant_housing_1y,2013,29,Cheshire County,33005,0.108733892,3771,34681
perc_vacant_housing_1y,2013,29,Grafton County,33009,0.303133994,15592,51436
perc_vacant_housing_1y,2013,29,Hillsborough County,33011,0.061498065,10258,166802
perc_vacant_housing_1y,2013,29,Merrimack County,33013,0.126662031,8021,63326
perc_vacant_housing_1y,2013,29,Rockingham County,33015,0.065576859,8356,127423
perc_vacant_housing_1y,2013,29,Strafford County,33017,0.082432926,4280,51921
perc_vacant_housing_1y,2013,30,Atlantic County,34001,0.185469165,23608,127288
perc_vacant_housing_1y,2013,30,Bergen County,34003,0.046510972,16516,355099
perc_vacant_housing_1y,2013,30,Burlington County,34005,0.081679001,14458,177010
perc_vacant_housing_1y,2013,30,Camden County,34007,0.095568083,19666,205780
perc_vacant_housing_1y,2013,30,Cape May County,34009,0.562778652,55535,98680
perc_vacant_housing_1y,2013,30,Cumberland County,34011,0.108352907,6089,56196
perc_vacant_housing_1y,2013,30,Essex County,34013,0.113583632,35638,313760
perc_vacant_housing_1y,2013,30,Gloucester County,34015,0.064816311,7223,111438
perc_vacant_housing_1y,2013,30,Hudson County,34017,0.09276244,25467,274540
perc_vacant_housing_1y,2013,30,Hunterdon County,34019,0.076845624,3816,49658
perc_vacant_housing_1y,2013,30,Mercer County,34021,0.08598192,12401,144228
perc_vacant_housing_1y,2013,30,Middlesex County,34023,0.047455966,14148,298129
perc_vacant_housing_1y,2013,30,Monmouth County,34025,0.09423729,24482,259791
perc_vacant_housing_1y,2013,30,Morris County,34027,0.060067095,11459,190770
perc_vacant_housing_1y,2013,30,Ocean County,34029,0.206311777,57568,279034
perc_vacant_housing_1y,2013,30,Passaic County,34031,0.079644211,14031,176171
perc_vacant_housing_1y,2013,30,Salem County,34033,0.113192476,3118,27546
perc_vacant_housing_1y,2013,30,Somerset County,34035,0.093249746,11662,125062
perc_vacant_housing_1y,2013,30,Sussex County,34037,0.106548674,6622,62150
perc_vacant_housing_1y,2013,30,Union County,34039,0.065164439,13083,200769
perc_vacant_housing_1y,2013,30,Warren County,34041,,,45161
perc_vacant_housing_1y,2013,31,Bernalillo County,35001,0.093145907,26651,286121
perc_vacant_housing_1y,2013,31,Chaves County,35005,0.09141545,2429,26571
perc_vacant_housing_1y,2013,31,Doña Ana County,35013,0.097351201,8093,83132
perc_vacant_housing_1y,2013,31,Lea County,35025,0.087195762,2171,24898
perc_vacant_housing_1y,2013,31,McKinley County,35031,0.295640647,7582,25646
perc_vacant_housing_1y,2013,31,Otero County,35035,0.230349302,7089,30775
perc_vacant_housing_1y,2013,31,San Juan County,35045,0.230317801,11342,49245
perc_vacant_housing_1y,2013,31,Sandoval County,35043,0.107020661,5724,53485
perc_vacant_housing_1y,2013,31,Santa Fe County,35049,0.138921201,9913,71357
perc_vacant_housing_1y,2013,31,Valencia County,35061,0.15559189,4662,29963
perc_vacant_housing_1y,2013,32,Albany County,36001,0.101571247,13976,137598
perc_vacant_housing_1y,2013,32,Bronx County,36005,0.06615822,34169,516474
perc_vacant_housing_1y,2013,32,Broome County,36007,0.14223282,12758,89698
perc_vacant_housing_1y,2013,32,Cattaraugus County,36009,0.195494995,7976,40799
perc_vacant_housing_1y,2013,32,Cayuga County,36011,0.148690775,5389,36243
perc_vacant_housing_1y,2013,32,Chautauqua County,36013,0.163829401,10894,66496
perc_vacant_housing_1y,2013,32,Chemung County,36015,0.061284758,2345,38264
perc_vacant_housing_1y,2013,32,Clinton County,36019,0.104657993,3741,35745
perc_vacant_housing_1y,2013,32,Dutchess County,36027,0.086297281,10239,118648
perc_vacant_housing_1y,2013,32,Erie County,36029,0.087184735,36559,419328
perc_vacant_housing_1y,2013,32,Jefferson County,36045,0.253405094,14735,58148
perc_vacant_housing_1y,2013,32,Kings County,36047,0.076864585,77332,1006081
perc_vacant_housing_1y,2013,32,Livingston County,36051,0.107982263,2922,27060
perc_vacant_housing_1y,2013,32,Madison County,36053,0.159958258,5059,31627
perc_vacant_housing_1y,2013,32,Monroe County,36055,0.068161145,21877,320960
perc_vacant_housing_1y,2013,32,Nassau County,36059,0.056636967,26399,466109
perc_vacant_housing_1y,2013,32,New York County,36061,0.096793264,82530,852642
perc_vacant_housing_1y,2013,32,Niagara County,36063,0.107646719,10644,98879
perc_vacant_housing_1y,2013,32,Oneida County,36065,0.129192978,13380,103566
perc_vacant_housing_1y,2013,32,Onondaga County,36067,0.093365535,19018,203694
perc_vacant_housing_1y,2013,32,Ontario County,36069,0.095406361,4644,48676
perc_vacant_housing_1y,2013,32,Orange County,36071,0.103268504,14341,138871
perc_vacant_housing_1y,2013,32,Oswego County,36075,0.145027593,7751,53445
perc_vacant_housing_1y,2013,32,Putnam County,36079,0.151066333,5773,38215
perc_vacant_housing_1y,2013,32,Queens County,36081,0.064692706,54423,841254
perc_vacant_housing_1y,2013,32,Rensselaer County,36083,0.101528309,7261,71517
perc_vacant_housing_1y,2013,32,Richmond County,36085,0.056219283,10009,178035
perc_vacant_housing_1y,2013,32,Rockland County,36087,0.050505437,5261,104167
perc_vacant_housing_1y,2013,32,Saratoga County,36091,0.096471101,9713,100683
perc_vacant_housing_1y,2013,32,Schenectady County,36093,0.154514328,10513,68039
perc_vacant_housing_1y,2013,32,St. Lawrence County,36089,0.18880339,9814,51980
perc_vacant_housing_1y,2013,32,Steuben County,36101,0.141364709,6874,48626
perc_vacant_housing_1y,2013,32,Suffolk County,36103,0.116342053,66197,568986
perc_vacant_housing_1y,2013,32,Sullivan County,36105,0.414711297,20449,49309
perc_vacant_housing_1y,2013,32,Tompkins County,36109,0.090789475,3795,41800
perc_vacant_housing_1y,2013,32,Ulster County,36111,0.165830106,13843,83477
perc_vacant_housing_1y,2013,32,Warren County,36113,0.277913779,10785,38807
perc_vacant_housing_1y,2013,32,Wayne County,36117,0.130383715,5328,40864
perc_vacant_housing_1y,2013,32,Westchester County,36119,0.068534516,25305,369230
perc_vacant_housing_1y,2013,33,Alamance County,37001,0.116058461,7830,67466
perc_vacant_housing_1y,2013,33,Brunswick County,37019,0.332783252,26417,79382
perc_vacant_housing_1y,2013,33,Buncombe County,37021,0.116682813,13368,114567
perc_vacant_housing_1y,2013,33,Burke County,37023,0.132375136,5351,40423
perc_vacant_housing_1y,2013,33,Cabarrus County,37025,0.109609954,8113,74017
perc_vacant_housing_1y,2013,33,Caldwell County,37027,0.205248818,7680,37418
perc_vacant_housing_1y,2013,33,Carteret County,37031,0.319225699,15485,48508
perc_vacant_housing_1y,2013,33,Catawba County,37035,0.123775363,8351,67469
perc_vacant_housing_1y,2013,33,Chatham County,37037,,,29406
perc_vacant_housing_1y,2013,33,Cleveland County,37045,0.099635452,4291,43067
perc_vacant_housing_1y,2013,33,Craven County,37049,0.130146459,5927,45541
perc_vacant_housing_1y,2013,33,Cumberland County,37051,0.114006124,16229,142352
perc_vacant_housing_1y,2013,33,Davidson County,37057,0.12234167,8865,72461
perc_vacant_housing_1y,2013,33,Durham County,37063,0.078215376,9777,125001
perc_vacant_housing_1y,2013,33,Forsyth County,37067,0.100188397,15954,159240
perc_vacant_housing_1y,2013,33,Gaston County,37071,0.102345988,9144,89344
perc_vacant_housing_1y,2013,33,Guilford County,37081,0.095560998,21153,221356
perc_vacant_housing_1y,2013,33,Harnett County,37085,0.119375519,5773,48360
perc_vacant_housing_1y,2013,33,Henderson County,37089,0.128313914,7047,54920
perc_vacant_housing_1y,2013,33,Iredell County,37097,0.160805181,11152,69351
perc_vacant_housing_1y,2013,33,Johnston County,37101,0.106494337,7325,68783
perc_vacant_housing_1y,2013,33,Lincoln County,37109,0.100223377,3365,33575
perc_vacant_housing_1y,2013,33,Mecklenburg County,37119,0.078913718,32403,410613
perc_vacant_housing_1y,2013,33,Moore County,37125,0.165041581,7363,44613
perc_vacant_housing_1y,2013,33,Nash County,37127,0.100756623,4248,42161
perc_vacant_housing_1y,2013,33,New Hanover County,37129,0.136975199,14192,103610
perc_vacant_housing_1y,2013,33,Onslow County,37133,0.176565677,13107,74233
perc_vacant_housing_1y,2013,33,Orange County,37135,0.064691514,3629,56097
perc_vacant_housing_1y,2013,33,Pitt County,37147,0.106500931,8088,75943
perc_vacant_housing_1y,2013,33,Randolph County,37151,0.136852294,8338,60927
perc_vacant_housing_1y,2013,33,Robeson County,37155,0.120319419,6253,51970
perc_vacant_housing_1y,2013,33,Rockingham County,37157,0.141055793,6119,43380
perc_vacant_housing_1y,2013,33,Rowan County,37159,0.157975748,9443,59775
perc_vacant_housing_1y,2013,33,Rutherford County,37161,0.219042525,7371,33651
perc_vacant_housing_1y,2013,33,Surry County,37171,0.091070034,3035,33326
perc_vacant_housing_1y,2013,33,Union County,37179,0.064871594,4845,74686
perc_vacant_housing_1y,2013,33,Wake County,37183,0.068543851,26872,392041
perc_vacant_housing_1y,2013,33,Wayne County,37191,0.110730119,5845,52786
perc_vacant_housing_1y,2013,33,Wilkes County,37193,0.148102969,4856,32788
perc_vacant_housing_1y,2013,33,Wilson County,37195,0.108605057,3857,35514
perc_vacant_housing_1y,2013,34,Burleigh County,38015,0.040666252,1565,38484
perc_vacant_housing_1y,2013,34,Cass County,38017,0.043929216,3185,72503
perc_vacant_housing_1y,2013,34,Grand Forks County,38035,0.065373942,1979,30272
perc_vacant_housing_1y,2013,34,Ward County,38101,0.081253514,2458,30251
perc_vacant_housing_1y,2013,35,Allen County,39003,0.096950062,4339,44755
perc_vacant_housing_1y,2013,35,Ashtabula County,39007,0.135625452,6205,45751
perc_vacant_housing_1y,2013,35,Belmont County,39013,0.122040868,3918,32104
perc_vacant_housing_1y,2013,35,Butler County,39017,0.095244825,14151,148575
perc_vacant_housing_1y,2013,35,Clark County,39023,0.108680703,6638,61078
perc_vacant_housing_1y,2013,35,Clermont County,39025,0.099638797,8110,81394
perc_vacant_housing_1y,2013,35,Columbiana County,39029,0.133871794,6232,46552
perc_vacant_housing_1y,2013,35,Cuyahoga County,39035,0.129890129,80213,617545
perc_vacant_housing_1y,2013,35,Delaware County,39041,0.036370017,2488,68408
perc_vacant_housing_1y,2013,35,Erie County,39043,0.103606001,3896,37604
perc_vacant_housing_1y,2013,35,Fairfield County,39045,0.072848797,4316,59246
perc_vacant_housing_1y,2013,35,Franklin County,39049,0.107467405,57510,535139
perc_vacant_housing_1y,2013,35,Geauga County,39055,,,36593
perc_vacant_housing_1y,2013,35,Greene County,39057,0.091945849,6337,68921
perc_vacant_housing_1y,2013,35,Hamilton County,39061,0.106887631,40189,375993
perc_vacant_housing_1y,2013,35,Hancock County,39063,,,33132
perc_vacant_housing_1y,2013,35,Jefferson County,39081,0.141146049,4584,32477
perc_vacant_housing_1y,2013,35,Lake County,39085,0.084294207,8546,101383
perc_vacant_housing_1y,2013,35,Licking County,39089,0.087230191,6070,69586
perc_vacant_housing_1y,2013,35,Lorain County,39093,0.086662918,11088,127944
perc_vacant_housing_1y,2013,35,Lucas County,39095,0.120358936,24264,201597
perc_vacant_housing_1y,2013,35,Mahoning County,39099,0.115959629,12891,111168
perc_vacant_housing_1y,2013,35,Marion County,39101,0.125816822,3485,27699
perc_vacant_housing_1y,2013,35,Medina County,39103,0.057309657,4015,70058
perc_vacant_housing_1y,2013,35,Miami County,39109,,,44161
perc_vacant_housing_1y,2013,35,Montgomery County,39113,0.128071904,32514,253873
perc_vacant_housing_1y,2013,35,Muskingum County,39119,0.090467595,3409,37682
perc_vacant_housing_1y,2013,35,Portage County,39133,0.069219068,4688,67727
perc_vacant_housing_1y,2013,35,Richland County,39139,0.115463421,6255,54173
perc_vacant_housing_1y,2013,35,Ross County,39141,0.109477997,3471,31705
perc_vacant_housing_1y,2013,35,Scioto County,39145,0.131530046,4459,33901
perc_vacant_housing_1y,2013,35,Stark County,39151,0.0887288,14632,164907
perc_vacant_housing_1y,2013,35,Summit County,39153,0.099613741,24371,244655
perc_vacant_housing_1y,2013,35,Trumbull County,39155,0.099629723,9498,95333
perc_vacant_housing_1y,2013,35,Tuscarawas County,39157,0.118985496,4743,39862
perc_vacant_housing_1y,2013,35,Warren County,39165,0.062710628,5173,82490
perc_vacant_housing_1y,2013,35,Wayne County,39169,,,45727
perc_vacant_housing_1y,2013,35,Wood County,39173,0.074531034,3993,53575
perc_vacant_housing_1y,2013,36,Canadian County,40017,0.100391246,4670,46518
perc_vacant_housing_1y,2013,36,Cleveland County,40027,0.072067671,7813,108412
perc_vacant_housing_1y,2013,36,Comanche County,40031,0.142570987,7331,51420
perc_vacant_housing_1y,2013,36,Creek County,40037,0.143558368,4270,29744
perc_vacant_housing_1y,2013,36,Muskogee County,40101,0.138584927,4268,30797
perc_vacant_housing_1y,2013,36,Oklahoma County,40109,0.103726059,33748,325357
perc_vacant_housing_1y,2013,36,Payne County,40119,0.124396347,4276,34374
perc_vacant_housing_1y,2013,36,Pottawatomie County,40125,0.120029904,3532,29426
perc_vacant_housing_1y,2013,36,Rogers County,40131,0.067768224,2428,35828
perc_vacant_housing_1y,2013,36,Tulsa County,40143,0.108123481,29656,274279
perc_vacant_housing_1y,2013,36,Wagoner County,40145,0.0870426,2638,30307
perc_vacant_housing_1y,2013,37,Benton County,41003,0.085604906,3153,36832
perc_vacant_housing_1y,2013,37,Clackamas County,41005,0.053168964,8462,159153
perc_vacant_housing_1y,2013,37,Deschutes County,41017,0.190272152,15409,80984
perc_vacant_housing_1y,2013,37,Douglas County,41019,0.103351206,5030,48669
perc_vacant_housing_1y,2013,37,Jackson County,41029,0.078254953,7132,91138
perc_vacant_housing_1y,2013,37,Josephine County,41033,0.082800359,3133,37838
perc_vacant_housing_1y,2013,37,Klamath County,41035,0.210337639,6865,32638
perc_vacant_housing_1y,2013,37,Lane County,41039,0.07385768,11554,156436
perc_vacant_housing_1y,2013,37,Linn County,41043,0.095797837,4678,48832
perc_vacant_housing_1y,2013,37,Marion County,41047,0.059667263,7259,121658
perc_vacant_housing_1y,2013,37,Multnomah County,41051,0.049192064,16080,326882
perc_vacant_housing_1y,2013,37,Polk County,41053,,,30393
perc_vacant_housing_1y,2013,37,Umatilla County,41059,0.083652124,2471,29539
perc_vacant_housing_1y,2013,37,Washington County,41067,0.049090985,10593,215783
perc_vacant_housing_1y,2013,37,Yamhill County,41071,,,37189
perc_vacant_housing_1y,2013,38,Adams County,42001,0.079847999,3278,41053
perc_vacant_housing_1y,2013,38,Allegheny County,42003,0.094747208,55698,587859
perc_vacant_housing_1y,2013,38,Armstrong County,42005,0.121705741,3930,32291
perc_vacant_housing_1y,2013,38,Beaver County,42007,0.091997594,7184,78089
perc_vacant_housing_1y,2013,38,Berks County,42011,0.066312335,10892,164253
perc_vacant_housing_1y,2013,38,Blair County,42013,0.080824882,4519,55911
perc_vacant_housing_1y,2013,38,Bucks County,42017,0.053418536,13133,245851
perc_vacant_housing_1y,2013,38,Butler County,42019,0.058892846,4648,78923
perc_vacant_housing_1y,2013,38,Cambria County,42021,0.117405862,7645,65116
perc_vacant_housing_1y,2013,38,Carbon County,42025,0.250153184,8574,34275
perc_vacant_housing_1y,2013,38,Centre County,42027,0.114457272,7358,64286
perc_vacant_housing_1y,2013,38,Chester County,42029,0.0398979,7753,194321
perc_vacant_housing_1y,2013,38,Clearfield County,42033,0.193677738,7438,38404
perc_vacant_housing_1y,2013,38,Columbia County,42037,0.101253353,2981,29441
perc_vacant_housing_1y,2013,38,Crawford County,42039,0.2236619,9891,44223
perc_vacant_housing_1y,2013,38,Cumberland County,42041,0.048244793,4905,101669
perc_vacant_housing_1y,2013,38,Dauphin County,42043,0.090645254,10994,121286
perc_vacant_housing_1y,2013,38,Delaware County,42045,0.098212473,21774,221703
perc_vacant_housing_1y,2013,38,Erie County,42049,0.067496292,8049,119251
perc_vacant_housing_1y,2013,38,Fayette County,42051,0.157107428,9820,62505
perc_vacant_housing_1y,2013,38,Franklin County,42055,0.068296202,4356,63781
perc_vacant_housing_1y,2013,38,Indiana County,42063,0.124862917,4782,38298
perc_vacant_housing_1y,2013,38,Lackawanna County,42069,0.130138829,12542,96374
perc_vacant_housing_1y,2013,38,Lancaster County,42071,0.050468739,10347,205018
perc_vacant_housing_1y,2013,38,Lawrence County,42073,0.105374545,4282,40636
perc_vacant_housing_1y,2013,38,Lebanon County,42075,0.061889544,3447,55696
perc_vacant_housing_1y,2013,38,Lehigh County,42077,0.062626064,8942,142784
perc_vacant_housing_1y,2013,38,Luzerne County,42079,0.129417658,19141,147901
perc_vacant_housing_1y,2013,38,Lycoming County,42081,0.127420858,6678,52409
perc_vacant_housing_1y,2013,38,Mercer County,42085,0.110486597,5681,51418
perc_vacant_housing_1y,2013,38,Monroe County,42089,0.265781254,21393,80491
perc_vacant_housing_1y,2013,38,Montgomery County,42091,0.0605639,19762,326300
perc_vacant_housing_1y,2013,38,Northampton County,42095,0.069091238,8338,120681
perc_vacant_housing_1y,2013,38,Northumberland County,42097,0.117063053,5247,44822
perc_vacant_housing_1y,2013,38,Philadelphia County,42101,0.124307804,82991,667625
perc_vacant_housing_1y,2013,38,Schuylkill County,42107,0.148063153,10194,68849
perc_vacant_housing_1y,2013,38,Somerset County,42111,0.196915582,7444,37803
perc_vacant_housing_1y,2013,38,Washington County,42125,0.105424978,9841,93346
perc_vacant_housing_1y,2013,38,Westmoreland County,42129,0.107504889,18029,167704
perc_vacant_housing_1y,2013,38,York County,42133,0.079620741,14301,179614
perc_vacant_housing_1y,2013,52,Arecibo Municipio,72013,0.214382246,8884,41440
perc_vacant_housing_1y,2013,52,Bayamón Municipio,72021,0.151821569,12702,83664
perc_vacant_housing_1y,2013,52,Caguas Municipio,72025,0.125418887,7298,58189
perc_vacant_housing_1y,2013,52,Carolina Municipio,72031,0.159170404,12241,76905
perc_vacant_housing_1y,2013,52,Guaynabo Municipio,72061,0.094038829,3846,40898
perc_vacant_housing_1y,2013,52,Mayagüez Municipio,72097,0.268784314,11068,41178
perc_vacant_housing_1y,2013,52,Ponce Municipio,72113,0.160217449,10757,67140
perc_vacant_housing_1y,2013,52,San Juan Municipio,72127,0.22456257,43200,192374
perc_vacant_housing_1y,2013,52,Toa Alta Municipio,72135,0.136462539,3512,25736
perc_vacant_housing_1y,2013,52,Toa Baja Municipio,72137,0.16216138,5579,34404
perc_vacant_housing_1y,2013,52,Trujillo Alto Municipio,72139,0.149121597,4346,29144
perc_vacant_housing_1y,2013,39,Kent County,44003,0.055599421,4084,73454
perc_vacant_housing_1y,2013,39,Newport County,44005,0.109968111,4586,41703
perc_vacant_housing_1y,2013,39,Providence County,44007,0.098404326,25895,263149
perc_vacant_housing_1y,2013,39,Washington County,44009,0.186331838,11664,62598
perc_vacant_housing_1y,2013,40,Aiken County,45003,0.139997542,10253,73237
perc_vacant_housing_1y,2013,40,Anderson County,45007,0.106889345,9050,84667
perc_vacant_housing_1y,2013,40,Beaufort County,45013,0.274304748,25546,93130
perc_vacant_housing_1y,2013,40,Berkeley County,45015,0.10073033,7641,75856
perc_vacant_housing_1y,2013,40,Charleston County,45019,0.134616375,23523,174741
perc_vacant_housing_1y,2013,40,Darlington County,45031,,,30019
perc_vacant_housing_1y,2013,40,Dorchester County,45035,0.074420333,4211,56584
perc_vacant_housing_1y,2013,40,Florence County,45041,0.125247046,7351,58692
perc_vacant_housing_1y,2013,40,Greenville County,45045,0.107947379,21401,198254
perc_vacant_housing_1y,2013,40,Greenwood County,45047,0.104338273,3230,30957
perc_vacant_housing_1y,2013,40,Horry County,45051,0.361896574,68587,189521
perc_vacant_housing_1y,2013,40,Lancaster County,45057,0.124988496,4074,32595
perc_vacant_housing_1y,2013,40,Laurens County,45059,0.147706687,4486,30371
perc_vacant_housing_1y,2013,40,Lexington County,45063,0.102726065,12002,116835
perc_vacant_housing_1y,2013,40,Oconee County,45073,0.21207498,8202,38675
perc_vacant_housing_1y,2013,40,Orangeburg County,45075,0.207196891,8683,41907
perc_vacant_housing_1y,2013,40,Pickens County,45077,0.137877837,7061,51212
perc_vacant_housing_1y,2013,40,Richland County,45079,0.107708901,17778,165056
perc_vacant_housing_1y,2013,40,Spartanburg County,45083,0.119983092,14762,123034
perc_vacant_housing_1y,2013,40,Sumter County,45085,0.136265486,6311,46314
perc_vacant_housing_1y,2013,40,York County,45091,0.090700023,8795,96968
perc_vacant_housing_1y,2013,41,Minnehaha County,46099,0.043335762,3213,74142
perc_vacant_housing_1y,2013,41,Pennington County,46103,0.087354317,4010,45905
perc_vacant_housing_1y,2013,42,Anderson County,47001,0.145949543,5050,34601
perc_vacant_housing_1y,2013,42,Blount County,47009,0.098594598,5465,55429
perc_vacant_housing_1y,2013,42,Bradley County,47011,0.089979552,3784,42054
perc_vacant_housing_1y,2013,42,Davidson County,47037,0.092326172,26671,288878
perc_vacant_housing_1y,2013,42,Greene County,47059,0.147135288,4697,31923
perc_vacant_housing_1y,2013,42,Hamilton County,47065,0.105377033,16121,152984
perc_vacant_housing_1y,2013,42,Knox County,47093,0.085174106,16804,197290
perc_vacant_housing_1y,2013,42,Madison County,47113,0.160675585,6821,42452
perc_vacant_housing_1y,2013,42,Maury County,47119,,,35560
perc_vacant_housing_1y,2013,42,Montgomery County,47125,0.118724741,8930,75216
perc_vacant_housing_1y,2013,42,Putnam County,47141,0.064336479,2091,32501
perc_vacant_housing_1y,2013,42,Robertson County,47147,,,26247
perc_vacant_housing_1y,2013,42,Rutherford County,47149,0.04935592,5253,106431
perc_vacant_housing_1y,2013,42,Sevier County,47155,0.330115974,18503,56050
perc_vacant_housing_1y,2013,42,Shelby County,47157,0.130887598,52507,401161
perc_vacant_housing_1y,2013,42,Sullivan County,47163,0.116875187,8613,73694
perc_vacant_housing_1y,2013,42,Sumner County,47165,0.06241063,4190,67136
perc_vacant_housing_1y,2013,42,Washington County,47179,0.104008123,6041,58082
perc_vacant_housing_1y,2013,42,Williamson County,47187,0.036891561,2658,72049
perc_vacant_housing_1y,2013,42,Wilson County,47189,0.069277614,3299,47620
perc_vacant_housing_1y,2013,43,Angelina County,48005,0.161153004,5792,35941
perc_vacant_housing_1y,2013,43,Bastrop County,48021,,,29284
perc_vacant_housing_1y,2013,43,Bell County,48027,0.21504125,28259,131412
perc_vacant_housing_1y,2013,43,Bexar County,48029,0.077748582,52431,674366
perc_vacant_housing_1y,2013,43,Bowie County,48037,0.171960115,6692,38916
perc_vacant_housing_1y,2013,43,Brazoria County,48039,0.095011301,11770,123880
perc_vacant_housing_1y,2013,43,Brazos County,48041,0.115426965,9435,81740
perc_vacant_housing_1y,2013,43,Cameron County,48061,0.164902225,23832,144522
perc_vacant_housing_1y,2013,43,Collin County,48085,0.032375656,10338,319314
perc_vacant_housing_1y,2013,43,Comal County,48091,0.113016181,5616,49692
perc_vacant_housing_1y,2013,43,Coryell County,48099,0.144716516,3747,25892
perc_vacant_housing_1y,2013,43,Dallas County,48113,0.081769742,78601,961248
perc_vacant_housing_1y,2013,43,Denton County,48121,0.058210984,15859,272440
perc_vacant_housing_1y,2013,43,Ector County,48135,0.055820037,3072,55034
perc_vacant_housing_1y,2013,43,El Paso County,48141,0.081682056,23047,282155
perc_vacant_housing_1y,2013,43,Ellis County,48139,0.049709849,2784,56005
perc_vacant_housing_1y,2013,43,Fort Bend County,48157,0.043181702,9262,214489
perc_vacant_housing_1y,2013,43,Galveston County,48167,0.185159311,25442,137406
perc_vacant_housing_1y,2013,43,Grayson County,48181,0.136526495,7354,53865
perc_vacant_housing_1y,2013,43,Gregg County,48183,0.071688272,3628,50608
perc_vacant_housing_1y,2013,43,Guadalupe County,48187,0.060620416,3199,52771
perc_vacant_housing_1y,2013,43,Harris County,48201,0.089857116,148394,1651444
perc_vacant_housing_1y,2013,43,Harrison County,48203,0.167056367,4644,27799
perc_vacant_housing_1y,2013,43,Hays County,48209,0.085845456,5778,67307
perc_vacant_housing_1y,2013,43,Henderson County,48213,0.287125707,11363,39575
perc_vacant_housing_1y,2013,43,Hidalgo County,48215,0.119147211,30592,256758
perc_vacant_housing_1y,2013,43,Hunt County,48231,0.158731028,5814,36628
