year,county,state,copd_apc_2012,copd_prev,asthma_prev,tobacco_prev,med_income_5y,perc_below_poverty_1y,perc_below_poverty_5y,unemployment_1y,unemployment_5y,num_days_rain,perc_cultivated_land_use,perc_forest_cover,perc_park_proximity,rural_urban,total_pollutants,acetaldehyde,benzene,formaldehyde,copd_apc_2013,apc_percent_diff
2012,DeKalb,GEORGIA,1591,7,5,6,51252,0.208374307,0.185927853,0.127793446,0.132301331,138,0,0.295,0.31,1,10.6,3.32,0.76,2.47,1426,-0.10370836
2012,Dodge,GEORGIA,2164,14,4,10,36042,,0.191511393,,0.107150942,128,0.134,0.497,0.07,2,10,3.23,0.29,2.38,1858,-0.141404806
2012,Dooly,GEORGIA,1849,13,4,8,30789,,0.285736918,,0.091179751,127,0.426,0.266,0.04,2,10.4,3.1,0.29,2.33,1312,-0.290427258
2012,Dougherty,GEORGIA,1499,12,6,10,31789,0.34568432,0.306004822,0.214064181,0.152975157,123,0.086,0.377,0.41,1,10.4,3.27,0.55,2.58,1771,0.181454303
2012,Douglas,GEORGIA,1624,14,4,11,54526,0.155000791,0.133817986,0.104552492,0.129048288,118,0,0.587,0.11,1,10.5,3.03,0.5,2.26,1531,-0.05726601
2012,Early,GEORGIA,1554,11,5,8,29772,,0.292459935,,0.091342531,119,0.307,0.358,0.01,2,9.7,3.14,0.32,2.37,1078,-0.306306306
2012,Echols,GEORGIA,863,23,7,16,27933,,0.362574548,,0.124009058,133,0.025,0.438,0.02,1,8.1,3.09,0.26,2.36,2219,1.571263036
2012,Effingham,GEORGIA,1945,14,4,8,62953,,0.105704404,,0.072652027,128,0.075,0.389,0.02,1,9.3,2.81,0.31,2.07,1461,-0.248843188
2012,Elbert,GEORGIA,1093,13,4,9,35053,,0.200372934,,0.134333327,128,0.002,0.539,0.03,2,10.1,3.16,0.37,2.29,1363,0.247026532
2012,Emanuel,GEORGIA,1784,18,4,8,31675,,0.278483361,,0.120635912,143,0.135,0.44,0.1,2,9.8,3.17,0.27,2.28,1698,-0.048206278
2012,Evans,GEORGIA,1196,14,4,8,36602,,0.255764395,,0.088907525,131,0.157,0.37,0.15,2,9.2,3.01,0.29,2.16,1891,0.581103679
2012,Fannin,GEORGIA,2432,16,4,8,35446,,0.201134607,,0.135222912,161,0.001,0.867,0,2,9,2.39,0.26,1.7,2134,-0.122532895
2012,Fayette,GEORGIA,1514,8,3,5,81242,0.081052721,0.067342713,0.084171578,0.08061114,125,0,0.449,0.22,1,10.5,3.1,0.48,2.33,1555,0.027080581
2012,Floyd,GEORGIA,1805,14,4,13,41442,0.239244983,0.208813295,0.137751862,0.118769437,123,0.033,0.59,0.2,1,10.6,3.12,0.61,2.34,1545,-0.144044321
2012,Forsyth,GEORGIA,1694,11,4,7,87585,0.059987172,0.066941142,0.069568746,0.079898633,139,0,0.461,0.11,1,10.4,2.88,0.49,2.13,1842,0.087367178
2012,Franklin,GEORGIA,1029,16,4,10,32179,,0.212335169,,0.100402035,136,0.001,0.411,0.04,2,10.2,2.9,0.36,2.19,1210,0.175898931
2012,Fulton,GEORGIA,1450,7,4,7,57664,0.183462694,0.167896912,0.119347893,0.107481316,138,0,0.411,0.35,1,10.8,3.25,0.74,2.46,1552,0.070344828
2012,Gilmer,GEORGIA,1516,14,4,7,37257,,0.203853488,,0.100495793,145,0.002,0.861,0,2,9.4,2.45,0.29,1.76,1622,0.069920844
2012,Glascock,GEORGIA,1031,14,4,9,32346,,0.236903563,,0.118104666,121,0.082,0.577,0.03,2,9.9,3.28,0.27,2.38,1324,0.284190107
2012,Glynn,GEORGIA,1630,13,5,7,49986,0.191860974,0.17692849,0.106519565,0.105265781,136,0.002,0.329,0.25,1,7.7,2.48,0.39,1.8,1728,0.060122699
2012,Gordon,GEORGIA,1549,16,5,13,40661,,0.199345201,,0.097344793,137,0.052,0.511,0.04,2,10.6,3.11,0.52,2.37,1297,-0.162685604
2012,Grady,GEORGIA,999,12,3,10,32206,,0.286919326,,0.10239695,142,0.252,0.428,0.11,2,10.2,3.15,0.4,2.51,1058,0.059059059
2012,Greene,GEORGIA,1272,8,4,6,40728,,0.224859193,,0.094356522,112,0.002,0.63,0,2,10.3,3.24,0.33,2.35,1744,0.371069182
2012,Gwinnett,GEORGIA,1564,10,5,6,61944,0.148413152,0.136586443,0.094333299,0.098797709,137,0,0.333,0.11,1,10.8,3.19,0.7,2.34,1489,-0.047953964
2012,Habersham,GEORGIA,1278,13,4,8,41894,,0.18101649,,0.094200984,148,0,0.651,0.01,2,9.4,2.5,0.34,1.81,1552,0.214397496
2012,Hall,GEORGIA,1218,12,5,9,52174,0.202401459,0.168459982,0.093012892,0.083817497,139,0,0.499,0.1,1,10,2.83,0.53,2.11,1319,0.082922824
2012,Hancock,GEORGIA,982,12,5,10,22716,,0.31374824,,0.218562871,118,0.003,0.679,0,2,10.1,3.33,0.28,2.45,788,-0.197556008
2012,Haralson,GEORGIA,988,15,4,15,39227,,0.231796548,,0.143861294,132,0,0.63,0,1,9.9,2.91,0.34,2.15,1279,0.294534413
2012,Harris,GEORGIA,1068,10,4,7,68816,,0.083793737,,0.070944674,122,0,0.692,0.02,1,10.5,3.22,0.34,2.46,1152,0.078651685
2012,Hart,GEORGIA,1393,11,3,7,35647,,0.234551772,,0.09323635,134,0.005,0.354,0.02,2,10.3,2.92,0.33,2.12,1964,0.409906676
2012,Heard,GEORGIA,2407,15,4,15,39947,,0.25195834,,0.117292099,129,0,0.659,0.01,1,9.9,3.09,0.32,2.26,2618,0.087660989
2012,Henry,GEORGIA,1789,10,4,8,62377,0.150723875,0.102998435,0.120911501,0.106930576,129,0.001,0.452,0.05,1,10.8,3.16,0.52,2.41,1534,-0.142537731
2012,Houston,GEORGIA,1076,17,6,9,56265,0.186405376,0.145531103,0.11743772,0.097019844,128,0.134,0.425,0.09,1,10.5,3.3,0.52,2.57,1349,0.253717472
2012,Irwin,GEORGIA,1652,18,5,10,38770,,0.208365873,,0.102499366,145,0.336,0.286,0.01,2,9.8,2.99,0.28,2.24,1647,-0.003026634
2012,Jackson,GEORGIA,1817,11,4,9,53393,,0.156465888,,0.07650809,130,0.002,0.448,0.01,2,10.5,2.96,0.42,2.22,1424,-0.216290589
2012,Jasper,GEORGIA,2469,12,4,10,43768,,0.201785192,,0.145451948,118,0.001,0.659,0,1,10.6,3.23,0.37,2.4,2133,-0.136087485
2012,Jeff Davis,GEORGIA,2468,21,4,9,35203,,0.25751245,,0.106995888,140,0.18,0.424,0.07,2,9.4,3.12,0.27,2.28,2024,-0.179902755
2012,Jefferson,GEORGIA,1078,12,5,6,27612,,0.302640498,,0.152262181,130,0.186,0.429,0,2,10.2,3.21,0.28,2.33,886,-0.178107607
2012,Jenkins,GEORGIA,1132,11,4,8,27039,,0.295046657,,0.141759187,125,0.183,0.372,0.01,2,9.7,3.07,0.27,2.2,1883,0.663427562
2012,Johnson,GEORGIA,1034,18,5,9,34521,,0.20691663,,0.082820512,131,0.106,0.522,0.01,2,9.9,3.25,0.3,2.37,1447,0.399419729
2012,Jones,GEORGIA,1140,14,5,10,53085,,0.141904294,,0.070086598,125,0.006,0.702,0.01,1,11,3.32,0.41,2.51,1786,0.566666667
2012,Lamar,GEORGIA,1389,12,3,9,39224,,0.19798559,,0.185773864,122,0.002,0.519,0.1,1,10.5,3.09,0.34,2.28,1481,0.066234701
2012,Lanier,GEORGIA,1506,17,5,15,41867,,0.218872607,,0.089542188,138,0.118,0.391,0,1,8.8,3.14,0.3,2.37,1471,-0.023240372
2012,Laurens,GEORGIA,1461,14,5,10,35912,,0.235655382,,0.062221289,133,0.11,0.509,0.11,2,10.3,3.32,0.4,2.47,1554,0.063655031
2012,Lee,GEORGIA,1552,14,5,9,58400,,0.113282114,,0.075362317,123,0.27,0.312,0.06,1,10.4,3.19,0.38,2.47,1931,0.244201031
2012,Liberty,GEORGIA,1610,15,5,8,44295,0.173179314,0.175540105,0.119411483,0.094450928,122,0.005,0.415,0,1,8.8,2.93,0.45,2.15,1041,-0.353416149
2012,Lincoln,GEORGIA,2542,9,3,8,34347,,0.25891611,,0.128427908,135,0,0.531,0.01,1,9.9,3.24,0.3,2.29,2347,-0.076711251
2012,Long,GEORGIA,1417,22,6,10,40044,,0.208242178,,0.124109715,126,0.022,0.403,0.03,1,8.8,2.96,0.27,2.15,2006,0.415666902
2012,Lowndes,GEORGIA,1804,14,5,10,38348,0.245263994,0.234153077,0.13994275,0.117018178,139,0.117,0.417,0.26,1,9.1,3.18,0.54,2.51,1692,-0.062084257
2012,Lumpkin,GEORGIA,1203,16,5,9,44595,,0.168346137,,0.121823184,154,0,0.824,0,2,9.2,2.43,0.31,1.75,1134,-0.057356608
2012,McDuffie,GEORGIA,1363,13,5,11,38855,,0.204592213,,0.102386206,116,0.03,0.578,0,1,10.3,3.26,0.33,2.42,1250,-0.082905356
2012,McIntosh,GEORGIA,2096,14,4,8,39506,,0.149244055,,0.107183032,139,0.002,0.326,0.09,1,7.9,2.42,0.25,1.71,1343,-0.359255725
2012,Macon,GEORGIA,1444,15,5,8,30906,,0.272734225,,0.126040429,123,0.212,0.43,0.04,2,10.6,3.18,0.3,2.4,1098,-0.239612188
2012,Madison,GEORGIA,2110,12,4,10,41404,,0.190237939,,0.096799433,126,0.001,0.476,0.03,1,10.3,3.03,0.4,2.23,1953,-0.074407583
2012,Marion,GEORGIA,1350,12,3,7,33875,,0.261190534,,0.175768346,127,0.104,0.633,0.01,1,10.1,3.22,0.28,2.41,1021,-0.243703704
2012,Meriwether,GEORGIA,2384,12,4,10,37660,,0.173146859,,0.142307699,132,0.001,0.603,0.12,1,10.2,3.09,0.31,2.31,1636,-0.313758389
2012,Miller,GEORGIA,1955,10,4,6,32432,,0.216202527,,0.09901768,125,0.481,0.19,0.07,2,9.6,3.02,0.28,2.22,1161,-0.406138107
2012,Mitchell,GEORGIA,1524,14,4,10,32838,,0.258076578,,0.102929793,126,0.355,0.343,0.06,2,10.2,3.07,0.34,2.37,1696,0.112860892
2012,Monroe,GEORGIA,1629,10,3,9,47323,,0.143340498,,0.087241955,131,0,0.676,0.07,1,10.8,3.25,0.39,2.47,1573,-0.034376918
2012,Montgomery,GEORGIA,1855,14,4,8,33569,,0.242714912,,0.045308311,139,0.101,0.491,0,2,9.5,3.23,0.27,2.38,1880,0.013477089
2012,Morgan,GEORGIA,1622,11,3,7,44908,,0.150612965,,0.096399814,117,0.004,0.499,0.08,1,10.5,3.21,0.4,2.38,1071,-0.339704069
2012,Murray,GEORGIA,1507,19,5,17,36928,,0.198443279,,0.13135995,134,0.026,0.661,0.06,1,10.1,2.75,0.38,2.01,1720,0.141340411
2012,Muscogee,GEORGIA,1397,11,4,9,41443,0.179331109,0.18764089,0.09184166,0.093205169,122,0.015,0.517,0.39,1,11.1,3.55,0.59,2.81,1679,0.201861131
2012,Newton,GEORGIA,1860,12,4,9,51336,0.148562923,0.146425009,,0.131790444,112,0.003,0.493,0.01,1,10.7,3.21,0.57,2.37,1595,-0.142473118
2012,Oconee,GEORGIA,1452,9,4,6,77571,,0.084987745,,0.061059635,124,0.003,0.492,0.07,1,10.4,3.13,0.41,2.29,1104,-0.239669421
2012,Oglethorpe,GEORGIA,1841,11,4,9,42428,,0.154393643,,0.055681646,127,0.002,0.611,0.02,1,10.1,3.16,0.36,2.28,2530,0.374253123
2012,Paulding,GEORGIA,1760,14,4,11,63190,0.144070804,0.102830134,0.117596328,0.107282095,121,0,0.658,0.06,1,9.9,2.98,0.45,2.2,1444,-0.179545455
2012,Peach,GEORGIA,1794,16,5,11,41488,,0.26556778,,0.138145417,122,0.163,0.414,0.09,1,10.8,3.23,0.36,2.47,1691,-0.057413601
2012,Pickens,GEORGIA,1575,11,4,8,50829,,0.11798913,,0.098395273,156,0.002,0.777,0.09,1,9.7,2.61,0.34,1.9,1866,0.184761905
2012,Pierce,GEORGIA,1390,18,6,12,39326,,0.20801568,,0.09584745,137,0.163,0.311,0.02,2,8.6,3.09,0.26,2.24,1651,0.187769784
2012,Pike,GEORGIA,2197,13,3,10,56658,,0.110267036,,0.086677551,120,0.003,0.517,0.01,1,10.3,3.08,0.35,2.27,1459,-0.335912608
2012,Polk,GEORGIA,1908,16,4,15,38861,,0.216991588,,0.136412054,125,0.027,0.581,0.07,2,10.2,2.96,0.38,2.17,1589,-0.167190776
2012,Pulaski,GEORGIA,1365,15,4,10,34659,,0.188730747,,0.082678884,121,0.304,0.31,0.09,1,10.1,3.11,0.33,2.3,1556,0.13992674
2012,Putnam,GEORGIA,1246,13,4,8,40115,,0.151922897,,0.085717186,121,0.001,0.651,0,2,10.6,3.33,0.35,2.48,1634,0.311396469
2012,Quitman,GEORGIA,108,10,6,8,32750,,0.243115664,,0.156906083,119,0.07,0.635,0,2,9.7,3.25,0.25,2.44,122,0.12962963
2012,Rabun,GEORGIA,1792,14,4,6,32995,,0.235826254,,0.095545873,172,0.003,0.864,0.07,2,8.5,2.15,0.23,1.44,1632,-0.089285714
2012,Randolph,GEORGIA,1315,9,4,8,32688,,0.253318429,,0.168767512,117,0.194,0.539,0.32,2,9.8,3.19,0.29,2.41,1282,-0.025095057
2012,Richmond,GEORGIA,1661,9,4,7,38952,0.26376161,0.243974954,0.092840217,0.113620974,127,0.044,0.321,0.23,1,11.2,3.38,0.59,2.55,1369,-0.175797712
2012,Rockdale,GEORGIA,1482,10,4,6,54704,0.181271613,0.138643622,0.143428922,0.134623244,120,0,0.506,0.07,1,10.7,3.2,0.57,2.36,1683,0.13562753
2012,Schley,GEORGIA,2527,14,4,8,40612,,0.215344027,,0.063878678,127,0.113,0.633,0,2,10.2,3.17,0.27,2.36,2371,-0.061733281
2012,Screven,GEORGIA,1383,13,3,7,34634,,0.248158276,,0.139445558,121,0.185,0.352,0.02,2,9.6,2.97,0.26,2.12,1347,-0.026030369
2012,Seminole,GEORGIA,2146,13,5,6,28909,,0.254892945,,0.099347569,128,0.425,0.24,0.16,2,9.3,3.08,0.32,2.26,2051,-0.044268406
2012,Spalding,GEORGIA,1552,13,4,9,40655,,0.216436431,,0.138322458,125,0.002,0.477,0.04,1,10.5,3.11,0.43,2.3,1768,0.139175258
2012,Stephens,GEORGIA,1717,15,3,8,37535,,0.188170314,,0.108599596,141,0,0.618,0,2,9.5,2.69,0.37,1.99,1113,-0.351776354
2012,Stewart,GEORGIA,1672,13,2,11,28222,,0.263752818,,0.142796606,128,0.076,0.684,0.02,2,10,3.28,0.26,2.48,1246,-0.254784689
2012,Sumter,GEORGIA,1369,11,4,9,33528,,0.306963176,,0.137400493,128,0.248,0.392,0.15,2,10.5,3.19,0.42,2.4,1401,0.023374726
2012,Talbot,GEORGIA,1205,13,5,10,26750,,0.233698875,,0.157433376,122,0.008,0.709,0.02,2,10.2,3.17,0.28,2.38,1294,0.073858921
2012,Taliaferro,GEORGIA,2624,13,5,9,24390,,0.299212605,,0.183875531,117,0.001,0.684,0.2,2,9.7,3.27,0.25,2.36,1621,-0.382240854
2012,Tattnall,GEORGIA,1857,15,4,7,36520,,0.257669598,,0.122905031,130,0.183,0.316,0.11,2,9.4,3.05,0.27,2.18,1779,-0.042003231
2012,Taylor,GEORGIA,1349,14,4,14,28402,,0.291760802,,0.167233557,122,0.118,0.522,0.01,2,10.4,3.2,0.29,2.38,1512,0.120830245
2012,Telfair,GEORGIA,1778,18,4,9,24469,,0.341263473,,0.029072253,132,0.089,0.505,0.07,2,9.5,3.26,0.27,2.43,1417,-0.20303712
2012,Terrell,GEORGIA,2397,11,6,9,32855,,0.293174475,,0.14995034,129,0.294,0.354,0.02,1,10.2,3.15,0.36,2.42,1410,-0.411764706
2012,Thomas,GEORGIA,1057,11,5,11,31471,,0.276366711,,0.128531709,135,0.201,0.469,0.14,2,10.5,3.23,0.48,2.61,1206,0.140964995
2012,Tift,GEORGIA,1387,15,5,12,37033,,0.229284108,,0.08663746,128,0.329,0.25,0.08,2,10.1,3.04,0.44,2.33,1499,0.08074982
2012,Toombs,GEORGIA,1561,13,4,7,31757,,0.267469525,,0.074942894,133,0.16,0.392,0,2,9.5,3.17,0.33,2.33,1807,0.157591288
2012,Towns,GEORGIA,1171,12,3,7,35843,,0.155030802,,0.106310017,159,0.002,0.817,0,2,8.4,2.18,0.24,1.5,1098,-0.06233988
2012,Treutlen,GEORGIA,807,15,4,11,35960,,0.242021278,,0.044530913,133,0.081,0.572,0,2,9.6,3.27,0.27,2.4,913,0.131350682
2012,Troup,GEORGIA,1535,12,4,12,40246,0.224752903,0.220992789,0.141974166,0.133301958,124,0.001,0.555,0.09,2,10.3,3.22,0.45,2.43,1752,0.141368078
2012,Turner,GEORGIA,1404,15,4,12,27056,,0.227128968,,0.138857782,138,0.346,0.305,0.22,2,10,3.02,0.31,2.27,1342,-0.044159544
2012,Twiggs,GEORGIA,1786,13,4,11,30533,,0.27442804,,0.111655243,126,0.053,0.628,0.03,1,10.5,3.2,0.32,2.45,2293,0.28387458
2012,Union,GEORGIA,1604,11,3,6,42125,,0.174368754,,0.142906293,169,0.004,0.821,0,2,8.7,2.29,0.25,1.6,1116,-0.304239401
2012,Upson,GEORGIA,1208,13,3,10,34905,,0.205762401,,0.153279841,118,0,0.679,0.16,2,10.4,3.16,0.36,2.37,1634,0.352649007
2012,Walker,GEORGIA,1560,17,4,12,38504,0.2053314,0.165201664,,0.131050035,137,0.022,0.632,0.13,1,10.7,2.79,0.44,2.11,1538,-0.014102564
2012,Walton,GEORGIA,1951,12,4,7,52062,0.141884699,0.137893155,0.089961283,0.095061101,123,0.004,0.435,0.01,1,10.6,3.12,0.49,2.27,1882,-0.035366479
2012,Ware,GEORGIA,1503,18,6,12,34700,,0.236473545,,0.10361708,137,0.037,0.289,0.05,2,8.8,3.19,0.49,2.35,1632,0.085828343
2012,Warren,GEORGIA,689,13,3,12,32155,,0.280189008,,0.141509429,122,0.016,0.612,0.19,2,10,3.3,0.3,2.4,381,-0.447024673
2012,Washington,GEORGIA,1584,14,5,10,31441,,0.247182384,,0.098446243,126,0.068,0.563,0.01,2,10.1,3.3,0.28,2.43,1158,-0.268939394
2012,Wayne,GEORGIA,1882,17,5,10,36496,,0.205766186,,0.11663238,141,0.074,0.359,0.02,2,8.7,3.02,0.37,2.16,2086,0.108395324
2012,Webster,GEORGIA,1749,11,4,9,29926,,0.224629834,,0.066508316,125,0.186,0.561,0.01,2,10,3.19,0.27,2.38,1438,-0.177815895
2012,Wheeler,GEORGIA,1448,15,3,8,27601,,0.259608597,,0.034017973,128,0.066,0.581,0.34,2,9.4,3.31,0.25,2.46,2278,0.57320442
2012,White,GEORGIA,1079,13,4,10,40720,,0.17232053,,0.08005175,153,0,0.728,0.04,2,9.1,2.41,0.33,1.71,1098,0.017608897
2012,Whitfield,GEORGIA,1349,15,4,12,41832,0.210245058,0.193971276,0.146895915,0.114736818,133,0.021,0.524,0.13,1,10.6,3.06,0.61,2.33,1416,0.04966642
2012,Wilcox,GEORGIA,1120,16,4,11,31509,,0.285976827,,0.104419105,135,0.223,0.413,0.03,2,9.9,3.1,0.28,2.29,1325,0.183035714
2012,Wilkes,GEORGIA,2231,14,4,8,28224,,0.288085639,,0.132512316,129,0.001,0.609,0.02,2,9.9,3.27,0.26,2.33,1583,-0.290452712
2012,Wilkinson,GEORGIA,1301,15,4,12,40331,,0.189457044,,0.05830824,131,0.023,0.625,0.01,2,10.8,3.24,0.31,2.44,1000,-0.231360492
2012,Worth,GEORGIA,1319,17,5,10,39205,,0.219139248,,0.124635644,138,0.322,0.37,0.07,1,10.4,3.07,0.34,2.34,1412,0.070507961
2012,Hawaii,HAWAII,1336,7,5,5,52098,0.191917136,0.170194447,0.08625818,0.096032202,,,,0.31,2,,0.03,0.24,0.05,1080,-0.191616766
2012,Honolulu,HAWAII,869,6,5,3,72292,0.103336766,0.096134394,0.061137035,0.053944867,,,,0.76,1,,0.1,0.5,0.18,981,0.128883774
2012,Kauai,HAWAII,1466,5,4,4,64752,0.109980807,0.109908737,0.073954619,0.072403833,,,,0.59,2,,0.01,0.17,0.02,1751,0.194406548
2012,Maui,HAWAII,1713,7,5,4,64058,0.10347984,0.102791101,0.080804475,0.082115836,,,,0.62,1,,0.03,0.25,0.06,1652,-0.035610041
2012,Ada,IDAHO,1232,8,4,7,55499,0.120236702,0.121748194,0.072059289,0.084404781,98,0.11,0.009,0.56,1,9.7,1.67,0.83,1.74,1208,-0.019480519
2012,Adams,IDAHO,2500,8,3,6,35756,,0.137975335,,0.099629037,146,0.005,0.556,0.23,2,6.2,1.13,0.11,0.76,2972,0.1888
2012,Bannock,IDAHO,1272,8,5,10,45860,0.153820619,0.140964404,0.075580277,0.077169403,90,0.189,0.172,0.6,1,7.3,1.13,0.49,0.93,1216,-0.044025157
2012,Bear Lake,IDAHO,1138,9,3,4,40242,,0.154054061,,0.045048703,142,0.017,0.251,0.25,2,6.4,0.92,0.1,0.65,1742,0.530755712
2012,Benewah,IDAHO,1299,11,4,11,38536,,0.145269156,,0.098356806,192,0.112,0.629,0.3,2,6.8,1.26,0.21,0.92,1508,0.160892995
2012,Bingham,IDAHO,2505,7,4,6,46817,,0.153656259,,0.067777447,114,0.269,0.042,0.17,2,7.8,1.07,0.22,0.84,1671,-0.332934132
2012,Blaine,IDAHO,3066,4,3,3,60160,,0.088515617,,0.069638558,126,0.019,0.184,0.39,2,6.5,0.89,0.13,0.59,2512,-0.180691455
2012,Boise,IDAHO,1046,7,4,6,45403,,0.154422358,,0.143651262,136,0,0.528,0.07,1,6.1,1.18,0.11,0.81,939,-0.102294455
2012,Bonner,IDAHO,1197,8,3,7,41379,,0.162794739,,0.083419323,224,0.003,0.765,0.11,2,6.5,1.32,0.31,1.03,1189,-0.006683375
2012,Bonneville,IDAHO,1694,9,5,7,51254,0.137960777,0.116153888,0.068415143,0.063608877,124,0.197,0.276,0.35,1,8,1.18,0.57,1.01,1633,-0.036009445
2012,Boundary,IDAHO,1215,8,3,7,36300,,0.160894588,,0.056203358,226,0.052,0.821,0,2,5.1,1.15,0.17,0.84,1372,0.129218107
2012,Butte,IDAHO,3835,11,4,6,40150,,0.143269584,,0.06601467,131,0.032,0.066,0.35,1,6.1,0.84,0.08,0.51,3380,-0.118644068
2012,Camas,IDAHO,748,9,3,4,40515,,0.149562448,,0.100282483,130,0.004,0.235,0,2,5.9,0.86,0.08,0.54,3665,3.89973262
2012,Canyon,IDAHO,1464,10,5,9,42691,0.221559897,0.195920274,0.094807409,0.119404688,90,0.604,0,0.45,1,10.1,1.66,0.84,1.82,1404,-0.040983607
2012,Caribou,IDAHO,663,5,2,3,52134,,0.076831266,,0.04253988,135,0.159,0.296,0.17,2,6.7,0.91,0.1,0.63,1164,0.755656109
2012,Cassia,IDAHO,2532,8,5,5,43039,,0.161172166,,0.083026901,146,0.2,0.06,0.26,2,6.9,1.03,0.24,0.76,2023,-0.201026856
2012,Clearwater,IDAHO,1969,9,3,8,41914,,0.113089934,,0.11361111,181,0.013,0.678,0.29,2,7.7,1.56,0.19,1.15,1934,-0.017775521
2012,Custer,IDAHO,2735,7,3,6,41698,,0.187018439,,0.058118083,129,0.008,0.352,0.12,2,5.9,0.83,0.07,0.49,1194,-0.563436929
2012,Elmore,IDAHO,1337,12,4,7,43886,,0.156053051,,0.084939539,94,0.039,0.185,0.41,2,7.8,1.23,0.19,1.02,1421,0.062827225
2012,Franklin,IDAHO,681,5,3,2,47598,,0.118004575,,0.066131905,107,0.229,0.256,0.27,1,6.8,1.01,0.15,0.7,835,0.226138032
2012,Fremont,IDAHO,1512,7,4,4,43053,,0.108225793,,0.058449171,131,0.153,0.338,0.08,2,7,1.02,0.14,0.76,1402,-0.072751323
2012,Gem,IDAHO,1171,8,3,6,41976,,0.178439334,,0.149228349,99,0.131,0.137,0.21,1,9,1.4,0.34,1.1,1166,-0.004269855
2012,Gooding,IDAHO,2941,12,4,7,37910,,0.205888212,,0.046824224,97,0.236,0,0.34,2,7.5,1.22,0.14,0.93,2166,-0.263515811
2012,Idaho,IDAHO,2299,8,2,6,37067,,0.19179213,,0.080443226,176,0.037,0.723,0.25,2,8.8,1.31,0.13,0.93,1753,-0.237494563
2012,Jefferson,IDAHO,1649,8,4,6,52980,,0.109853037,,0.061219327,119,0.352,0.001,0.06,1,7.9,1.07,0.26,0.84,1369,-0.169799879
2012,Jerome,IDAHO,1631,10,5,9,40309,,0.185642093,,0.05944334,85,0.334,0,0.46,2,7.6,1.21,0.35,0.95,1739,0.066217045
2012,Kootenai,IDAHO,1178,9,4,8,49151,0.118309096,0.128330067,0.10351979,0.094328783,170,0.061,0.658,0.05,1,7.7,1.45,0.6,1.25,1347,0.143463497
2012,Latah,IDAHO,1418,7,3,4,39466,,0.21816802,,0.065339766,179,0.312,0.478,0.22,2,7.3,1.15,0.22,0.91,1853,0.306770099
2012,Lemhi,IDAHO,1267,9,4,6,36372,,0.211941838,,0.084736705,159,0.003,0.445,0.23,2,8.3,1.12,0.12,0.7,1531,0.208366219
2012,Lewis,IDAHO,2496,10,3,7,37340,,0.172846094,,0.070544556,156,0.494,0.223,0.37,2,7.2,1.28,0.16,0.94,1690,-0.322916667
2012,Lincoln,IDAHO,1650,8,5,6,43926,,0.156952456,,0.079814188,102,0.093,0,0.27,2,6.7,1.14,0.1,0.84,1093,-0.337575758
2012,Madison,IDAHO,1219,4,4,3,33776,,0.361502856,,0.083877139,106,0.553,0.155,0.42,2,7.6,1.16,0.58,0.97,2000,0.640689089
2012,Minidoka,IDAHO,1570,8,5,6,43301,,0.149650201,,0.07136938,117,0.357,0,0.26,2,7.3,1.13,0.25,0.92,1696,0.080254777
2012,Nez Perce,IDAHO,1183,10,5,9,45587,,0.115638994,,0.066954859,143,0.346,0.209,0.43,1,7.6,1.35,0.54,1.1,1198,0.012679628
2012,Oneida,IDAHO,841,6,3,3,44298,,0.151284486,,0.038998835,89,0.175,0.066,0.01,2,6.5,1.02,0.09,0.71,2335,1.776456599
2012,Owyhee,IDAHO,2713,10,3,9,33626,,0.252135634,,0.122786067,98,0.023,0.033,0.01,1,7.5,1.21,0.21,0.94,1284,-0.526723185
2012,Payette,IDAHO,905,11,4,10,42747,,0.191847488,,0.118914217,89,0.268,0,0.3,2,8.8,1.44,0.38,1.22,1467,0.620994475
2012,Power,IDAHO,1019,6,3,6,41950,,0.124934658,,0.081665762,96,0.228,0.058,0.51,2,6.8,1,0.12,0.73,808,-0.207065751
2012,Shoshone,IDAHO,1464,13,4,11,38273,,0.171881422,,0.100377768,216,0,0.779,0.09,2,6.6,1.15,0.16,0.83,1148,-0.215846995
2012,Teton,IDAHO,3121,4,4,2,56532,,0.085003033,,0.095286883,191,0.384,0.302,0,2,6.2,0.86,0.1,0.58,1799,-0.423582185
2012,Twin Falls,IDAHO,1502,10,5,8,42639,0.189399451,0.154203191,0.048708506,0.069503702,98,0.234,0.004,0.29,2,7.4,1.23,0.57,1,1489,-0.008655126
2012,Valley,IDAHO,857,7,3,6,51953,,0.103423163,,0.070134424,147,0.004,0.624,0.19,2,6.3,1.06,0.11,0.7,1385,0.616102684
2012,Washington,IDAHO,1551,9,3,8,36311,,0.148207486,,0.121104188,102,0.054,0.138,0.33,2,7.2,1.21,0.2,0.91,2424,0.562862669
2012,Adams,ILLINOIS,1847,13,4,9,45691,0.111146674,0.135530964,0.073349424,0.066393934,103,0.463,0.229,0.45,2,10.1,1.97,0.45,1.5,1988,0.076340011
2012,Alexander,ILLINOIS,1447,14,3,11,27248,,0.310760081,,0.145952836,107,0.32,0.402,0.21,1,10.4,2.27,0.31,1.62,1169,-0.192121631
2012,Bond,ILLINOIS,1319,14,5,9,47705,,0.134576559,,0.096315302,115,0.505,0.222,0.21,1,10.4,2.05,0.53,1.45,970,-0.26459439
