year,county,state,copd_apc_2013,copd_prev,asthma_prev,tobacco_prev,med_income_5y,perc_below_poverty_1y,perc_below_poverty_5y,unemployment_1y,unemployment_5y,num_days_rain,perc_cultivated_land_use,perc_forest_cover,perc_park_proximity,rural_urban,total_pollutants,acetaldehyde,benzene,formaldehyde,copd_apc_2014,apc_percent_diff
2013,Madison,NEBRASKA,1588,11,4,6,46566,,0.142042771,,0.045523126,73,0.701,0.023,0.37,2,8.9,1.34,0.6,0.94,1104,-0.304785894
2013,Merrick,NEBRASKA,1763,11,4,7,50859,,0.125942588,,0.061491698,73,0.671,0.003,0.35,1,8.7,1.38,0.3,0.96,2529,0.43448667
2013,Morrill,NEBRASKA,3161,7,3,5,43886,,0.138209701,,0.064350575,73,0.191,0.005,0.11,2,6.6,1.16,0.14,0.76,3221,0.018981335
2013,Nance,NEBRASKA,2815,13,3,6,44286,,0.1256212,,0.050526317,74,0.454,0.042,0.19,2,8.4,1.34,0.19,0.9,1973,-0.299111901
2013,Nemaha,NEBRASKA,1873,10,2,4,42672,,0.103797466,,0.079032257,75,0.631,0.088,0.33,2,9.3,1.74,0.31,1.19,2475,0.321409503
2013,Nuckolls,NEBRASKA,1410,11,4,7,37594,,0.111009382,,0.035230353,76,0.547,0.027,0.42,2,8.5,1.58,0.24,1.06,1708,0.211347518
2013,Otoe,NEBRASKA,1416,12,3,5,50881,,0.104903743,,0.051686175,80,0.621,0.059,0.44,2,9.7,1.74,0.71,1.25,1572,0.110169492
2013,Pawnee,NEBRASKA,2014,10,4,5,37321,,0.214812085,,0.056095738,69,0.288,0.115,0.44,2,9,1.78,0.24,1.24,1552,-0.22939424
2013,Perkins,NEBRASKA,662,8,2,3,58625,,0.05757891,,0.017045455,67,0.726,0.002,0.44,2,7.2,1.24,0.14,0.81,1006,0.519637462
2013,Phelps,NEBRASKA,2265,10,4,5,50000,,0.090613432,,0.020570949,60,0.8,0,0.21,2,8,1.38,0.24,0.92,1288,-0.431346578
2013,Pierce,NEBRASKA,1978,11,4,4,51924,,0.055784244,,0.04822335,69,0.691,0.019,0.34,2,8.6,1.23,0.21,0.84,1996,0.009100101
2013,Platte,NEBRASKA,1198,9,2,5,51213,,0.106722347,,0.05253664,74,0.753,0.014,0.19,2,9.2,1.44,0.45,1.05,1167,-0.025876461
2013,Polk,NEBRASKA,1192,9,4,5,52848,,0.083076328,,0.032008443,77,0.774,0.017,0.18,2,8.9,1.4,0.21,0.95,1756,0.473154362
2013,Red Willow,NEBRASKA,1041,10,3,7,42345,,0.126656011,,0.052314576,66,0.47,0.002,0.53,2,7.4,1.41,0.26,0.96,824,-0.20845341
2013,Richardson,NEBRASKA,3514,11,3,7,38582,,0.171873078,,0.073508687,75,0.606,0.085,0.56,2,9.3,1.79,0.28,1.24,4652,0.323847467
2013,Rock,NEBRASKA,1210,9,2,4,43500,,0.100216292,,0.019633507,74,0.064,0.014,0,2,6.8,1.12,0.13,0.75,1819,0.503305785
2013,Saline,NEBRASKA,1718,9,3,5,44109,,0.168100193,,0.06288173,76,0.703,0.047,0.04,2,9.3,1.6,0.25,1.11,2400,0.396973225
2013,Sarpy,NEBRASKA,1520,10,4,6,69965,0.060485292,0.066357188,0.048187546,0.053235319,79,0.539,0.048,0.36,1,10.7,1.74,0.61,1.32,1501,-0.0125
2013,Saunders,NEBRASKA,1306,12,4,5,59870,,0.080374561,,0.034704022,85,0.734,0.027,0.24,1,10,1.55,0.3,1.09,1225,-0.06202144
2013,Scotts Bluff,NEBRASKA,1402,10,3,7,43444,,0.137395233,,0.063103803,67,0.455,0.011,0.04,2,6.8,1.22,0.36,0.82,1851,0.320256776
2013,Seward,NEBRASKA,1843,10,3,4,59435,,0.088063762,,0.044702366,68,0.699,0.039,0.11,1,9.3,1.52,0.32,1.09,1786,-0.030927835
2013,Sheridan,NEBRASKA,2826,10,2,4,38548,,0.160280734,,0.032835823,75,0.082,0.036,0.49,2,6.4,1.11,0.13,0.7,1277,-0.548124558
2013,Sherman,NEBRASKA,1149,10,3,5,41835,,0.135091141,,0.030340558,63,0.245,0.008,0.41,2,7.8,1.3,0.18,0.86,1081,-0.059181897
2013,Stanton,NEBRASKA,1732,9,4,3,51493,,0.084792927,,0.036884036,76,0.565,0.031,0.28,2,8.9,1.32,0.2,0.91,826,-0.523094688
2013,Thayer,NEBRASKA,1912,12,3,5,44422,,0.133834884,,0.015719468,79,0.667,0.03,0.25,2,8.8,1.6,0.19,1.09,2628,0.374476987
2013,Thurston,NEBRASKA,1743,11,4,8,41400,,0.269117653,,0.142420128,85,0.656,0.075,0.02,2,9.3,1.33,0.21,0.93,1599,-0.082616179
2013,Valley,NEBRASKA,1518,10,2,4,40445,,0.151847437,,0.008787346,61,0.268,0.022,0.4,2,7.7,1.27,0.22,0.83,1068,-0.296442688
2013,Washington,NEBRASKA,1514,10,2,4,65409,,0.077071585,,0.024033248,81,0.685,0.049,0.18,1,9.8,1.58,0.36,1.12,1555,0.027080581
2013,Wayne,NEBRASKA,1548,8,3,4,52147,,0.150225028,,0.064989902,74,0.76,0.01,0.49,2,8.9,1.27,0.35,0.87,1808,0.167958656
2013,Webster,NEBRASKA,1109,13,3,6,41045,,0.154824436,,0.050720461,80,0.44,0.02,0.48,2,8.2,1.52,0.18,1.01,797,-0.281334536
2013,York,NEBRASKA,1805,8,4,5,49633,,0.088724151,,0.023753624,78,0.851,0.017,0.49,2,9,1.47,0.35,1.04,1812,0.003878116
2013,Churchill,NEVADA,1752,14,4,10,49830,,0.149973065,,0.111568168,29,0.01,0.067,0.24,2,6.1,1.43,0.53,1.19,1447,-0.174086758
2013,Clark,NEVADA,1710,11,5,8,52873,0.160502553,0.151481733,0.111336596,0.12588954,35,0.001,0.053,0.4,1,8.9,2.06,0.7,1.91,1666,-0.025730994
2013,Douglas,NEVADA,1372,10,3,6,60100,,0.102015868,,0.106855266,77,0.008,0.131,0.26,2,6,1.21,0.33,1.04,1106,-0.193877551
2013,Elko,NEVADA,1389,12,3,9,70238,,0.087761268,,0.057462517,98,0.001,0.071,0.08,2,6.4,1.1,0.29,0.75,2011,0.447804176
2013,Esmeralda,NEVADA,1134,10,2,7,30284,,0.222570539,,0.142857149,41,0.003,0.069,0.05,2,4.7,1.02,0.05,0.66,603,-0.468253968
2013,Eureka,NEVADA,1818,12,2,9,64632,,0.139325842,,0.054437868,94,0.003,0.139,0.06,2,4.6,1.03,0.05,0.63,782,-0.569856986
2013,Humboldt,NEVADA,1976,11,2,8,59472,,0.122836843,,0.090659998,63,0.006,0.007,0.05,2,5.9,1.13,0.37,0.84,3383,0.712044534
2013,Lander,NEVADA,938,10,1,10,72742,,0.093307704,,0.112014137,56,0.002,0.114,0.22,2,4.7,1.21,0.09,0.86,1428,0.52238806
2013,Lincoln,NEVADA,1675,14,4,12,40143,,0.173255339,,0.121939272,56,0,0.196,0.16,2,4.8,1.41,0.05,0.97,1955,0.167164179
2013,Lyon,NEVADA,1449,12,4,10,46137,,0.149800509,,0.176784173,58,0.033,0.085,0.15,2,6.5,1.17,0.24,0.96,1302,-0.101449275
2013,Mineral,NEVADA,1560,14,2,7,35017,,0.205347359,,0.158641666,63,0.001,0.143,0.5,2,4.9,0.95,0.08,0.65,1663,0.066025641
2013,Nye,NEVADA,1505,14,4,9,39876,,0.189195499,,0.172978133,50,0.001,0.144,0.02,2,5.8,1.58,0.12,1.21,1676,0.113621262
2013,Pershing,NEVADA,1431,13,3,7,52101,,0.179938585,,0.123451516,47,0.009,0.019,0,2,5.5,1.14,0.08,0.8,2877,1.01048218
2013,Storey,NEVADA,1174,7,2,9,61573,,0.110010162,,0.151663408,50,0.001,0.017,0.19,1,6.3,1.22,0.23,1.07,2918,1.485519591
2013,Washoe,NEVADA,1393,10,4,9,53040,0.150880545,0.150913253,0.096621357,0.111034378,65,0.001,0.024,0.47,1,7,1.37,0.64,1.34,1415,0.015793252
2013,White Pine,NEVADA,2382,10,3,6,48586,,0.12878038,,0.099238351,96,0.001,0.322,0,2,4.7,0.96,0.09,0.57,2365,-0.00713686
2013,Carson,NEVADA,1485,13,4,10,51957,,0.162024498,,0.174359724,,,,,,,,,,1450,-0.023569024
2013,Belknap,NEW HAMPSHIRE,1678,10,4,7,58654,,0.098672338,,0.056533828,144,0.011,0.686,0.14,2,7.6,1.23,0.49,0.94,1876,0.117997616
2013,Carroll,NEW HAMPSHIRE,1795,10,3,7,50866,,0.100811839,,0.06521827,153,0.008,0.804,0.02,2,7.5,1.09,0.34,0.76,1566,-0.127576602
2013,Cheshire,NEW HAMPSHIRE,1865,10,4,8,55155,0.12180005,0.113584541,0.084550276,0.087726161,149,0.009,0.8,0.23,2,7.9,1.3,0.53,0.95,1792,-0.039142091
2013,Coos,NEW HAMPSHIRE,2594,11,4,9,41985,,0.133700281,,0.084928155,196,0.013,0.869,0.03,2,6.8,0.97,0.3,0.6,2108,-0.187355436
2013,Grafton,NEW HAMPSHIRE,2160,8,4,6,54912,0.111799225,0.11188633,0.050570458,0.058687501,157,0.016,0.868,0.07,2,7.6,1.16,0.43,0.82,2184,0.011111111
2013,Hillsborough,NEW HAMPSHIRE,1780,11,6,9,69829,0.096332364,0.085949585,0.064679958,0.073693998,140,0.008,0.681,0.34,1,8.3,1.45,0.76,1.25,1644,-0.076404494
2013,Merrimack,NEW HAMPSHIRE,1952,10,5,9,65353,0.089943133,0.086868413,0.049635962,0.06299717,134,0.014,0.77,0.15,2,8.8,1.33,0.58,1.04,1895,-0.02920082
2013,Rockingham,NEW HAMPSHIRE,1645,11,4,7,77348,0.056202885,0.055211741,0.059066284,0.066933714,141,0.011,0.556,0.07,1,8.7,1.36,0.65,1.19,1401,-0.148328267
2013,Strafford,NEW HAMPSHIRE,1842,12,4,10,58825,0.082011133,0.105375059,0.051647507,0.071155384,138,0.01,0.629,0.05,1,8.5,1.3,0.62,1.06,1720,-0.066232356
2013,Sullivan,NEW HAMPSHIRE,1645,9,4,9,54463,,0.099038169,,0.063865185,146,0.011,0.81,0.13,2,7.5,1.26,0.41,0.91,1400,-0.14893617
2013,Atlantic,NEW JERSEY,1687,13,6,7,54235,0.180338785,0.143586174,0.12331745,0.130289018,124,0.106,0.49,0.36,1,8.8,1.52,0.57,1.21,1597,-0.05334914
2013,Bergen,NEW JERSEY,1746,9,5,4,83794,0.081516229,0.072256863,0.071379319,0.075508103,149,0.008,0.152,0.51,1,10,1.98,1.13,1.74,1617,-0.073883162
2013,Burlington,NEW JERSEY,1615,10,6,6,78446,0.057031073,0.05506403,0.078279309,0.089057229,134,0.116,0.445,0.22,1,10.5,1.88,0.75,1.51,1611,-0.00247678
2013,Camden,NEW JERSEY,1914,10,7,8,61683,0.149589196,0.129850864,0.101277843,0.120164581,127,0.114,0.294,0.47,1,10.6,1.96,0.88,1.64,1782,-0.068965517
2013,Cape May,NEW JERSEY,1301,13,5,7,56494,0.093738064,0.101125374,0.096726559,0.102072582,105,0.069,0.36,0.38,1,8.3,1.35,0.44,1.08,968,-0.255956956
2013,Cumberland,NEW JERSEY,1599,13,6,9,50750,0.206431627,0.174809635,0.148585007,0.148141026,129,0.193,0.374,0.18,1,9.2,1.71,0.62,1.34,1667,0.042526579
2013,Essex,NEW JERSEY,1694,10,7,6,55095,0.178367212,0.166108012,0.138173223,0.139378041,149,0.005,0.098,0.69,1,10,2.04,1.11,1.85,1657,-0.021841795
2013,Gloucester,NEW JERSEY,2074,12,6,9,74524,0.098414607,0.081217617,0.101592898,0.106392503,126,0.265,0.279,0.2,1,10.3,1.83,0.72,1.46,1973,-0.048698168
2013,Hudson,NEW JERSEY,1748,13,7,5,58442,0.196741566,0.167890787,0.094421558,0.10920909,130,0,0.004,0.78,1,10.2,2.16,1.29,1.96,1714,-0.019450801
2013,Hunterdon,NEW JERSEY,1726,8,5,4,106143,0.032777723,0.039790031,0.057393465,0.078670733,141,0.286,0.428,0.2,1,10.1,1.69,0.66,1.29,1440,-0.165701043
2013,Mercer,NEW JERSEY,1548,11,6,6,73480,0.118248537,0.111760005,0.092263773,0.105929188,134,0.18,0.281,0.43,1,8.9,1.93,1.07,1.69,1508,-0.025839793
2013,Middlesex,NEW JERSEY,1641,10,5,4,79596,0.094791114,0.085056335,0.082334928,0.090102278,135,0.109,0.214,0.49,1,9.6,1.88,0.88,1.58,1563,-0.047531993
2013,Monmouth,NEW JERSEY,1584,11,5,5,84526,0.076944917,0.069538005,0.08415626,0.089770392,134,0.132,0.275,0.3,1,9.5,1.65,0.71,1.34,1526,-0.036616162
2013,Morris,NEW JERSEY,1680,8,4,4,98633,0.043160204,0.044159204,0.059782352,0.073109806,155,0.033,0.462,0.32,1,9.3,1.67,0.74,1.36,1503,-0.105357143
2013,Ocean,NEW JERSEY,1427,15,5,6,61136,0.10204199,0.103913888,0.090639591,0.105353646,128,0.064,0.448,0.24,1,7.9,1.61,0.6,1.24,1256,-0.119831815
2013,Passaic,NEW JERSEY,1816,10,6,5,57654,0.16642864,0.163210958,0.082274646,0.104384951,148,0.008,0.486,0.61,1,9.8,1.92,1.11,1.65,1883,0.036894273
2013,Salem,NEW JERSEY,1815,12,7,9,59718,0.184366241,0.124078795,0.114452019,0.127966821,128,0.307,0.229,0.1,1,10.2,1.72,0.54,1.28,1751,-0.035261708
2013,Somerset,NEW JERSEY,1643,9,5,4,99020,0.052703924,0.049945615,0.057317555,0.071513623,136,0.164,0.369,0.25,1,9.8,1.8,0.83,1.46,1508,-0.082166768
2013,Sussex,NEW JERSEY,1448,11,5,6,87335,0.05814936,0.056547172,0.070470899,0.091673344,150,0.11,0.554,0.18,1,8.6,1.5,0.56,1.13,1308,-0.096685083
2013,Union,NEW JERSEY,1547,9,5,4,68507,0.114795737,0.107960925,0.099857196,0.110182822,138,0.014,0.152,0.76,1,10.7,2.03,1.1,1.81,1488,-0.038138332
2013,Warren,NEW JERSEY,1665,11,5,6,70912,0.093238167,0.077726826,0.097574793,0.093210466,141,0.206,0.495,0.11,1,9,1.68,0.76,1.37,1572,-0.055855856
2013,Bernalillo,NEW MEXICO,1376,7,4,7,48801,0.190381765,0.17963846,0.076431938,0.084013879,58,0.002,0.199,0.7,1,8.5,1.88,0.64,1.54,1538,0.117732558
2013,Catron,NEW MEXICO,1623,7,4,6,39826,,0.196957126,,0.118656717,96,0,0.496,0.01,2,5,1.54,0.11,0.94,1841,0.134319162
2013,Chaves,NEW MEXICO,1371,12,6,8,39131,0.188166693,0.213319093,,0.070426881,41,0.014,0.003,0.35,2,7.8,2.49,0.46,1.86,1408,0.0269876
2013,Cibola,NEW MEXICO,1755,9,4,6,37237,,0.275661796,,0.17349799,94,0,0.338,0.1,2,5.6,1.44,0.2,0.97,2329,0.327065527
2013,Colfax,NEW MEXICO,1272,9,4,8,37734,,0.177085742,,0.068532653,121,0.006,0.338,0.4,2,5.1,1.19,0.09,0.75,1147,-0.09827044
2013,Curry,NEW MEXICO,1789,13,7,11,39871,,0.188521355,,0.0727579,77,0.342,0,0.34,2,7.4,1.79,0.45,1.31,1695,-0.05254332
2013,De Baca,NEW MEXICO,2633,12,4,10,37660,,0.234631151,,0.064516127,58,0.006,0,0.08,2,5.9,1.94,0.09,1.37,2739,0.040258261
2013,Dona Ana,NEW MEXICO,1636,8,5,6,,,,,,51,0.038,0.006,0.09,1,14.6,2.42,0.41,1.82,1530,-0.064792176
2013,Eddy,NEW MEXICO,1825,14,4,9,49165,,0.124764659,,0.083911367,41,0.016,0.024,0.38,2,7.6,2.7,0.48,2.08,1706,-0.065205479
2013,Grant,NEW MEXICO,1112,8,4,6,37899,,0.202468023,,0.104599103,85,0,0.304,0.08,2,6.7,1.66,0.16,1.01,1164,0.04676259
2013,Guadalupe,NEW MEXICO,1611,8,4,9,29071,,0.174615189,,0.046255507,88,0.001,0.006,0.05,2,5.6,1.56,0.1,1.07,1850,0.148355059
2013,Hidalgo,NEW MEXICO,2209,7,2,6,34080,,0.243065849,,0.13420108,61,0.005,0.016,0.14,2,6.1,2.22,0.19,1.63,1733,-0.215482119
2013,Lea,NEW MEXICO,2490,14,4,9,50694,0.122079067,0.149594039,,0.08370547,52,0.022,0,0.24,2,8,2.23,0.54,1.72,2485,-0.002008032
2013,Lincoln,NEW MEXICO,1582,8,5,6,43014,,0.146662042,,0.085672699,111,0.001,0.144,0.06,2,6,1.45,0.13,0.89,1702,0.07585335
2013,Los Alamos,NEW MEXICO,1133,8,6,2,106686,,0.044016354,,0.039386842,108,0,0.53,0.82,2,5.6,1.5,0.19,0.97,1123,-0.008826125
2013,Luna,NEW MEXICO,1588,12,3,7,29282,,0.296886414,,0.143883482,36,0.018,0.003,0.04,2,7.6,2.27,0.32,1.73,2019,0.271410579
2013,McKinley,NEW MEXICO,1318,6,5,3,30458,0.423906177,0.349535972,0.148784503,0.118930906,89,0,0.242,0.09,2,6.6,1.46,0.19,0.95,1351,0.025037936
2013,Mora,NEW MEXICO,1627,7,4,6,28481,,0.196532995,,0.101355016,118,0.001,0.318,0,2,4.7,1.08,0.07,0.62,1228,-0.245236632
2013,Otero,NEW MEXICO,1067,13,6,6,39263,0.219102398,0.218050182,0.15161863,0.119552039,59,0.002,0.175,0.19,2,7.4,1.82,0.23,1.19,941,-0.118088097
2013,Quay,NEW MEXICO,1809,12,5,10,30802,,0.21444875,,0.047272727,59,0.061,0.004,0.3,2,6.1,1.85,0.19,1.44,1834,0.01381979
2013,Rio Arriba,NEW MEXICO,1567,7,5,9,40250,,0.211533144,,0.142598793,133,0.004,0.407,0,2,6.2,1.45,0.22,0.96,1453,-0.072750479
2013,Roosevelt,NEW MEXICO,2200,15,5,10,38764,,0.254210442,,0.101365328,73,0.178,0,0.2,2,7.2,1.86,0.57,1.34,2285,0.038636364
2013,Sandoval,NEW MEXICO,1207,7,4,6,58017,0.165904224,0.141704649,0.097363114,0.089072905,78,0.005,0.241,0.36,1,7.8,1.78,0.47,1.32,1340,0.110190555
2013,San Juan,NEW MEXICO,1439,10,5,7,48196,0.226651147,0.223625362,0.084837317,0.080957122,65,0.013,0.074,0.1,1,7,1.63,0.38,1.32,1512,0.050729673
2013,San Miguel,NEW MEXICO,1387,11,5,10,28275,,0.293885529,,0.089801326,105,0,0.255,0.38,2,5.7,1.35,0.21,0.89,1472,0.061283345
2013,Santa Fe,NEW MEXICO,1516,6,4,5,52917,0.193891987,0.170448318,0.089935787,0.098428473,104,0.01,0.249,0.41,1,6.5,1.52,0.48,1.06,1458,-0.038258575
2013,Sierra,NEW MEXICO,2095,12,3,7,27430,,0.22551468,,0.10174349,62,0.003,0.149,0.32,2,6.4,2.15,0.25,1.51,1751,-0.164200477
2013,Socorro,NEW MEXICO,1517,7,4,8,34036,,0.250769675,,0.075129919,47,0.006,0.119,0,2,5.9,1.81,0.22,1.21,1424,-0.061305208
2013,Taos,NEW MEXICO,1065,7,4,6,32637,,0.252781272,,0.150596082,116,0.002,0.475,0.11,2,5.3,1.21,0.15,0.74,1286,0.207511737
2013,Torrance,NEW MEXICO,1134,11,4,9,31161,,0.285761356,,0.157735243,74,0.009,0.109,0.05,1,6.6,1.43,0.13,0.98,1089,-0.03968254
2013,Union,NEW MEXICO,2803,9,2,7,38902,,0.119137198,,0.052394368,79,0.027,0.061,0.36,2,5.4,1.38,0.09,0.89,3668,0.308597931
2013,Valencia,NEW MEXICO,1076,9,4,8,42506,0.260311216,0.23597835,0.078939959,0.120858707,53,0.036,0.013,0.15,1,7.3,1.93,0.36,1.43,989,-0.080855019
2013,Albany,NEW YORK,1443,10,6,8,59394,0.138811484,0.129666343,0.064954877,0.072681524,146,0.059,0.457,0.42,1,8.6,1.61,0.86,1.35,1260,-0.126819127
2013,Allegany,NEW YORK,1005,15,5,11,42445,,0.16473265,,0.094558351,179,0.063,0.64,0.09,2,8.5,1.14,0.25,0.68,1194,0.188059701
2013,Bronx,NEW YORK,2353,9,9,6,34388,0.308816165,0.298029304,0.145815104,0.151413351,137,0,0.059,0.77,1,10.5,2.5,1.45,2.11,2245,-0.045898853
2013,Broome,NEW YORK,1378,11,6,8,45958,0.179621562,0.173919469,0.082128309,0.08884827,163,0.047,0.645,0.46,1,8.6,1.43,0.73,1.01,1011,-0.266328012
2013,Cattaraugus,NEW YORK,1089,17,6,14,42603,0.198929861,0.179450274,0.093289472,0.091378592,186,0.1,0.694,0.23,2,9,1.18,0.47,0.72,1205,0.106519743
2013,Cayuga,NEW YORK,1657,13,4,10,51581,0.131332204,0.126867056,0.062221777,0.082425199,172,0.265,0.204,0.28,2,9,1.31,0.66,0.88,1605,-0.031382016
2013,Chautauqua,NEW YORK,1289,12,6,12,42429,0.191475227,0.190681711,0.095747516,0.087814815,175,0.158,0.492,0.39,2,9,1.26,0.54,0.85,1158,-0.10162917
2013,Chemung,NEW YORK,1832,14,6,11,48804,0.170580119,0.156630993,0.06852632,0.072527997,143,0.069,0.643,0.15,1,8.6,1.36,0.68,0.93,1546,-0.156113537
2013,Chenango,NEW YORK,1532,13,5,9,43941,,0.155143067,,0.092369989,185,0.065,0.621,0,2,8.1,1.24,0.49,0.77,1207,-0.212140992
2013,Clinton,NEW YORK,1763,13,7,11,50282,0.155964673,0.145032078,0.091261044,0.080513239,178,0.055,0.591,0.31,2,8.3,1.31,0.6,0.96,1746,-0.009642655
2013,Columbia,NEW YORK,1538,14,5,8,57336,,0.097924225,,0.088632047,159,0.046,0.539,0.08,2,8,1.43,0.53,1.1,1405,-0.086475943
2013,Cortland,NEW YORK,1440,16,4,9,47151,,0.146558896,,0.075881407,163,0.115,0.534,0.26,2,8.4,1.27,0.67,0.82,1235,-0.142361111
2013,Delaware,NEW YORK,1713,12,5,8,44470,,0.141885802,,0.101664633,175,0.025,0.76,0.13,2,7.4,1.12,0.26,0.67,1440,-0.159369527
2013,Dutchess,NEW YORK,1398,11,5,6,72525,0.090822846,0.08956898,0.081693277,0.093965828,148,0.019,0.534,0.37,1,8.6,1.59,0.74,1.31,1490,0.065808298
2013,Erie,NEW YORK,1273,11,6,11,50653,0.151577517,0.145716399,0.074152164,0.085740998,163,0.128,0.384,0.51,1,10.6,1.4,0.67,1.02,1248,-0.019638649
2013,Essex,NEW YORK,1160,11,5,8,47380,,0.118562609,,0.082346804,193,0.018,0.796,1,2,7.1,1.06,0.28,0.66,1406,0.212068966
2013,Franklin,NEW YORK,1442,15,5,11,45667,,0.192111626,,0.09801539,186,0.022,0.683,0.35,2,8.4,1.07,0.46,0.66,1328,-0.079056865
2013,Fulton,NEW YORK,1329,17,7,16,44276,,0.161419153,,0.103285171,168,0.031,0.539,0.47,2,7.7,1.29,0.7,0.9,1267,-0.046651618
2013,Genesee,NEW YORK,1413,12,4,11,49922,,0.126496941,,0.076038904,167,0.314,0.173,0.28,2,9.7,1.24,0.59,0.83,1245,-0.118895966
2013,Greene,NEW YORK,1489,13,5,8,49655,,0.151283965,,0.103225224,160,0.034,0.739,0.06,2,7.7,1.32,0.43,0.96,1327,-0.108797851
2013,Hamilton,NEW YORK,883,11,3,7,51522,,0.094363257,,0.065187238,193,0,0.78,1,2,6.6,0.98,0.24,0.53,762,-0.137032843
2013,Herkimer,NEW YORK,1303,14,5,7,45047,,0.149760678,,0.0937666,188,0.057,0.561,0.31,1,7.9,1.23,0.58,0.84,1152,-0.115886416
2013,Jefferson,NEW YORK,1382,14,6,10,46484,0.159290001,0.154379353,0.100251369,0.098304011,183,0.089,0.33,0.2,1,8.3,1.18,0.6,0.81,1201,-0.130969609
2013,Kings,NEW YORK,1668,11,7,5,46085,0.232929483,0.231547728,0.103903957,0.108760811,151,0,0.008,0.61,1,10.2,2.43,1.39,2.03,1528,-0.083932854
2013,Lewis,NEW YORK,1599,12,5,8,46840,,0.135391742,,0.079811133,195,0.044,0.595,0.06,2,7.4,1.08,0.28,0.67,1391,-0.130081301
2013,Livingston,NEW YORK,1065,12,6,12,53518,0.159669861,0.133919209,0.052733772,0.061808258,165,0.264,0.285,0.11,1,9.3,1.23,0.44,0.79,882,-0.171830986
2013,Madison,NEW YORK,1123,13,4,7,53589,0.139935613,0.112537518,0.051168092,0.058301613,194,0.159,0.398,0.29,1,8.5,1.22,0.37,0.81,1244,0.107747106
2013,Monroe,NEW YORK,1306,9,6,11,52394,0.157544151,0.150424913,0.087452725,0.083713576,163,0.17,0.194,0.43,1,9.7,1.41,0.68,1.07,1267,-0.029862175
2013,Montgomery,NEW YORK,1316,14,6,11,44156,,0.187213495,,0.104373924,164,0.25,0.254,0.23,2,8,1.35,0.65,0.98,1160,-0.118541033
2013,Nassau,NEW YORK,1628,9,6,4,97690,0.061096013,0.059768666,0.065874107,0.073592685,129,0,0.112,0.54,1,9.6,1.79,0.97,1.49,1645,0.01044226
2013,New York,NEW YORK,1728,8,6,4,69659,0.189345539,0.177118436,0.074919581,0.087650821,156,0,0.019,0.97,1,11.1,2.78,2.24,2.6,1696,-0.018518519
2013,Niagara,NEW YORK,1532,15,6,12,47955,0.136723444,0.136939481,0.092101462,0.086416334,143,0.28,0.229,0.47,1,10.6,1.4,0.79,0.99,1373,-0.103785901
2013,Oneida,NEW YORK,1200,14,6,9,48729,0.176903337,0.158997238,0.07186006,0.078059636,188,0.092,0.452,0.36,1,8.4,1.35,0.77,0.98,1231,0.025833333
2013,Onondaga,NEW YORK,1334,11,5,8,54242,0.1535258,0.147856608,0.08025077,0.07838551,175,0.143,0.257,0.49,1,8.8,1.43,0.68,1.12,1155,-0.134182909
2013,Ontario,NEW YORK,1263,11,4,12,56479,0.095680878,0.095258541,0.073391661,0.072510973,158,0.224,0.283,0.08,1,9.3,1.27,0.48,0.86,1435,0.13618369
2013,Orange,NEW YORK,1252,14,7,7,70458,0.134453475,0.123696893,0.078125566,0.080690302,147,0.123,0.482,0.34,1,8.5,1.57,0.83,1.24,1215,-0.029552716
2013,Orleans,NEW YORK,1596,14,5,14,48502,,0.134473041,,0.114017002,163,0.365,0.199,0.17,1,9.6,1.22,0.48,0.8,1295,-0.188596491
2013,Oswego,NEW YORK,1595,13,5,10,48051,0.195196822,0.17351681,0.114079483,0.106398337,180,0.044,0.452,0.07,1,8.8,1.29,0.54,0.91,1760,0.103448276
2013,Otsego,NEW YORK,2013,10,4,6,47765,,0.155001834,,0.077938221,184,0.082,0.539,0.23,2,7.6,1.17,0.52,0.71,1791,-0.110283159
2013,Putnam,NEW YORK,1941,10,5,5,95117,0.043742318,0.057740867,0.051308025,0.076386981,151,0.003,0.663,0.15,1,8.6,1.51,0.63,1.21,1490,-0.232354456
2013,Queens,NEW YORK,1863,10,6,4,57001,0.153204396,0.149553686,0.089020431,0.099283136,125,0,0.018,0.5,1,8.6,2.37,1.41,2.01,1726,-0.073537305
2013,Rensselaer,NEW YORK,1497,12,6,10,59432,0.147016838,0.132072031,0.084688872,0.084921174,151,0.038,0.59,0.22,1,8.5,1.51,0.65,1.21,1324,-0.115564462
2013,Richmond,NEW YORK,2043,10,5,7,72569,0.127630517,0.118520118,0.073199295,0.078580119,124,0.044,0.134,0.74,1,10,1.97,1.05,1.73,1649,-0.192853647
2013,Rockland,NEW YORK,1825,10,7,4,84951,0.149866924,0.135684907,0.092378914,0.083330669,142,0.007,0.389,0.35,1,9.4,1.73,0.95,1.42,1535,-0.15890411
2013,St. Lawrence,NEW YORK,1265,16,5,11,43647,0.225854933,0.195842117,0.108980931,0.111935318,190,0.033,0.598,0.19,2,8.7,1.18,0.56,0.75,1394,0.101976285
2013,Saratoga,NEW YORK,1239,10,5,7,69826,0.077664152,0.065429263,0.068757258,0.064707093,144,0.082,0.465,0.28,1,8.7,1.51,0.71,1.25,1147,-0.07425343
2013,Schenectady,NEW YORK,1566,10,5,8,56061,0.143295631,0.126757011,0.087901793,0.083519518,137,0.047,0.432,0.42,1,8.5,1.54,0.75,1.27,1350,-0.137931034
