year,county,state,copd_apc_2015,copd_prev,asthma_prev,tobacco_prev,med_income_5y,perc_below_poverty_1y,perc_below_poverty_5y,unemployment_1y,unemployment_5y,num_days_rain,perc_cultivated_land_use,perc_forest_cover,perc_park_proximity,rural_urban,total_pollutants,acetaldehyde,benzene,formaldehyde
2015,Swift,MINNESOTA,2176,9,6,8,49035,,0.124506563,,0.039107248,82,0.759,0.015,0.5,2,9.2,1.04,0.44,0.76
2015,Todd,MINNESOTA,2171,9,6,9,46414,,0.146994248,,0.05092055,106,0.282,0.212,0.08,2,9.1,1,0.28,0.75
2015,Traverse,MINNESOTA,1301,10,4,5,49186,,0.102187596,,0.028725315,83,0.851,0.007,0.39,2,8.7,0.94,0.2,0.68
2015,Wabasha,MINNESOTA,1227,6,5,7,56510,,0.073040605,,0.036369875,116,0.34,0.208,0.36,1,9.9,1.31,0.45,1.01
2015,Wadena,MINNESOTA,1562,10,7,11,41906,,0.164484456,,0.051924944,106,0.187,0.377,0.04,2,8.7,0.99,0.33,0.8
2015,Waseca,MINNESOTA,538,7,5,9,53564,,0.086503446,,0.045589693,110,0.803,0.017,0.48,2,9.9,1.28,0.55,0.92
2015,Washington,MINNESOTA,1630,7,5,8,83706,0.050849713,0.053932298,0.030184764,0.048438378,111,0.179,0.201,0.62,1,10.9,1.53,0.7,1.31
2015,Watonwan,MINNESOTA,1414,8,7,6,50604,,0.108490132,,0.028893828,100,0.87,0.011,0.48,2,9.5,1.18,0.42,0.82
2015,Wilkin,MINNESOTA,1309,10,6,7,51476,,0.099005207,,0.019828351,92,0.87,0.007,0.23,2,8.8,1,0.46,0.73
2015,Winona,MINNESOTA,1004,7,6,8,50547,,0.147288144,,0.061758664,105,0.233,0.35,0.4,2,9.7,1.4,0.54,1.14
2015,Wright,MINNESOTA,1816,8,6,11,73557,0.036301717,0.06156816,0.042547684,0.051625907,107,0.446,0.112,0.28,1,10.6,1.32,0.58,1.11
2015,Yellow Medicine,MINNESOTA,2504,9,6,6,53041,,0.119156271,,0.034146342,98,0.806,0.011,0.24,2,9.2,1.03,0.22,0.74
2015,Adams,MISSISSIPPI,1961,10,7,9,28869,,0.300750345,,0.112873904,118,0.095,0.432,0.05,2,8.7,2.84,0.38,2.37
2015,Alcorn,MISSISSIPPI,2445,23,14,15,36163,,0.211756989,,0.08944533,135,0.118,0.424,0.11,2,9.4,3.05,0.35,2.37
2015,Amite,MISSISSIPPI,2009,11,7,9,30704,,0.224090517,,0.127057016,135,0.024,0.482,0,2,8.7,3.08,0.24,2.31
2015,Attala,MISSISSIPPI,2294,12,8,7,32886,,0.260081619,,0.125706777,120,0.045,0.568,0.08,2,9.3,3.11,0.37,2.41
2015,Benton,MISSISSIPPI,2304,13,9,10,33141,,0.210275367,,0.170866802,129,0.131,0.509,0,1,9.2,2.9,0.27,2.19
2015,Bolivar,MISSISSIPPI,3010,13,9,11,27585,,0.370901376,,0.152915925,110,0.745,0.002,0.17,2,10.3,2.82,0.51,2.06
2015,Calhoun,MISSISSIPPI,2061,12,6,8,31098,,0.259499341,,0.101094656,118,0.199,0.425,0,2,9.4,3.09,0.36,2.32
2015,Carroll,MISSISSIPPI,2247,11,7,8,37289,,0.205923006,,0.118696481,117,0.121,0.493,0,2,9.2,2.95,0.22,2.32
2015,Chickasaw,MISSISSIPPI,1574,14,8,9,30926,,0.263148636,,0.121601716,117,0.186,0.317,0.11,2,9.7,3.11,0.29,2.33
2015,Choctaw,MISSISSIPPI,1925,14,7,7,30692,,0.261893153,,0.141891897,121,0.03,0.611,0,2,9.4,3.13,0.31,2.43
2015,Claiborne,MISSISSIPPI,2763,17,12,8,23259,,0.42003876,,0.17459774,137,0.032,0.611,0,2,8.6,2.93,0.34,2.37
2015,Clarke,MISSISSIPPI,1594,12,7,9,35993,,0.212752879,,0.116740696,124,0.01,0.624,0.11,2,9.5,3.37,0.3,2.6
2015,Clay,MISSISSIPPI,2580,10,7,7,31669,,0.265617967,,0.161297485,124,0.107,0.251,0.29,2,9.9,3.24,0.6,2.5
2015,Coahoma,MISSISSIPPI,1808,10,8,10,28851,,0.340863079,,0.202617377,110,0.668,0.006,0.28,2,10.4,2.81,0.64,2.03
2015,Copiah,MISSISSIPPI,1369,11,7,7,35130,,0.271755785,,0.143404722,124,0.015,0.596,0,1,9.2,3.07,0.4,2.42
2015,Covington,MISSISSIPPI,1875,14,9,7,31631,,0.269711047,,0.136570752,124,0.033,0.501,0.06,2,9.6,3.21,0.34,2.43
2015,DeSoto,MISSISSIPPI,1693,12,7,8,58278,0.0962466,0.097768523,0.079296663,0.075767227,123,0.274,0.222,0.18,1,10.1,2.97,0.5,2.27
2015,Forrest,MISSISSIPPI,2089,11,8,10,36416,0.274626791,0.277905554,0.12663658,0.130508512,135,0.028,0.446,0.12,1,9.7,3.27,0.52,2.52
2015,Franklin,MISSISSIPPI,4227,11,7,9,38170,,0.188854486,,0.08925426,134,0.012,0.685,0.06,2,8.6,3.12,0.24,2.34
2015,George,MISSISSIPPI,2155,13,8,10,44258,,0.184074089,,0.089606524,134,0.036,0.329,0.05,2,9.3,3.04,0.29,2.27
2015,Greene,MISSISSIPPI,2427,13,9,10,40176,,0.144906074,,0.12558037,132,0.017,0.579,0,2,9,3.26,0.23,2.36
2015,Grenada,MISSISSIPPI,2957,11,7,8,31779,,0.223065317,,0.094145045,117,0.122,0.397,0.25,2,9.3,3.04,0.42,2.42
2015,Hancock,MISSISSIPPI,1789,13,8,10,43355,,0.216394529,,0.100751877,140,0.013,0.274,0.02,1,8.8,2.32,0.31,1.82
2015,Harrison,MISSISSIPPI,1757,14,8,11,41722,0.223005146,0.20778437,0.091875829,0.091202289,129,0.002,0.34,0.15,1,9.3,2.42,0.39,1.9
2015,Hinds,MISSISSIPPI,2026,9,7,8,37324,0.269684613,0.258644909,0.088018738,0.102451876,106,0.079,0.37,0.17,1,10,3.27,0.59,2.68
2015,Holmes,MISSISSIPPI,1934,10,7,8,20732,,0.433655173,,0.192413166,119,0.283,0.383,0,2,9.6,2.97,0.27,2.34
2015,Humphreys,MISSISSIPPI,1175,10,8,9,23216,,0.396518588,,0.268306017,110,0.656,0.004,0.35,2,9.7,2.85,0.5,2.17
2015,Issaquena,MISSISSIPPI,11326,8,6,4,23491,,0.403336614,,0.115942031,113,0.44,0.007,0,2,9.4,2.79,0.25,2.15
2015,Itawamba,MISSISSIPPI,1822,14,8,12,35004,,0.187578022,,0.093025491,120,0.069,0.511,0,2,9.6,3.07,0.32,2.35
2015,Jackson,MISSISSIPPI,1572,11,7,10,48406,0.155344307,0.153605416,0.064400256,0.090508439,132,0.009,0.294,0.13,1,9.1,2.38,0.4,1.87
2015,Jasper,MISSISSIPPI,1712,9,6,8,31578,,0.23866868,,0.078045219,131,0.005,0.577,0,2,9.7,3.26,0.33,2.55
2015,Jefferson,MISSISSIPPI,1367,10,8,9,20743,,0.487498254,,0.159439921,120,0.048,0.645,0,2,8.4,2.91,0.34,2.32
2015,Jefferson Davis,MISSISSIPPI,1427,12,8,9,26279,,0.343275964,,0.129491821,128,0.017,0.556,0,2,9.3,3.09,0.27,2.38
2015,Jones,MISSISSIPPI,1444,10,7,9,37143,0.25145337,0.227312848,,0.074224353,133,0.01,0.488,0.12,2,9.8,3.31,0.5,2.57
2015,Kemper,MISSISSIPPI,3325,11,7,10,30056,,0.304828316,,0.101371951,124,0.01,0.612,0,2,9.5,3.3,0.25,2.53
2015,Lafayette,MISSISSIPPI,2000,8,5,4,44643,,0.258328438,,0.084333442,122,0.053,0.48,0.09,2,9.5,3,0.44,2.28
2015,Lamar,MISSISSIPPI,1876,14,9,10,52035,,0.166829258,,0.083580002,138,0.024,0.409,0.05,1,9.6,3.17,0.37,2.43
2015,Lauderdale,MISSISSIPPI,2269,13,8,10,38132,0.19540748,0.228260875,,0.094410136,127,0.009,0.6,0.1,2,9.8,3.43,0.51,2.74
2015,Lawrence,MISSISSIPPI,1568,15,11,10,35634,,0.22004132,,0.107978523,128,0.028,0.543,0,2,9.1,3.09,0.25,2.4
2015,Leake,MISSISSIPPI,2709,12,8,7,33452,,0.272366166,,0.104760908,115,0.022,0.51,0.11,2,9.5,3.11,0.28,2.37
2015,Lee,MISSISSIPPI,1883,12,7,10,42784,0.173844516,0.182766721,0.073001377,0.077394918,123,0.243,0.257,0.11,2,9.8,3.15,0.45,2.4
2015,Leflore,MISSISSIPPI,1894,12,8,12,24233,,0.419019014,,0.163455561,109,0.667,0.002,0.46,2,9.9,2.89,0.43,2.22
2015,Lincoln,MISSISSIPPI,1855,11,7,8,36473,,0.265958697,,0.074673958,129,0.018,0.557,0.06,2,9,3.04,0.49,2.36
2015,Lowndes,MISSISSIPPI,1897,12,7,7,40239,,0.234586746,,0.12144272,119,0.176,0.23,0.05,2,10,3.29,0.43,2.58
2015,Madison,MISSISSIPPI,1685,9,6,5,64376,0.129156694,0.13480854,,0.053838853,112,0.106,0.336,0.13,1,10.2,3.16,0.5,2.51
2015,Marion,MISSISSIPPI,2092,14,9,9,30668,,0.283574402,,0.10441418,124,0.027,0.421,0.07,2,9.1,3.08,0.35,2.34
2015,Marshall,MISSISSIPPI,1792,12,7,9,37419,,0.189502165,,0.084211208,132,0.128,0.347,0,1,9.5,2.9,0.35,2.19
2015,Monroe,MISSISSIPPI,2167,13,7,10,36783,,0.199462354,,0.108807318,123,0.162,0.35,0.05,2,9.9,3.16,0.39,2.45
2015,Montgomery,MISSISSIPPI,3678,10,7,8,30146,,0.295859128,,0.085192695,120,0.086,0.504,0.06,2,9.2,3.07,0.35,2.4
2015,Neshoba,MISSISSIPPI,1825,15,8,12,35645,,0.239772528,,0.097742148,118,0.006,0.492,0.07,2,9.7,3.19,0.39,2.47
2015,Newton,MISSISSIPPI,2389,15,9,10,37045,,0.225528464,,0.105787784,123,0.019,0.515,0.04,2,9.8,3.28,0.31,2.57
2015,Noxubee,MISSISSIPPI,1872,10,8,7,26677,,0.363594562,,0.189662442,118,0.18,0.314,0,2,9.5,3.31,0.38,2.55
2015,Oktibbeha,MISSISSIPPI,1993,10,7,8,32485,,0.337442935,,0.132381171,126,0.056,0.378,0.14,2,9.7,3.28,0.48,2.57
2015,Panola,MISSISSIPPI,2613,12,8,9,36555,,0.227852166,,0.102372646,120,0.316,0.265,0.13,2,9.8,2.87,0.38,2.14
2015,Pearl River,MISSISSIPPI,1853,15,8,11,40976,,0.215399489,,0.120950982,131,0.025,0.32,0.01,2,9.1,2.85,0.32,2.22
2015,Perry,MISSISSIPPI,2610,11,7,9,34045,,0.189086393,,0.128124341,130,0.022,0.562,0,1,9.2,3.27,0.28,2.43
2015,Pike,MISSISSIPPI,2330,12,9,10,31677,,0.29075703,,0.095392682,122,0.051,0.376,0.14,2,8.9,3.02,0.43,2.34
2015,Pontotoc,MISSISSIPPI,2186,13,7,12,40645,,0.162232816,,0.065691911,129,0.201,0.36,0.04,2,9.7,3.02,0.33,2.27
2015,Prentiss,MISSISSIPPI,1899,19,13,11,32945,,0.210552335,,0.10235703,134,0.157,0.451,0.13,2,9.5,3.06,0.43,2.33
2015,Quitman,MISSISSIPPI,1129,11,7,10,24583,,0.395281017,,0.252733111,108,0.787,0.003,0.09,2,10,2.77,0.38,2
2015,Rankin,MISSISSIPPI,1986,12,8,8,58801,0.073901668,0.099948131,0.047197368,0.053669967,111,0.036,0.407,0.02,1,10.1,3.19,0.41,2.57
2015,Scott,MISSISSIPPI,2349,13,9,9,32935,,0.276654273,,0.130212903,122,0.02,0.477,0.03,2,9.7,3.22,0.38,2.49
2015,Sharkey,MISSISSIPPI,2142,10,7,7,30525,,0.29330498,,0.221345708,116,0.592,0.001,0.01,2,9.6,2.85,0.47,2.22
2015,Simpson,MISSISSIPPI,2178,11,7,7,35375,,0.261131257,,0.108963892,124,0.016,0.54,0.09,1,9.5,3.06,0.33,2.38
2015,Smith,MISSISSIPPI,2007,12,8,9,32951,,0.235865399,,0.048091151,132,0.01,0.553,0,2,9.8,3.2,0.27,2.44
2015,Stone,MISSISSIPPI,3031,13,8,9,45025,,0.179488659,,0.096473031,131,0.015,0.44,0.01,2,9.1,3.05,0.3,2.25
2015,Sunflower,MISSISSIPPI,2616,12,9,10,27384,,0.355094671,,0.201048121,117,0.765,0.003,0.14,2,10.3,2.81,0.42,2.06
2015,Tallahatchie,MISSISSIPPI,2579,11,7,8,29731,,0.248523533,,0.189868033,120,0.595,0.149,0,2,9.9,2.81,0.37,2.08
2015,Tate,MISSISSIPPI,2022,14,8,9,42880,,0.175327614,,0.099810787,126,0.176,0.234,0.07,1,9.9,2.88,0.4,2.17
2015,Tippah,MISSISSIPPI,2015,17,10,13,35609,,0.244543701,,0.122410744,135,0.088,0.477,0.02,2,9.3,2.96,0.37,2.24
2015,Tishomingo,MISSISSIPPI,2222,17,11,12,35143,,0.16352202,,0.104475923,132,0.044,0.583,0.06,2,9.3,2.98,0.28,2.3
2015,Tunica,MISSISSIPPI,1887,10,6,10,31211,,0.272718489,,0.124137931,113,0.672,0.005,0.09,1,10,2.77,0.29,1.99
2015,Union,MISSISSIPPI,2317,13,7,9,35865,,0.225314051,,0.107224397,132,0.147,0.406,0.06,2,9.6,3.01,0.38,2.28
2015,Walthall,MISSISSIPPI,1915,15,9,10,31384,,0.286640733,,0.111000992,132,0.034,0.358,0.04,2,8.8,2.94,0.29,2.24
2015,Warren,MISSISSIPPI,1950,14,9,10,41121,,0.226484939,,0.080140844,120,0.138,0.399,0.13,2,9.5,2.98,0.44,2.48
2015,Washington,MISSISSIPPI,2808,9,6,8,29144,,0.359749615,,0.21665594,113,0.69,0.001,0.42,2,10.2,2.84,0.52,2.19
2015,Wayne,MISSISSIPPI,1982,8,6,6,32557,,0.271553218,,0.093764327,122,0.016,0.656,0,2,9.4,3.35,0.36,2.46
2015,Webster,MISSISSIPPI,1462,16,8,8,34448,,0.226611435,,0.111917876,119,0.078,0.567,0,2,9.3,3.13,0.35,2.41
2015,Wilkinson,MISSISSIPPI,1914,9,6,8,29931,,0.322685242,,0.097273856,131,0.016,0.531,0,2,8.6,2.88,0.23,2.27
2015,Winston,MISSISSIPPI,1819,10,7,9,33202,,0.295271486,,0.122578241,120,0.018,0.546,0.02,2,9.5,3.16,0.31,2.49
2015,Yalobusha,MISSISSIPPI,2763,14,8,9,36502,,0.202755898,,0.056550954,125,0.066,0.474,0.09,2,9.4,2.98,0.29,2.26
2015,Yazoo,MISSISSIPPI,1999,11,9,10,28961,,0.33139053,,0.198048219,112,0.334,0.286,0.3,1,9.6,2.9,0.46,2.29
2015,Adair,MISSOURI,1708,16,9,10,37516,,0.268670499,,0.079017267,100,0.136,0.279,0.44,2,9.3,1.93,0.68,1.46
2015,Andrew,MISSOURI,1268,17,10,11,55613,,0.090127744,,0.049519178,98,0.486,0.143,0.12,1,9.6,1.89,0.32,1.38
2015,Atchison,MISSOURI,2097,10,6,5,43933,,0.129896909,,0.042953495,80,0.728,0.047,0.53,2,9.4,1.72,0.23,1.18
2015,Audrain,MISSOURI,1806,14,9,9,41310,,0.18501702,,0.087662056,105,0.587,0.098,0.37,2,9.9,2.12,0.33,1.65
2015,Barry,MISSOURI,1363,14,8,12,39033,,0.200686738,,0.114237793,92,0.002,0.462,0.08,2,9.5,2.52,0.35,1.94
2015,Barton,MISSOURI,1395,16,9,11,37467,,0.242217407,,0.064492352,96,0.406,0.107,0.13,2,9.4,2.4,0.41,1.79
2015,Bates,MISSOURI,1856,19,12,14,41060,,0.184641927,,0.065627031,94,0.314,0.1,0.24,1,9.3,2.28,0.41,1.66
2015,Benton,MISSOURI,1413,17,9,14,33042,,0.190887034,,0.10241048,98,0.079,0.495,0.05,2,9.2,2.3,0.28,1.83
2015,Bollinger,MISSOURI,1074,16,8,13,39707,,0.21656467,,0.039635882,107,0.105,0.554,0.05,1,9.9,2.29,0.28,1.76
2015,Boone,MISSOURI,1432,9,7,9,49899,0.184563801,0.197106332,0.040339231,0.050312173,103,0.159,0.393,0.48,1,10,2.36,0.58,2.02
2015,Buchanan,MISSOURI,1348,19,11,13,46315,0.173341349,0.180710644,0.053331882,0.074903406,93,0.379,0.164,0.4,1,9.9,2.04,0.61,1.56
2015,Butler,MISSOURI,1253,18,10,14,35738,,0.213189021,,0.093581907,105,0.483,0.306,0.16,2,10.3,2.58,0.5,1.99
2015,Caldwell,MISSOURI,1818,14,7,8,43691,,0.134223625,,0.052042801,91,0.323,0.137,0.17,1,9.3,1.95,0.28,1.4
2015,Callaway,MISSOURI,1571,13,8,11,47744,,0.14404656,,0.050975155,111,0.171,0.449,0.15,1,9.9,2.25,0.37,1.88
2015,Camden,MISSOURI,1692,13,7,12,44816,,0.173056111,,0.090918578,100,0.003,0.664,0.06,2,9.5,2.35,0.36,1.95
2015,Cape Girardeau,MISSOURI,1447,12,7,9,46050,0.186702698,0.183342308,0.024968281,0.063357182,110,0.214,0.292,0.32,1,10.6,2.36,0.5,1.82
2015,Carroll,MISSOURI,1927,11,6,6,42415,,0.142777026,,0.089464121,95,0.507,0.103,0,2,9.4,2.07,0.38,1.48
2015,Carter,MISSOURI,1224,18,10,13,33034,,0.212502018,,0.096992478,123,0,0.875,0.1,2,9.1,2.51,0.26,2.03
2015,Cass,MISSOURI,1526,13,8,9,61584,0.095858894,0.098606139,,0.066962123,91,0.29,0.116,0.18,1,10.1,2.25,0.52,1.73
2015,Cedar,MISSOURI,904,14,7,13,31532,,0.249391451,,0.104522794,102,0.053,0.428,0.02,2,9.1,2.37,0.33,1.81
2015,Chariton,MISSOURI,2191,14,8,8,40642,,0.164140731,,0.038205501,95,0.454,0.093,0,2,9.4,2.03,0.25,1.49
2015,Christian,MISSOURI,1324,11,7,9,53270,0.102533609,0.111118063,,0.064029478,94,0.004,0.498,0.03,1,9.9,2.6,0.41,2.08
2015,Clark,MISSOURI,1926,20,12,9,43883,,0.136893347,,0.045495093,107,0.388,0.226,0,2,9.9,1.86,0.3,1.33
2015,Clay,MISSOURI,1438,12,8,9,62099,0.073209971,0.088468008,0.043531757,0.061202142,85,0.177,0.118,0.33,1,10.7,2.23,0.58,1.82
2015,Clinton,MISSOURI,1703,14,8,8,54773,,0.093186721,,0.057368267,96,0.344,0.107,0.32,1,9.7,1.98,0.4,1.46
2015,Cole,MISSOURI,1330,13,8,10,53088,0.117404908,0.129042625,0.052843299,0.048785634,107,0.056,0.43,0.2,1,9.9,2.41,0.5,2.05
2015,Cooper,MISSOURI,1973,11,6,9,44549,,0.146840498,,0.056857381,100,0.327,0.255,0.06,2,9.5,2.24,0.4,1.75
2015,Crawford,MISSOURI,949,16,8,14,36743,,0.210280761,,0.126557559,109,0.002,0.727,0.08,2,9.5,2.26,0.3,1.9
2015,Dade,MISSOURI,853,13,8,9,37035,,0.198812261,,0.078764267,101,0.138,0.262,0.13,2,9.2,2.41,0.28,1.81
2015,Dallas,MISSOURI,1244,16,9,15,38062,,0.218669757,,0.13152127,104,0.003,0.515,0.04,1,9.3,2.38,0.31,1.84
2015,Daviess,MISSOURI,1800,14,8,9,41642,,0.166957393,,0.057331864,95,0.335,0.16,0.27,2,9.2,1.87,0.25,1.33
2015,DeKalb,MISSOURI,1878,16,9,9,41406,,0.14997305,,0.06812758,99,0.305,0.121,0.05,1,9.3,1.89,0.29,1.36
2015,Dent,MISSOURI,1031,13,6,11,36831,,0.238381982,,0.092381246,106,0.001,0.692,0.1,2,9,2.32,0.51,1.86
2015,Douglas,MISSOURI,2013,14,8,10,30508,,0.221828327,,0.090284228,105,0.002,0.639,0,2,9.2,2.52,0.31,1.99
2015,Dunklin,MISSOURI,1446,21,10,15,31077,,0.277440101,,0.080965906,106,0.831,0.015,0.34,2,10.6,2.55,0.38,1.8
2015,Franklin,MISSOURI,1180,14,8,12,48480,0.117427289,0.118684836,0.050252996,0.071802847,111,0.076,0.567,0.17,1,10.7,2.32,0.37,2.01
2015,Gasconade,MISSOURI,1628,12,6,10,42826,,0.158804163,,0.060649406,118,0.047,0.614,0.34,2,9.7,2.24,0.37,1.86
2015,Gentry,MISSOURI,2194,19,8,8,41912,,0.170319632,,0.062597811,97,0.296,0.17,0.07,2,9.2,1.78,0.24,1.24
2015,Greene,MISSOURI,1364,12,8,11,41227,0.183177575,0.189792395,0.043415658,0.068087243,92,0.007,0.274,0.28,1,10,2.66,0.6,2.15
2015,Grundy,MISSOURI,2503,13,8,9,37656,,0.203076303,,0.044722721,92,0.348,0.126,0.21,2,9.1,1.88,0.53,1.36
2015,Harrison,MISSOURI,1865,14,6,8,39301,,0.174644247,,0.058425277,95,0.245,0.177,0.14,2,9,1.78,0.37,1.26
2015,Henry,MISSOURI,1808,16,8,14,42181,,0.193389818,,0.073483057,91,0.241,0.163,0.07,2,9.3,2.31,0.44,1.78
2015,Hickory,MISSOURI,1204,15,8,15,32122,,0.260189116,,0.125831649,98,0.014,0.541,0.11,2,9,2.35,0.29,1.82
2015,Holt,MISSOURI,1246,14,8,8,42500,,0.123718232,,0.051986475,91,0.694,0.081,0.31,2,9.4,1.81,0.26,1.27
2015,Howard,MISSOURI,2240,12,7,10,44820,,0.166999891,,0.062616244,94,0.269,0.324,0.24,2,9.4,2.14,0.26,1.65
2015,Howell,MISSOURI,1198,15,7,14,32784,,0.231531575,,0.082881048,161,0.002,0.537,0.11,2,9.4,2.55,0.45,2.06
2015,Iron,MISSOURI,1265,17,10,14,36239,,0.233622015,,0.114005029,114,0,0.849,0.07,2,9.3,2.27,0.26,1.84
2015,Jackson,MISSOURI,1492,12,9,12,46869,0.177970782,0.178754345,0.050465018,0.075697303,88,0.182,0.161,0.59,1,10.9,2.33,0.65,1.96
2015,Jasper,MISSOURI,1253,17,11,13,41811,0.146335542,0.171207458,0.038147051,0.060224231,84,0.193,0.183,0.23,1,9.9,2.59,0.48,2.04
2015,Jefferson,MISSOURI,1189,16,10,13,55348,0.103262782,0.109199151,0.066046543,0.083122842,121,0.026,0.707,0.17,1,11.4,2.41,0.47,2.11
2015,Johnson,MISSOURI,1516,12,7,9,49792,,0.169660151,,0.07170099,95,0.243,0.184,0.19,2,9.6,2.25,0.53,1.72
2015,Knox,MISSOURI,1689,13,7,8,38289,,0.208565637,,0.073712736,105,0.365,0.151,0.07,2,9.4,1.89,0.24,1.36
2015,Laclede,MISSOURI,1840,15,9,14,39712,,0.195373639,,0.08791548,107,0.004,0.551,0.13,2,9.3,2.4,0.41,1.95
2015,Lafayette,MISSOURI,2112,13,8,9,50723,,0.115103893,,0.068578862,95,0.53,0.109,0.13,1,9.8,2.16,0.34,1.62
2015,Lawrence,MISSOURI,1329,13,7,11,40597,,0.187633038,,0.069764711,97,0.034,0.221,0.19,2,9.6,2.49,0.36,1.89
2015,Lewis,MISSOURI,2090,15,7,12,43909,,0.128259256,,0.055970866,103,0.395,0.184,0.07,2,10,1.92,0.28,1.4
2015,Lincoln,MISSOURI,1760,17,9,14,53718,,0.150443986,,0.094459824,126,0.271,0.348,0.12,1,10.7,2.2,0.36,1.8
2015,Linn,MISSOURI,1544,17,8,10,37997,,0.178885624,,0.045259826,94,0.217,0.134,0.24,2,9.3,1.96,0.35,1.44
2015,Livingston,MISSOURI,1639,15,10,10,43350,,0.165561944,,0.051219862,89,0.419,0.13,0.32,2,9.2,1.97,0.48,1.44
2015,McDonald,MISSOURI,1584,17,10,13,38368,,0.216836393,,0.086673684,85,0.001,0.524,0.03,1,9.6,2.58,0.34,2.03
2015,Macon,MISSOURI,1897,13,6,8,36976,,0.190774307,,0.087029286,105,0.206,0.231,0.21,2,9.5,1.96,0.3,1.47
2015,Madison,MISSOURI,1644,16,8,13,35097,,0.183532879,,0.101942644,104,0.007,0.77,0.2,2,9.4,2.29,0.37,1.86
2015,Maries,MISSOURI,1328,17,8,13,39700,,0.19233349,,0.098250002,105,0.01,0.571,0.07,2,9.4,2.28,0.27,1.88
2015,Marion,MISSOURI,2132,15,9,11,40814,,0.183104753,,0.071526624,101,0.404,0.201,0.24,2,10.1,2.04,0.58,1.57
2015,Mercer,MISSOURI,2005,13,6,7,40768,,0.160483643,,0.046029918,100,0.148,0.227,0.01,2,8.9,1.76,0.23,1.26
2015,Miller,MISSOURI,1615,13,7,13,38094,,0.201082319,,0.080996357,104,0.014,0.586,0.1,2,9.5,2.35,0.38,1.95
2015,Mississippi,MISSOURI,1241,19,10,15,28347,,0.292084366,,0.121782355,108,0.826,0.022,0.27,2,10.4,2.36,0.43,1.64
2015,Moniteau,MISSOURI,1576,13,6,8,47725,,0.130494982,,0.06728635,99,0.119,0.298,0.02,1,9.6,2.3,0.41,1.84
2015,Monroe,MISSOURI,1932,14,8,8,43138,,0.147213459,,0.058895405,91,0.358,0.195,0.19,2,9.6,2.02,0.26,1.52
2015,Montgomery,MISSOURI,1838,15,9,10,39830,,0.176240206,,0.093860269,125,0.348,0.361,0.2,2,9.9,2.16,0.27,1.74
2015,Morgan,MISSOURI,1685,15,8,13,33525,,0.239719808,,0.116536044,106,0.049,0.541,0.05,2,9.4,2.3,0.3,1.89
2015,New Madrid,MISSOURI,1666,20,10,15,33630,,0.227634147,,0.087832794,110,0.856,0.008,0.14,2,10.6,2.42,0.3,1.68
2015,Newton,MISSOURI,1157,16,10,11,43290,,0.145038694,,0.061309416,86,0.025,0.341,0.09,1,9.8,2.54,0.39,2
2015,Nodaway,MISSOURI,1670,12,7,8,35854,,0.285599411,,0.072141975,98,0.475,0.085,0.53,2,9.4,1.77,0.57,1.25
2015,Oregon,MISSOURI,1156,18,9,15,29851,,0.263334572,,0.071412325,134,0.001,0.673,0.09,2,9.3,2.6,0.28,2.1
2015,Osage,MISSOURI,1457,13,7,8,52693,,0.084351629,,0.029466724,109,0.053,0.548,0.03,1,9.6,2.26,0.29,1.86
2015,Ozark,MISSOURI,1631,13,6,11,31399,,0.24310565,,0.12584269,103,0.002,0.643,0,2,9.1,2.65,0.28,2.1
2015,Pemiscot,MISSOURI,1743,29,14,14,29238,,0.288709134,,0.112232208,106,0.859,0.002,0.23,2,10.3,2.51,0.35,1.75
2015,Perry,MISSOURI,1564,14,9,9,51499,,0.095704474,,0.042184133,111,0.202,0.38,0.21,2,10.2,2.26,0.54,1.76
2015,Pettis,MISSOURI,1467,16,10,13,39928,,0.180917159,,0.064026959,88,0.363,0.179,0.33,2,9.4,2.32,0.62,1.85
2015,Phelps,MISSOURI,1812,16,9,13,41618,,0.193751931,,0.069557361,105,0.002,0.699,0.32,2,9.4,2.35,0.59,1.97
2015,Pike,MISSOURI,1956,14,8,11,41750,,0.153087035,,0.064635865,108,0.315,0.323,0.21,2,10.2,2.06,0.39,1.6
2015,Platte,MISSOURI,1250,11,8,8,68254,0.091050662,0.076854028,0.043804474,0.055072628,83,0.336,0.185,0.22,1,10.5,2.23,0.59,1.81
2015,Polk,MISSOURI,858,17,11,14,41130,,0.184856206,,0.095271207,103,0.012,0.37,0.03,1,9.4,2.42,0.31,1.87
2015,Pulaski,MISSOURI,1432,15,8,12,47931,,0.131944135,,0.072742745,97,0.004,0.721,0.02,2,9.3,2.37,0.35,1.94
2015,Putnam,MISSOURI,2440,16,8,8,36346,,0.191797853,,0.027816411,102,0.097,0.273,0,2,9,1.78,0.27,1.3
2015,Ralls,MISSOURI,1756,14,7,9,47345,,0.123741858,,0.0614786,102,0.4,0.24,0.08,2,9.9,2.01,0.26,1.53
2015,Randolph,MISSOURI,2035,15,10,11,37832,,0.190887764,,0.089265212,96,0.206,0.252,0.09,2,9.5,2.09,0.4,1.62
2015,Ray,MISSOURI,1746,15,8,12,52526,,0.158859104,,0.081968695,94,0.364,0.176,0.26,1,9.7,2.06,0.37,1.55
2015,Reynolds,MISSOURI,1402,19,9,12,35648,,0.212423906,,0.110617831,114,0.001,0.869,0.04,2,9,2.37,0.25,1.93
