state,county,year,value
Kansas,Osborne,2012,"2,216"
Kansas,Osborne,2013,"2,193"
Kansas,Osborne,2014,"2,196"
Kansas,Osborne,2015,"2,198"
Kansas,Ottawa,2012,"2,774"
Kansas,Ottawa,2013,"2,771"
Kansas,Ottawa,2014,"2,770"
Kansas,Ottawa,2015,"2,769"
Kansas,Pawnee,2012,"3,157"
Kansas,Pawnee,2013,"3,151"
Kansas,Pawnee,2014,"3,146"
Kansas,Pawnee,2015,"3,165"
Kansas,Phillips,2012,"3,063"
Kansas,Phillips,2013,"3,055"
Kansas,Phillips,2014,"3,041"
Kansas,Phillips,2015,"3,044"
Kansas,Pottawatomie,2012,"8,622"
Kansas,Pottawatomie,2013,"8,694"
Kansas,Pottawatomie,2014,"8,842"
Kansas,Pottawatomie,2015,"8,918"
Kansas,Pratt,2012,"4,529"
Kansas,Pratt,2013,"4,489"
Kansas,Pratt,2014,"4,507"
Kansas,Pratt,2015,"4,485"
Kansas,Rawlins,2012,"1,463"
Kansas,Rawlins,2013,"1,459"
Kansas,Rawlins,2014,"1,452"
Kansas,Rawlins,2015,"1,458"
Kansas,Reno,2012,"28,281"
Kansas,Reno,2013,"28,220"
Kansas,Reno,2014,"28,299"
Kansas,Reno,2015,"28,274"
Kansas,Republic,2012,"2,883"
Kansas,Republic,2013,"2,866"
Kansas,Republic,2014,"2,868"
Kansas,Republic,2015,"2,877"
Kansas,Rice,2012,"4,545"
Kansas,Rice,2013,"4,542"
Kansas,Rice,2014,"4,547"
Kansas,Rice,2015,"4,548"
Kansas,Riley,2012,"28,278"
Kansas,Riley,2013,"28,695"
Kansas,Riley,2014,"29,083"
Kansas,Riley,2015,"29,557"
Kansas,Rooks,2012,"2,770"
Kansas,Rooks,2013,"2,757"
Kansas,Rooks,2014,"2,761"
Kansas,Rooks,2015,"2,757"
Kansas,Rush,2012,"1,811"
Kansas,Rush,2013,"1,822"
Kansas,Rush,2014,"1,825"
Kansas,Rush,2015,"1,797"
Kansas,Russell,2012,"3,910"
Kansas,Russell,2013,"3,890"
Kansas,Russell,2014,"3,893"
Kansas,Russell,2015,"3,892"
Kansas,Saline,2012,"24,096"
Kansas,Saline,2013,"24,109"
Kansas,Saline,2014,"24,218"
Kansas,Saline,2015,"24,192"
Kansas,Scott,2012,"2,202"
Kansas,Scott,2013,"2,238"
Kansas,Scott,2014,"2,276"
Kansas,Scott,2015,"2,373"
Kansas,Sedgwick,2012,"211,361"
Kansas,Sedgwick,2013,"212,113"
Kansas,Sedgwick,2014,"213,087"
Kansas,Sedgwick,2015,"213,700"
Kansas,Seward,2012,"8,080"
Kansas,Seward,2013,"8,069"
Kansas,Seward,2014,"8,096"
Kansas,Seward,2015,"8,110"
Kansas,Shawnee,2012,"79,134"
Kansas,Shawnee,2013,"79,169"
Kansas,Shawnee,2014,"79,379"
Kansas,Shawnee,2015,"79,425"
Kansas,Sheridan,2012,"1,268"
Kansas,Sheridan,2013,"1,263"
Kansas,Sheridan,2014,"1,264"
Kansas,Sheridan,2015,"1,263"
Kansas,Sherman,2012,"3,153"
Kansas,Sherman,2013,"3,136"
Kansas,Sherman,2014,"3,132"
Kansas,Sherman,2015,"3,124"
Kansas,Smith,2012,"2,241"
Kansas,Smith,2013,"2,238"
Kansas,Smith,2014,"2,245"
Kansas,Smith,2015,"2,240"
Kansas,Stafford,2012,"2,323"
Kansas,Stafford,2013,"2,328"
Kansas,Stafford,2014,"2,310"
Kansas,Stafford,2015,"2,303"
Kansas,Stanton,2012,924
Kansas,Stanton,2013,930
Kansas,Stanton,2014,998
Kansas,Stanton,2015,"1,014"
Kansas,Stevens,2012,"2,300"
Kansas,Stevens,2013,"2,294"
Kansas,Stevens,2014,"2,296"
Kansas,Stevens,2015,"2,294"
Kansas,Sumner,2012,"10,865"
Kansas,Sumner,2013,"10,834"
Kansas,Sumner,2014,"10,847"
Kansas,Sumner,2015,"10,855"
Kansas,Thomas,2012,"3,537"
Kansas,Thomas,2013,"3,525"
Kansas,Thomas,2014,"3,535"
Kansas,Thomas,2015,"3,539"
Kansas,Trego,2012,"1,695"
Kansas,Trego,2013,"1,684"
Kansas,Trego,2014,"1,640"
Kansas,Trego,2015,"1,665"
Kansas,Wabaunsee,2012,"3,223"
Kansas,Wabaunsee,2013,"3,238"
Kansas,Wabaunsee,2014,"3,237"
Kansas,Wabaunsee,2015,"3,241"
Kansas,Wallace,2012,785
Kansas,Wallace,2013,805
Kansas,Wallace,2014,823
Kansas,Wallace,2015,813
Kansas,Washington,2012,"2,973"
Kansas,Washington,2013,"2,960"
Kansas,Washington,2014,"2,944"
Kansas,Washington,2015,"2,956"
Kansas,Wichita,2012,"1,049"
Kansas,Wichita,2013,"1,001"
Kansas,Wichita,2014,965
Kansas,Wichita,2015,868
Kansas,Wilson,2012,"4,697"
Kansas,Wilson,2013,"4,661"
Kansas,Wilson,2014,"4,670"
Kansas,Wilson,2015,"4,663"
Kansas,Woodson,2012,"2,017"
Kansas,Woodson,2013,"2,012"
Kansas,Woodson,2014,"2,015"
Kansas,Woodson,2015,"2,007"
Kansas,Wyandotte,2012,"66,810"
Kansas,Wyandotte,2013,"66,759"
Kansas,Wyandotte,2014,"66,931"
Kansas,Wyandotte,2015,"67,113"
Kentucky,Adair,2012,"8,525"
Kentucky,Adair,2013,"8,518"
Kentucky,Adair,2014,"8,529"
Kentucky,Adair,2015,"8,526"
Kentucky,Allen,2012,"9,263"
Kentucky,Allen,2013,"9,263"
Kentucky,Allen,2014,"9,303"
Kentucky,Allen,2015,"9,323"
Kentucky,Anderson,2012,"9,138"
Kentucky,Anderson,2013,"9,155"
Kentucky,Anderson,2014,"9,186"
Kentucky,Anderson,2015,"9,222"
Kentucky,Ballard,2012,"3,896"
Kentucky,Ballard,2013,"3,884"
Kentucky,Ballard,2014,"3,888"
Kentucky,Ballard,2015,"3,889"
Kentucky,Barren,2012,"19,166"
Kentucky,Barren,2013,"19,224"
Kentucky,Barren,2014,"19,330"
Kentucky,Barren,2015,"19,372"
Kentucky,Bath,2012,"5,398"
Kentucky,Bath,2013,"5,387"
Kentucky,Bath,2014,"5,405"
Kentucky,Bath,2015,"5,390"
Kentucky,Bell,2012,"13,195"
Kentucky,Bell,2013,"13,115"
Kentucky,Bell,2014,"13,137"
Kentucky,Bell,2015,"13,109"
Kentucky,Boone,2012,"46,196"
Kentucky,Boone,2013,"46,635"
Kentucky,Boone,2014,"47,052"
Kentucky,Boone,2015,"47,466"
Kentucky,Bourbon,2012,"8,956"
Kentucky,Bourbon,2013,"8,941"
Kentucky,Bourbon,2014,"8,969"
Kentucky,Bourbon,2015,"8,990"
Kentucky,Boyd,2012,"21,819"
Kentucky,Boyd,2013,"21,744"
Kentucky,Boyd,2014,"21,728"
Kentucky,Boyd,2015,"21,717"
Kentucky,Boyle,2012,"12,329"
Kentucky,Boyle,2013,"12,319"
Kentucky,Boyle,2014,"12,363"
Kentucky,Boyle,2015,"12,385"
Kentucky,Bracken,2012,"3,852"
Kentucky,Bracken,2013,"3,821"
Kentucky,Bracken,2014,"3,836"
Kentucky,Bracken,2015,"3,827"
Kentucky,Breathitt,2012,"6,276"
Kentucky,Breathitt,2013,"6,211"
Kentucky,Breathitt,2014,"6,223"
Kentucky,Breathitt,2015,"6,206"
Kentucky,Breckinridge,2012,"10,620"
Kentucky,Breckinridge,2013,"10,592"
Kentucky,Breckinridge,2014,"10,608"
Kentucky,Breckinridge,2015,"10,615"
Kentucky,Bullitt,2012,"29,417"
Kentucky,Bullitt,2013,"29,633"
Kentucky,Bullitt,2014,"29,939"
Kentucky,Bullitt,2015,"30,175"
Kentucky,Butler,2012,"5,884"
Kentucky,Butler,2013,"5,867"
Kentucky,Butler,2014,"5,880"
Kentucky,Butler,2015,"5,861"
Kentucky,Caldwell,2012,"6,291"
Kentucky,Caldwell,2013,"6,274"
Kentucky,Caldwell,2014,"6,280"
Kentucky,Caldwell,2015,"6,271"
Kentucky,Calloway,2012,"18,035"
Kentucky,Calloway,2013,"18,059"
Kentucky,Calloway,2014,"18,146"
Kentucky,Calloway,2015,"18,237"
Kentucky,Campbell,2012,"39,497"
Kentucky,Campbell,2013,"39,560"
Kentucky,Campbell,2014,"39,705"
Kentucky,Campbell,2015,"39,754"
Kentucky,Carlisle,2012,"2,447"
Kentucky,Carlisle,2013,"2,441"
Kentucky,Carlisle,2014,"2,448"
Kentucky,Carlisle,2015,"2,426"
Kentucky,Carroll,2012,"4,694"
Kentucky,Carroll,2013,"4,693"
Kentucky,Carroll,2014,"4,689"
Kentucky,Carroll,2015,"4,687"
Kentucky,Carter,2012,"12,290"
Kentucky,Carter,2013,"12,268"
Kentucky,Carter,2014,"12,287"
Kentucky,Carter,2015,"12,285"
Kentucky,Casey,2012,"7,483"
Kentucky,Casey,2013,"7,444"
Kentucky,Casey,2014,"7,443"
Kentucky,Casey,2015,"7,429"
Kentucky,Christian,2012,"29,452"
Kentucky,Christian,2013,"29,507"
Kentucky,Christian,2014,"29,616"
Kentucky,Christian,2015,"29,633"
Kentucky,Clark,2012,"15,710"
Kentucky,Clark,2013,"15,693"
Kentucky,Clark,2014,"15,727"
Kentucky,Clark,2015,"15,744"
Kentucky,Clay,2012,"8,928"
Kentucky,Clay,2013,"8,853"
Kentucky,Clay,2014,"8,866"
Kentucky,Clay,2015,"8,866"
Kentucky,Clinton,2012,"5,301"
Kentucky,Clinton,2013,"5,275"
Kentucky,Clinton,2014,"5,279"
Kentucky,Clinton,2015,"5,264"
Kentucky,Crittenden,2012,"4,575"
Kentucky,Crittenden,2013,"4,544"
Kentucky,Crittenden,2014,"4,564"
Kentucky,Crittenden,2015,"4,561"
Kentucky,Cumberland,2012,"3,683"
Kentucky,Cumberland,2013,"3,672"
Kentucky,Cumberland,2014,"3,659"
Kentucky,Cumberland,2015,"3,658"
Kentucky,Daviess,2012,"41,589"
Kentucky,Daviess,2013,"41,711"
Kentucky,Daviess,2014,"41,979"
Kentucky,Daviess,2015,"42,217"
Kentucky,Edmonson,2012,"6,467"
Kentucky,Edmonson,2013,"6,437"
Kentucky,Edmonson,2014,"6,468"
Kentucky,Edmonson,2015,"6,452"
Kentucky,Elliott,2012,"3,369"
Kentucky,Elliott,2013,"3,361"
Kentucky,Elliott,2014,"3,371"
Kentucky,Elliott,2015,"3,364"
Kentucky,Estill,2012,"6,879"
Kentucky,Estill,2013,"6,848"
Kentucky,Estill,2014,"6,866"
Kentucky,Estill,2015,"6,860"
Kentucky,Fayette,2012,"134,977"
Kentucky,Fayette,2013,"135,987"
Kentucky,Fayette,2014,"136,989"
Kentucky,Fayette,2015,"137,885"
Kentucky,Fleming,2012,"6,605"
Kentucky,Fleming,2013,"6,597"
Kentucky,Fleming,2014,"6,601"
Kentucky,Fleming,2015,"6,612"
Kentucky,Floyd,2012,"18,235"
Kentucky,Floyd,2013,"18,114"
Kentucky,Floyd,2014,"18,163"
Kentucky,Floyd,2015,"18,157"
Kentucky,Franklin,2012,"23,104"
Kentucky,Franklin,2013,"23,159"
Kentucky,Franklin,2014,"23,219"
Kentucky,Franklin,2015,"23,252"
Kentucky,Fulton,2012,"3,386"
Kentucky,Fulton,2013,"3,370"
Kentucky,Fulton,2014,"3,365"
Kentucky,Fulton,2015,"3,360"
Kentucky,Gallatin,2012,"3,790"
Kentucky,Gallatin,2013,"3,789"
Kentucky,Gallatin,2014,"3,813"
Kentucky,Gallatin,2015,"3,829"
Kentucky,Garrard,2012,"7,412"
Kentucky,Garrard,2013,"7,436"
Kentucky,Garrard,2014,"7,460"
Kentucky,Garrard,2015,"7,473"
Kentucky,Grant,2012,"9,963"
Kentucky,Grant,2013,"9,928"
Kentucky,Grant,2014,"9,953"
Kentucky,Grant,2015,"9,956"
Kentucky,Graves,2012,"16,761"
Kentucky,Graves,2013,"16,731"
Kentucky,Graves,2014,"16,766"
Kentucky,Graves,2015,"16,753"
Kentucky,Grayson,2012,"13,518"
Kentucky,Grayson,2013,"13,506"
Kentucky,Grayson,2014,"13,530"
Kentucky,Grayson,2015,"13,526"
Kentucky,Green,2012,"5,325"
Kentucky,Green,2013,"5,292"
Kentucky,Green,2014,"5,305"
Kentucky,Green,2015,"5,286"
Kentucky,Greenup,2012,"16,352"
Kentucky,Greenup,2013,"16,298"
Kentucky,Greenup,2014,"16,329"
Kentucky,Greenup,2015,"16,315"
Kentucky,Hancock,2012,"3,728"
Kentucky,Hancock,2013,"3,719"
Kentucky,Hancock,2014,"3,730"
Kentucky,Hancock,2015,"3,711"
Kentucky,Hardin,2012,"43,764"
Kentucky,Hardin,2013,"44,211"
Kentucky,Hardin,2014,"44,786"
Kentucky,Hardin,2015,"45,308"
Kentucky,Harlan,2012,"13,603"
Kentucky,Harlan,2013,"13,490"
Kentucky,Harlan,2014,"13,481"
Kentucky,Harlan,2015,"13,486"
Kentucky,Harrison,2012,"8,204"
Kentucky,Harrison,2013,"8,181"
Kentucky,Harrison,2014,"8,210"
Kentucky,Harrison,2015,"8,218"
Kentucky,Hart,2012,"8,556"
Kentucky,Hart,2013,"8,591"
Kentucky,Hart,2014,"8,661"
Kentucky,Hart,2015,"8,710"
Kentucky,Henderson,2012,"20,302"
Kentucky,Henderson,2013,"20,337"
Kentucky,Henderson,2014,"20,417"
Kentucky,Henderson,2015,"20,421"
Kentucky,Henry,2012,"6,674"
Kentucky,Henry,2013,"6,648"
Kentucky,Henry,2014,"6,645"
Kentucky,Henry,2015,"6,649"
Kentucky,Hickman,2012,"2,343"
Kentucky,Hickman,2013,"2,338"
Kentucky,Hickman,2014,"2,342"
Kentucky,Hickman,2015,"2,335"
Kentucky,Hopkins,2012,"21,236"
Kentucky,Hopkins,2013,"21,170"
Kentucky,Hopkins,2014,"21,237"
Kentucky,Hopkins,2015,"21,257"
Kentucky,Jackson,2012,"6,513"
Kentucky,Jackson,2013,"6,501"
Kentucky,Jackson,2014,"6,523"
Kentucky,Jackson,2015,"6,520"
Kentucky,Jefferson,2012,"337,349"
Kentucky,Jefferson,2013,"337,943"
Kentucky,Jefferson,2014,"339,119"
Kentucky,Jefferson,2015,"340,132"
Kentucky,Jessamine,2012,"19,381"
Kentucky,Jessamine,2013,"19,484"
Kentucky,Jessamine,2014,"19,647"
Kentucky,Jessamine,2015,"19,796"
Kentucky,Johnson,2012,"10,607"
Kentucky,Johnson,2013,"10,551"
Kentucky,Johnson,2014,"10,560"
Kentucky,Johnson,2015,"10,555"
Kentucky,Kenton,2012,"69,053"
Kentucky,Kenton,2013,"69,081"
Kentucky,Kenton,2014,"69,242"
Kentucky,Kenton,2015,"69,369"
Kentucky,Knott,2012,"7,486"
Kentucky,Knott,2013,"7,438"
Kentucky,Knott,2014,"7,446"
Kentucky,Knott,2015,"7,458"
Kentucky,Knox,2012,"14,489"
Kentucky,Knox,2013,"14,438"
Kentucky,Knox,2014,"14,474"
Kentucky,Knox,2015,"14,471"
Kentucky,Larue,2012,"6,196"
Kentucky,Larue,2013,"6,198"
Kentucky,Larue,2014,"6,229"
Kentucky,Larue,2015,"6,249"
Kentucky,Laurel,2012,"25,355"
Kentucky,Laurel,2013,"25,327"
Kentucky,Laurel,2014,"25,416"
Kentucky,Laurel,2015,"25,447"
Kentucky,Lawrence,2012,"7,281"
Kentucky,Lawrence,2013,"7,252"
Kentucky,Lawrence,2014,"7,276"
Kentucky,Lawrence,2015,"7,272"
Kentucky,Lee,2012,"3,436"
Kentucky,Lee,2013,"3,426"
Kentucky,Lee,2014,"3,438"
Kentucky,Lee,2015,"3,436"
Kentucky,Leslie,2012,"5,298"
Kentucky,Leslie,2013,"5,264"
Kentucky,Leslie,2014,"5,268"
Kentucky,Leslie,2015,"5,257"
Kentucky,Letcher,2012,"11,614"
Kentucky,Letcher,2013,"11,553"
Kentucky,Letcher,2014,"11,598"
Kentucky,Letcher,2015,"11,580"
Kentucky,Lewis,2012,"6,480"
Kentucky,Lewis,2013,"6,459"
Kentucky,Lewis,2014,"6,477"
Kentucky,Lewis,2015,"6,471"
Kentucky,Lincoln,2012,"10,865"
Kentucky,Lincoln,2013,"10,816"
Kentucky,Lincoln,2014,"10,854"
Kentucky,Lincoln,2015,"10,849"
Kentucky,Livingston,2012,"4,832"
Kentucky,Livingston,2013,"4,810"
Kentucky,Livingston,2014,"4,825"
Kentucky,Livingston,2015,"4,830"
Kentucky,Logan,2012,"12,340"
Kentucky,Logan,2013,"12,308"
Kentucky,Logan,2014,"12,320"
Kentucky,Logan,2015,"12,314"
Kentucky,Lyon,2012,"4,774"
Kentucky,Lyon,2013,"4,783"
Kentucky,Lyon,2014,"4,801"
Kentucky,Lyon,2015,"4,796"
Kentucky,Madison,2012,"35,005"
Kentucky,Madison,2013,"35,198"
Kentucky,Madison,2014,"35,434"
Kentucky,Madison,2015,"35,633"
Kentucky,Magoffin,2012,"5,944"
Kentucky,Magoffin,2013,"5,916"
Kentucky,Magoffin,2014,"5,945"
Kentucky,Magoffin,2015,"5,932"
Kentucky,Marion,2012,"8,151"
Kentucky,Marion,2013,"8,164"
Kentucky,Marion,2014,"8,201"
Kentucky,Marion,2015,"8,196"
Kentucky,Marshall,2012,"15,740"
Kentucky,Marshall,2013,"15,760"
Kentucky,Marshall,2014,"15,842"
Kentucky,Marshall,2015,"15,898"
Kentucky,Martin,2012,"5,200"
Kentucky,Martin,2013,"5,158"
Kentucky,Martin,2014,"5,153"
Kentucky,Martin,2015,"5,150"
Kentucky,Mason,2012,"8,112"
Kentucky,Mason,2013,"8,095"
Kentucky,Mason,2014,"8,117"
Kentucky,Mason,2015,"8,128"
Kentucky,McCracken,2012,"31,166"
Kentucky,McCracken,2013,"31,147"
Kentucky,McCracken,2014,"31,242"
Kentucky,McCracken,2015,"31,342"
Kentucky,McCreary,2012,"7,494"
Kentucky,McCreary,2013,"7,468"
Kentucky,McCreary,2014,"7,469"
Kentucky,McCreary,2015,"7,441"
Kentucky,McLean,2012,"4,277"
Kentucky,McLean,2013,"4,261"
Kentucky,McLean,2014,"4,259"
Kentucky,McLean,2015,"4,250"
Kentucky,Meade,2012,"11,855"
Kentucky,Meade,2013,"11,891"
Kentucky,Meade,2014,"12,009"
Kentucky,Meade,2015,"12,106"
Kentucky,Menifee,2012,"3,991"
Kentucky,Menifee,2013,"3,944"
Kentucky,Menifee,2014,"3,890"
Kentucky,Menifee,2015,"3,798"
Kentucky,Mercer,2012,"9,949"
Kentucky,Mercer,2013,"9,967"
Kentucky,Mercer,2014,"10,008"
Kentucky,Mercer,2015,"10,038"
Kentucky,Metcalfe,2012,"4,689"
Kentucky,Metcalfe,2013,"4,665"
Kentucky,Metcalfe,2014,"4,671"
Kentucky,Metcalfe,2015,"4,676"
Kentucky,Monroe,2012,"5,216"
Kentucky,Monroe,2013,"5,204"
Kentucky,Monroe,2014,"5,198"
Kentucky,Monroe,2015,"5,208"
Kentucky,Montgomery,2012,"11,671"
Kentucky,Montgomery,2013,"11,675"
Kentucky,Montgomery,2014,"11,711"
Kentucky,Montgomery,2015,"11,723"
Kentucky,Morgan,2012,"5,831"
Kentucky,Morgan,2013,"5,811"
Kentucky,Morgan,2014,"5,834"
Kentucky,Morgan,2015,"5,849"
Kentucky,Muhlenberg,2012,"13,722"
Kentucky,Muhlenberg,2013,"13,656"
Kentucky,Muhlenberg,2014,"13,687"
Kentucky,Muhlenberg,2015,"13,665"
Kentucky,Nelson,2012,"18,118"
Kentucky,Nelson,2013,"18,189"
Kentucky,Nelson,2014,"18,327"
Kentucky,Nelson,2015,"18,443"
Kentucky,Nicholas,2012,"3,249"
Kentucky,Nicholas,2013,"3,249"
Kentucky,Nicholas,2014,"3,254"
Kentucky,Nicholas,2015,"3,254"
Kentucky,Ohio,2012,"10,233"
Kentucky,Ohio,2013,"10,186"
Kentucky,Ohio,2014,"10,218"
Kentucky,Ohio,2015,"10,228"
Kentucky,Oldham,2012,"20,699"
Kentucky,Oldham,2013,"20,776"
Kentucky,Oldham,2014,"20,917"
Kentucky,Oldham,2015,"21,089"
Kentucky,Owen,2012,"5,639"
Kentucky,Owen,2013,"5,626"
Kentucky,Owen,2014,"5,642"
Kentucky,Owen,2015,"5,645"
Kentucky,Owsley,2012,"2,164"
Kentucky,Owsley,2013,"2,093"
Kentucky,Owsley,2014,"2,143"
Kentucky,Owsley,2015,"2,259"
Kentucky,Pendleton,2012,"6,319"
Kentucky,Pendleton,2013,"6,305"
Kentucky,Pendleton,2014,"6,321"
Kentucky,Pendleton,2015,"6,323"
Kentucky,Perry,2012,"12,822"
Kentucky,Perry,2013,"12,755"
Kentucky,Perry,2014,"12,801"
Kentucky,Perry,2015,"12,775"
Kentucky,Pike,2012,"30,442"
Kentucky,Pike,2013,"30,252"
Kentucky,Pike,2014,"30,306"
Kentucky,Pike,2015,"30,309"
Kentucky,Powell,2012,"5,608"
Kentucky,Powell,2013,"5,578"
Kentucky,Powell,2014,"5,590"
Kentucky,Powell,2015,"5,596"
Kentucky,Pulaski,2012,"31,205"
Kentucky,Pulaski,2013,"31,235"
Kentucky,Pulaski,2014,"31,310"
Kentucky,Pulaski,2015,"31,267"
Kentucky,Robertson,2012,"1,028"
Kentucky,Robertson,2013,"1,110"
Kentucky,Robertson,2014,"1,138"
Kentucky,Robertson,2015,"1,103"
Kentucky,Rockcastle,2012,"7,705"
Kentucky,Rockcastle,2013,"7,680"
Kentucky,Rockcastle,2014,"7,686"
Kentucky,Rockcastle,2015,"7,686"
Kentucky,Rowan,2012,"10,054"
Kentucky,Rowan,2013,"10,052"
Kentucky,Rowan,2014,"10,112"
Kentucky,Rowan,2015,"10,107"
Kentucky,Russell,2012,"9,947"
Kentucky,Russell,2013,"9,927"
Kentucky,Russell,2014,"9,965"
Kentucky,Russell,2015,"9,942"
Kentucky,Scott,2012,"19,273"
Kentucky,Scott,2013,"19,547"
Kentucky,Scott,2014,"19,886"
Kentucky,Scott,2015,"20,154"
Kentucky,Shelby,2012,"16,599"
Kentucky,Shelby,2013,"16,685"
Kentucky,Shelby,2014,"16,798"
Kentucky,Shelby,2015,"16,901"
Kentucky,Simpson,2012,"7,469"
Kentucky,Simpson,2013,"7,472"
Kentucky,Simpson,2014,"7,503"
Kentucky,Simpson,2015,"7,531"
Kentucky,Spencer,2012,"6,717"
Kentucky,Spencer,2013,"6,759"
Kentucky,Spencer,2014,"6,827"
Kentucky,Spencer,2015,"6,883"
Kentucky,Taylor,2012,"10,856"
Kentucky,Taylor,2013,"10,888"
Kentucky,Taylor,2014,"10,924"
Kentucky,Taylor,2015,"10,954"
Kentucky,Todd,2012,"5,293"
Kentucky,Todd,2013,"5,274"
Kentucky,Todd,2014,"5,300"
Kentucky,Todd,2015,"5,292"
Kentucky,Trigg,2012,"7,769"
Kentucky,Trigg,2013,"7,791"
Kentucky,Trigg,2014,"7,821"
Kentucky,Trigg,2015,"7,835"
Kentucky,Trimble,2012,"3,912"
Kentucky,Trimble,2013,"3,915"
Kentucky,Trimble,2014,"3,917"
Kentucky,Trimble,2015,"3,923"
Kentucky,Union,2012,"6,140"
Kentucky,Union,2013,"6,138"
Kentucky,Union,2014,"6,172"
Kentucky,Union,2015,"6,183"
Kentucky,Warren,2012,"47,392"
Kentucky,Warren,2013,"47,882"
Kentucky,Warren,2014,"48,517"
Kentucky,Warren,2015,"49,133"
Kentucky,Washington,2012,"5,033"
Kentucky,Washington,2013,"5,034"
Kentucky,Washington,2014,"5,058"
Kentucky,Washington,2015,"5,077"
Kentucky,Wayne,2012,"10,877"
Kentucky,Wayne,2013,"10,854"
Kentucky,Wayne,2014,"10,885"
Kentucky,Wayne,2015,"10,860"
Kentucky,Webster,2012,"5,963"
Kentucky,Webster,2013,"5,938"
Kentucky,Webster,2014,"5,922"
Kentucky,Webster,2015,"5,934"
Kentucky,Whitley,2012,"15,218"
Kentucky,Whitley,2013,"15,133"
Kentucky,Whitley,2014,"15,166"
Kentucky,Whitley,2015,"15,180"
Kentucky,Wolfe,2012,"3,642"
Kentucky,Wolfe,2013,"3,636"
Kentucky,Wolfe,2014,"3,654"
Kentucky,Wolfe,2015,"3,652"
Kentucky,Woodford,2012,"10,711"
Kentucky,Woodford,2013,"10,746"
Kentucky,Woodford,2014,"10,802"
Kentucky,Woodford,2015,"10,862"
Louisiana,Acadia,2012,"25,369"
Louisiana,Acadia,2013,"25,437"
Louisiana,Acadia,2014,"25,634"
Louisiana,Acadia,2015,"25,737"
Louisiana,Allen,2012,"9,725"
Louisiana,Allen,2013,"9,733"
Louisiana,Allen,2014,"9,780"
Louisiana,Allen,2015,"9,781"
Louisiana,Ascension,2012,"40,979"
Louisiana,Ascension,2013,"41,612"
Louisiana,Ascension,2014,"42,471"
Louisiana,Ascension,2015,"43,255"
Louisiana,Assumption,2012,"10,362"
Louisiana,Assumption,2013,"10,354"
Louisiana,Assumption,2014,"10,435"
Louisiana,Assumption,2015,"10,470"
Louisiana,Avoyelles,2012,"18,034"
Louisiana,Avoyelles,2013,"18,044"
Louisiana,Avoyelles,2014,"18,113"
Louisiana,Avoyelles,2015,"18,157"
Louisiana,Beauregard,2012,"15,068"
Louisiana,Beauregard,2013,"15,076"
Louisiana,Beauregard,2014,"15,139"
Louisiana,Beauregard,2015,"15,201"
Louisiana,Bienville,2012,"7,738"
Louisiana,Bienville,2013,"7,714"
Louisiana,Bienville,2014,"7,734"
Louisiana,Bienville,2015,"7,727"
Louisiana,Bossier,2012,"49,681"
Louisiana,Bossier,2013,"50,551"
Louisiana,Bossier,2014,"51,705"
Louisiana,Bossier,2015,"52,851"
Louisiana,Caddo,2012,"112,162"
Louisiana,Caddo,2013,"112,123"
Louisiana,Caddo,2014,"112,380"
Louisiana,Caddo,2015,"112,557"
Louisiana,Calcasieu,2012,"82,418"
Louisiana,Calcasieu,2013,"82,998"
Louisiana,Calcasieu,2014,"84,013"
Louisiana,Calcasieu,2015,"84,954"
Louisiana,Caldwell,2012,"5,002"
Louisiana,Caldwell,2013,"4,994"
Louisiana,Caldwell,2014,"5,005"
Louisiana,Caldwell,2015,"5,014"
Louisiana,Cameron,2012,"3,708"
Louisiana,Cameron,2013,"3,593"
Louisiana,Cameron,2014,"3,621"
Louisiana,Cameron,2015,"3,524"
Louisiana,Catahoula,2012,"4,922"
Louisiana,Catahoula,2013,"4,884"
Louisiana,Catahoula,2014,"4,892"
Louisiana,Catahoula,2015,"4,901"
Louisiana,Claiborne,2012,"7,777"
Louisiana,Claiborne,2013,"7,750"
Louisiana,Claiborne,2014,"7,773"
Louisiana,Claiborne,2015,"7,760"
Louisiana,Concordia,2012,"9,394"
Louisiana,Concordia,2013,"9,376"
Louisiana,Concordia,2014,"9,402"
Louisiana,Concordia,2015,"9,418"
Louisiana,De Soto,2012,"12,254"
Louisiana,De Soto,2013,"12,278"
Louisiana,De Soto,2014,"12,322"
Louisiana,De Soto,2015,"12,369"
Louisiana,East Baton Rouge,2012,"187,599"
Louisiana,East Baton Rouge,2013,"188,361"
Louisiana,East Baton Rouge,2014,"189,353"
Louisiana,East Baton Rouge,2015,"190,343"
Louisiana,East Carroll,2012,"2,890"
Louisiana,East Carroll,2013,"2,981"
Louisiana,East Carroll,2014,"2,999"
Louisiana,East Carroll,2015,"3,156"
Louisiana,East Feliciana,2012,"8,030"
Louisiana,East Feliciana,2013,"8,042"
Louisiana,East Feliciana,2014,"8,093"
Louisiana,East Feliciana,2015,"8,138"
Louisiana,Evangeline,2012,"14,691"
Louisiana,Evangeline,2013,"14,705"
Louisiana,Evangeline,2014,"14,766"
Louisiana,Evangeline,2015,"14,815"
Louisiana,Franklin,2012,"9,033"
Louisiana,Franklin,2013,"9,050"
Louisiana,Franklin,2014,"9,077"
Louisiana,Franklin,2015,"9,091"
Louisiana,Grant,2012,"8,912"
Louisiana,Grant,2013,"8,913"
Louisiana,Grant,2014,"8,958"
