state,county,year,value
Georgia,Clarke,2015,0.1590
Georgia,Clay,2012,0.3820
Georgia,Clay,2013,0.3800
Georgia,Clay,2014,0.3720
Georgia,Clay,2015,0.3720
Georgia,Clayton,2012,0.1800
Georgia,Clayton,2013,0.1750
Georgia,Clayton,2014,0.1640
Georgia,Clayton,2015,0.1520
Georgia,Clinch,2012,0.1350
Georgia,Clinch,2013,0.1330
Georgia,Clinch,2014,0.1380
Georgia,Clinch,2015,0.1320
Georgia,Cobb,2012,0.0940
Georgia,Cobb,2013,0.0920
Georgia,Cobb,2014,0.0840
Georgia,Cobb,2015,0.0770
Georgia,Coffee,2012,0.1350
Georgia,Coffee,2013,0.1460
Georgia,Coffee,2014,0.1430
Georgia,Coffee,2015,0.1560
Georgia,Colquitt,2012,0.1380
Georgia,Colquitt,2013,0.1280
Georgia,Colquitt,2014,0.1320
Georgia,Colquitt,2015,0.1410
Georgia,Columbia,2012,0.1040
Georgia,Columbia,2013,0.1190
Georgia,Columbia,2014,0.1240
Georgia,Columbia,2015,0.1300
Georgia,Cook,2012,0.1160
Georgia,Cook,2013,0.1290
Georgia,Cook,2014,0.1390
Georgia,Cook,2015,0.1500
Georgia,Coweta,2012,0.0760
Georgia,Coweta,2013,0.0710
Georgia,Coweta,2014,0.0640
Georgia,Coweta,2015,0.0520
Georgia,Crawford,2012,0.1160
Georgia,Crawford,2013,0.1230
Georgia,Crawford,2014,0.1180
Georgia,Crawford,2015,0.1370
Georgia,Crisp,2012,0.1720
Georgia,Crisp,2013,0.1760
Georgia,Crisp,2014,0.2000
Georgia,Crisp,2015,0.1920
Georgia,Dade,2012,0.1080
Georgia,Dade,2013,0.1300
Georgia,Dade,2014,0.1520
Georgia,Dade,2015,0.1540
Georgia,Dawson,2012,0.2020
Georgia,Dawson,2013,0.1850
Georgia,Dawson,2014,0.2110
Georgia,Dawson,2015,0.2210
Georgia,Decatur,2012,0.1410
Georgia,Decatur,2013,0.1340
Georgia,Decatur,2014,0.1370
Georgia,Decatur,2015,0.1250
Georgia,DeKalb,2012,0.1330
Georgia,DeKalb,2013,0.1330
Georgia,DeKalb,2014,0.1360
Georgia,DeKalb,2015,0.1270
Georgia,Dodge,2012,0.1610
Georgia,Dodge,2013,0.1620
Georgia,Dodge,2014,0.1790
Georgia,Dodge,2015,0.1740
Georgia,Dooly,2012,0.1970
Georgia,Dooly,2013,0.1780
Georgia,Dooly,2014,0.2100
Georgia,Dooly,2015,0.1980
Georgia,Dougherty,2012,0.1200
Georgia,Dougherty,2013,0.1250
Georgia,Dougherty,2014,0.1270
Georgia,Dougherty,2015,0.1290
Georgia,Douglas,2012,0.1080
Georgia,Douglas,2013,0.1020
Georgia,Douglas,2014,0.0960
Georgia,Douglas,2015,0.0910
Georgia,Early,2012,0.1810
Georgia,Early,2013,0.1860
Georgia,Early,2014,0.1700
Georgia,Early,2015,0.1920
Georgia,Echols,2012,0.1630
Georgia,Echols,2013,0.1530
Georgia,Echols,2014,0.1590
Georgia,Echols,2015,0.1500
Georgia,Effingham,2012,0.0950
Georgia,Effingham,2013,0.1050
Georgia,Effingham,2014,0.1100
Georgia,Effingham,2015,0.0950
Georgia,Elbert,2012,0.1930
Georgia,Elbert,2013,0.2000
Georgia,Elbert,2014,0.1840
Georgia,Elbert,2015,0.1870
Georgia,Emanuel,2012,0.1860
Georgia,Emanuel,2013,0.1900
Georgia,Emanuel,2014,0.1930
Georgia,Emanuel,2015,0.1760
Georgia,Evans,2012,0.1140
Georgia,Evans,2013,0.1220
Georgia,Evans,2014,0.1530
Georgia,Evans,2015,0.1410
Georgia,Fannin,2012,0.3820
Georgia,Fannin,2013,0.3890
Georgia,Fannin,2014,0.4090
Georgia,Fannin,2015,0.4230
Georgia,Fayette,2012,0.0730
Georgia,Fayette,2013,0.0710
Georgia,Fayette,2014,0.0670
Georgia,Fayette,2015,0.0630
Georgia,Floyd,2012,0.1370
Georgia,Floyd,2013,0.1430
Georgia,Floyd,2014,0.1400
Georgia,Floyd,2015,0.1380
Georgia,Forsyth,2012,0.1180
Georgia,Forsyth,2013,0.1130
Georgia,Forsyth,2014,0.1110
Georgia,Forsyth,2015,0.0970
Georgia,Franklin,2012,0.1690
Georgia,Franklin,2013,0.1770
Georgia,Franklin,2014,0.1880
Georgia,Franklin,2015,0.1950
Georgia,Fulton,2012,0.1630
Georgia,Fulton,2013,0.1600
Georgia,Fulton,2014,0.1540
Georgia,Fulton,2015,0.1460
Georgia,Gilmer,2012,0.3190
Georgia,Gilmer,2013,0.3050
Georgia,Gilmer,2014,0.3400
Georgia,Gilmer,2015,0.3390
Georgia,Glascock,2012,0.2090
Georgia,Glascock,2013,0.2080
Georgia,Glascock,2014,0.2350
Georgia,Glascock,2015,0.2560
Georgia,Glynn,2012,0.2340
Georgia,Glynn,2013,0.2280
Georgia,Glynn,2014,0.2290
Georgia,Glynn,2015,0.2210
Georgia,Gordon,2012,0.1360
Georgia,Gordon,2013,0.1410
Georgia,Gordon,2014,0.1310
Georgia,Gordon,2015,0.1210
Georgia,Grady,2012,0.1090
Georgia,Grady,2013,0.1320
Georgia,Grady,2014,0.1270
Georgia,Grady,2015,0.1350
Georgia,Greene,2012,0.2500
Georgia,Greene,2013,0.2760
Georgia,Greene,2014,0.2680
Georgia,Greene,2015,0.2500
Georgia,Gwinnett,2012,0.0920
Georgia,Gwinnett,2013,0.0880
Georgia,Gwinnett,2014,0.0800
Georgia,Gwinnett,2015,0.0750
Georgia,Habersham,2012,0.1780
Georgia,Habersham,2013,0.1820
Georgia,Habersham,2014,0.1940
Georgia,Habersham,2015,0.1800
Georgia,Hall,2012,0.1100
Georgia,Hall,2013,0.1090
Georgia,Hall,2014,0.1110
Georgia,Hall,2015,0.1050
Georgia,Hancock,2012,0.4610
Georgia,Hancock,2013,0.4820
Georgia,Hancock,2014,0.4750
Georgia,Hancock,2015,0.4680
Georgia,Haralson,2012,0.1280
Georgia,Haralson,2013,0.1170
Georgia,Haralson,2014,0.1290
Georgia,Haralson,2015,0.1240
Georgia,Harris,2012,0.1550
Georgia,Harris,2013,0.1500
Georgia,Harris,2014,0.1470
Georgia,Harris,2015,0.1500
Georgia,Hart,2012,0.2310
Georgia,Hart,2013,0.2270
Georgia,Hart,2014,0.2250
Georgia,Hart,2015,0.2320
Georgia,Heard,2012,0.1550
Georgia,Heard,2013,0.1530
Georgia,Heard,2014,0.1480
Georgia,Heard,2015,0.1520
Georgia,Henry,2012,0.1000
Georgia,Henry,2013,0.0960
Georgia,Henry,2014,0.0940
Georgia,Henry,2015,0.0910
Georgia,Houston,2012,0.1150
Georgia,Houston,2013,0.1110
Georgia,Houston,2014,0.1160
Georgia,Houston,2015,0.1040
Georgia,Irwin,2012,0.2130
Georgia,Irwin,2013,0.1850
Georgia,Irwin,2014,0.1750
Georgia,Irwin,2015,0.1890
Georgia,Jackson,2012,0.1050
Georgia,Jackson,2013,0.0990
Georgia,Jackson,2014,0.1180
Georgia,Jackson,2015,0.1140
Georgia,Jasper,2012,0.1720
Georgia,Jasper,2013,0.1670
Georgia,Jasper,2014,0.1700
Georgia,Jasper,2015,0.1690
Georgia,Jeff Davis,2012,0.1130
Georgia,Jeff Davis,2013,0.1430
Georgia,Jeff Davis,2014,0.1650
Georgia,Jeff Davis,2015,0.1580
Georgia,Jefferson,2012,0.1530
Georgia,Jefferson,2013,0.1450
Georgia,Jefferson,2014,0.1620
Georgia,Jefferson,2015,0.1650
Georgia,Jenkins,2012,0.2960
Georgia,Jenkins,2013,0.2700
Georgia,Jenkins,2014,0.2510
Georgia,Jenkins,2015,0.2610
Georgia,Johnson,2012,0.1840
Georgia,Johnson,2013,0.2040
Georgia,Johnson,2014,0.2040
Georgia,Johnson,2015,0.1930
Georgia,Jones,2012,0.0960
Georgia,Jones,2013,0.1060
Georgia,Jones,2014,0.1120
Georgia,Jones,2015,0.1100
Georgia,Lamar,2012,0.1360
Georgia,Lamar,2013,0.1460
Georgia,Lamar,2014,0.1440
Georgia,Lamar,2015,0.1450
Georgia,Lanier,2012,0.1400
Georgia,Lanier,2013,0.1240
Georgia,Lanier,2014,0.1290
Georgia,Lanier,2015,0.1360
Georgia,Laurens,2012,0.1770
Georgia,Laurens,2013,0.1700
Georgia,Laurens,2014,0.1740
Georgia,Laurens,2015,0.1730
Georgia,Lee,2012,0.0730
Georgia,Lee,2013,0.0590
Georgia,Lee,2014,0.0390
Georgia,Lee,2015,0.0540
Georgia,Liberty,2012,0.1360
Georgia,Liberty,2013,0.1390
Georgia,Liberty,2014,0.1530
Georgia,Liberty,2015,0.1530
Georgia,Lincoln,2012,0.2860
Georgia,Lincoln,2013,0.2860
Georgia,Lincoln,2014,0.2880
Georgia,Lincoln,2015,0.2850
Georgia,Long,2012,0.1800
Georgia,Long,2013,0.1900
Georgia,Long,2014,0.1670
Georgia,Long,2015,0.1850
Georgia,Lowndes,2012,0.1100
Georgia,Lowndes,2013,0.1090
Georgia,Lowndes,2014,0.1170
Georgia,Lowndes,2015,0.1340
Georgia,Lumpkin,2012,0.1590
Georgia,Lumpkin,2013,0.1470
Georgia,Lumpkin,2014,0.1450
Georgia,Lumpkin,2015,0.1480
Georgia,Macon,2012,0.2170
Georgia,Macon,2013,0.1960
Georgia,Macon,2014,0.2340
Georgia,Macon,2015,0.2290
Georgia,Madison,2012,0.2030
Georgia,Madison,2013,0.1700
Georgia,Madison,2014,0.1650
Georgia,Madison,2015,0.1320
Georgia,Marion,2012,0.2630
Georgia,Marion,2013,0.2690
Georgia,Marion,2014,0.2470
Georgia,Marion,2015,0.2580
Georgia,McDuffie,2012,0.1190
Georgia,McDuffie,2013,0.1220
Georgia,McDuffie,2014,0.1190
Georgia,McDuffie,2015,0.1230
Georgia,McIntosh,2012,0.4400
Georgia,McIntosh,2013,0.4560
Georgia,McIntosh,2014,0.4620
Georgia,McIntosh,2015,0.4310
Georgia,Meriwether,2012,0.1900
Georgia,Meriwether,2013,0.1810
Georgia,Meriwether,2014,0.1860
Georgia,Meriwether,2015,0.2000
Georgia,Miller,2012,0.1060
Georgia,Miller,2013,0.1130
Georgia,Miller,2014,0.1340
Georgia,Miller,2015,0.1410
Georgia,Mitchell,2012,0.0960
Georgia,Mitchell,2013,0.0930
Georgia,Mitchell,2014,0.0900
Georgia,Mitchell,2015,0.0910
Georgia,Monroe,2012,0.1050
Georgia,Monroe,2013,0.1130
Georgia,Monroe,2014,0.1130
Georgia,Monroe,2015,0.1210
Georgia,Montgomery,2012,0.1620
Georgia,Montgomery,2013,0.1840
Georgia,Montgomery,2014,0.1880
Georgia,Montgomery,2015,0.1930
Georgia,Morgan,2012,0.1280
Georgia,Morgan,2013,0.1290
Georgia,Morgan,2014,0.1440
Georgia,Morgan,2015,0.1440
Georgia,Murray,2012,0.1050
Georgia,Murray,2013,0.1120
Georgia,Murray,2014,0.1160
Georgia,Murray,2015,0.1000
Georgia,Muscogee,2012,0.1280
Georgia,Muscogee,2013,0.1290
Georgia,Muscogee,2014,0.1280
Georgia,Muscogee,2015,0.1290
Georgia,Newton,2012,0.1210
Georgia,Newton,2013,0.1160
Georgia,Newton,2014,0.0990
Georgia,Newton,2015,0.0970
Georgia,Oconee,2012,0.0950
Georgia,Oconee,2013,0.0800
Georgia,Oconee,2014,0.0800
Georgia,Oconee,2015,0.0750
Georgia,Oglethorpe,2012,0.2290
Georgia,Oglethorpe,2013,0.1940
Georgia,Oglethorpe,2014,0.1620
Georgia,Oglethorpe,2015,0.1460
Georgia,Paulding,2012,0.0810
Georgia,Paulding,2013,0.0840
Georgia,Paulding,2014,0.0770
Georgia,Paulding,2015,0.0720
Georgia,Peach,2012,0.1480
Georgia,Peach,2013,0.1400
Georgia,Peach,2014,0.1330
Georgia,Peach,2015,0.1140
Georgia,Pickens,2012,0.1730
Georgia,Pickens,2013,0.1890
Georgia,Pickens,2014,0.1950
Georgia,Pickens,2015,0.1750
Georgia,Pierce,2012,0.1120
Georgia,Pierce,2013,0.1230
Georgia,Pierce,2014,0.1400
Georgia,Pierce,2015,0.1350
Georgia,Pike,2012,0.0990
Georgia,Pike,2013,0.0960
Georgia,Pike,2014,0.1080
Georgia,Pike,2015,0.1180
Georgia,Polk,2012,0.1350
Georgia,Polk,2013,0.1330
Georgia,Polk,2014,0.1280
Georgia,Polk,2015,0.1320
Georgia,Pulaski,2012,0.1740
Georgia,Pulaski,2013,0.1640
Georgia,Pulaski,2014,0.1570
Georgia,Pulaski,2015,0.1850
Georgia,Putnam,2012,0.3170
Georgia,Putnam,2013,0.3360
Georgia,Putnam,2014,0.3370
Georgia,Putnam,2015,0.3360
Georgia,Quitman,2012,0.4830
Georgia,Quitman,2013,0.5140
Georgia,Quitman,2014,0.5120
Georgia,Quitman,2015,0.5140
Georgia,Rabun,2012,0.4440
Georgia,Rabun,2013,0.4330
Georgia,Rabun,2014,0.4380
Georgia,Rabun,2015,0.4540
Georgia,Randolph,2012,0.2800
Georgia,Randolph,2013,0.2690
Georgia,Randolph,2014,0.2430
Georgia,Randolph,2015,0.2380
Georgia,Richmond,2012,0.1520
Georgia,Richmond,2013,0.1630
Georgia,Richmond,2014,0.1720
Georgia,Richmond,2015,0.1750
Georgia,Rockdale,2012,0.1210
Georgia,Rockdale,2013,0.1170
Georgia,Rockdale,2014,0.1200
Georgia,Rockdale,2015,0.1110
Georgia,Schley,2012,0.1960
Georgia,Schley,2013,0.1640
Georgia,Schley,2014,0.1550
Georgia,Schley,2015,0.1360
Georgia,Screven,2012,0.2810
Georgia,Screven,2013,0.2300
Georgia,Screven,2014,0.2150
Georgia,Screven,2015,0.2070
Georgia,Seminole,2012,0.3240
Georgia,Seminole,2013,0.3080
Georgia,Seminole,2014,0.3100
Georgia,Seminole,2015,0.3120
Georgia,Spalding,2012,0.1380
Georgia,Spalding,2013,0.1420
Georgia,Spalding,2014,0.1440
Georgia,Spalding,2015,0.1560
Georgia,Stephens,2012,0.2590
Georgia,Stephens,2013,0.2660
Georgia,Stephens,2014,0.2640
Georgia,Stephens,2015,0.2670
Georgia,Stewart,2012,0.1840
Georgia,Stewart,2013,0.2170
Georgia,Stewart,2014,0.2400
Georgia,Stewart,2015,0.2610
Georgia,Sumter,2012,0.1700
Georgia,Sumter,2013,0.1710
Georgia,Sumter,2014,0.1660
Georgia,Sumter,2015,0.1770
Georgia,Talbot,2012,0.2060
Georgia,Talbot,2013,0.2040
Georgia,Talbot,2014,0.2040
Georgia,Talbot,2015,0.2110
Georgia,Taliaferro,2012,0.3510
Georgia,Taliaferro,2013,0.3360
Georgia,Taliaferro,2014,0.3290
Georgia,Taliaferro,2015,0.3410
Georgia,Tattnall,2012,0.1890
Georgia,Tattnall,2013,0.2020
Georgia,Tattnall,2014,0.1890
Georgia,Tattnall,2015,0.2030
Georgia,Taylor,2012,0.2240
Georgia,Taylor,2013,0.1860
Georgia,Taylor,2014,0.2090
Georgia,Taylor,2015,0.2460
Georgia,Telfair,2012,0.1920
Georgia,Telfair,2013,0.2290
Georgia,Telfair,2014,0.2500
Georgia,Telfair,2015,0.2680
Georgia,Terrell,2012,0.1800
Georgia,Terrell,2013,0.1810
Georgia,Terrell,2014,0.2260
Georgia,Terrell,2015,0.2050
Georgia,Thomas,2012,0.1340
Georgia,Thomas,2013,0.1390
Georgia,Thomas,2014,0.1440
Georgia,Thomas,2015,0.1440
Georgia,Tift,2012,0.1620
Georgia,Tift,2013,0.1630
Georgia,Tift,2014,0.1480
Georgia,Tift,2015,0.1390
Georgia,Toombs,2012,0.1450
Georgia,Toombs,2013,0.1480
Georgia,Toombs,2014,0.1270
Georgia,Toombs,2015,0.1170
Georgia,Towns,2012,0.4240
Georgia,Towns,2013,0.4520
Georgia,Towns,2014,0.4500
Georgia,Towns,2015,0.4570
Georgia,Treutlen,2012,0.1470
Georgia,Treutlen,2013,0.1500
Georgia,Treutlen,2014,0.1660
Georgia,Treutlen,2015,0.1870
Georgia,Troup,2012,0.1220
Georgia,Troup,2013,0.1290
Georgia,Troup,2014,0.1280
Georgia,Troup,2015,0.1270
Georgia,Turner,2012,0.2010
Georgia,Turner,2013,0.1700
Georgia,Turner,2014,0.1930
Georgia,Turner,2015,0.2130
Georgia,Twiggs,2012,0.2830
Georgia,Twiggs,2013,0.2730
Georgia,Twiggs,2014,0.2800
Georgia,Twiggs,2015,0.2800
Georgia,Union,2012,0.3340
Georgia,Union,2013,0.3510
Georgia,Union,2014,0.4030
Georgia,Union,2015,0.4120
Georgia,Upson,2012,0.1610
Georgia,Upson,2013,0.1480
Georgia,Upson,2014,0.1470
Georgia,Upson,2015,0.1620
Georgia,Walker,2012,0.1260
Georgia,Walker,2013,0.1270
Georgia,Walker,2014,0.1310
Georgia,Walker,2015,0.1410
Georgia,Walton,2012,0.0830
Georgia,Walton,2013,0.0880
Georgia,Walton,2014,0.0910
Georgia,Walton,2015,0.0870
Georgia,Ware,2012,0.1900
Georgia,Ware,2013,0.1750
Georgia,Ware,2014,0.1620
Georgia,Ware,2015,0.1520
Georgia,Warren,2012,0.2320
Georgia,Warren,2013,0.2530
Georgia,Warren,2014,0.2820
Georgia,Warren,2015,0.2810
Georgia,Washington,2012,0.2120
Georgia,Washington,2013,0.2080
Georgia,Washington,2014,0.2120
Georgia,Washington,2015,0.2000
Georgia,Wayne,2012,0.1660
Georgia,Wayne,2013,0.1610
Georgia,Wayne,2014,0.1580
Georgia,Wayne,2015,0.1700
Georgia,Webster,2012,0.1930
Georgia,Webster,2013,0.2200
Georgia,Webster,2014,0.2070
Georgia,Webster,2015,0.2370
Georgia,Wheeler,2012,0.2240
Georgia,Wheeler,2013,0.1850
Georgia,Wheeler,2014,0.2230
Georgia,Wheeler,2015,0.2230
Georgia,White,2012,0.2290
Georgia,White,2013,0.2600
Georgia,White,2014,0.2830
Georgia,White,2015,0.2930
Georgia,Whitfield,2012,0.1290
Georgia,Whitfield,2013,0.1320
Georgia,Whitfield,2014,0.1270
Georgia,Whitfield,2015,0.1300
Georgia,Wilcox,2012,0.2450
Georgia,Wilcox,2013,0.2250
Georgia,Wilcox,2014,0.2160
Georgia,Wilcox,2015,0.2170
Georgia,Wilkes,2012,0.2070
Georgia,Wilkes,2013,0.2070
Georgia,Wilkes,2014,0.2090
Georgia,Wilkes,2015,0.2240
Georgia,Wilkinson,2012,0.2580
Georgia,Wilkinson,2013,0.2490
Georgia,Wilkinson,2014,0.2500
Georgia,Wilkinson,2015,0.2550
Georgia,Worth,2012,0.1340
Georgia,Worth,2013,0.1490
Georgia,Worth,2014,0.1320
Georgia,Worth,2015,0.1410
Hawaii,Hawaii,2012,0.2170
Hawaii,Hawaii,2013,0.2200
Hawaii,Hawaii,2014,0.2300
Hawaii,Hawaii,2015,0.2320
Hawaii,Honolulu,2012,0.0860
Hawaii,Honolulu,2013,0.0840
Hawaii,Honolulu,2014,0.0870
Hawaii,Honolulu,2015,0.0930
Hawaii,Kalawao,2012,0.4950
Hawaii,Kalawao,2013,0.5160
Hawaii,Kalawao,2014,0.4710
Hawaii,Kalawao,2015,0.4490
Hawaii,Kauai,2012,0.2570
Hawaii,Kauai,2013,0.2530
Hawaii,Kauai,2014,0.2560
Hawaii,Kauai,2015,0.2590
Hawaii,Maui,2012,0.2550
Hawaii,Maui,2013,0.2550
Hawaii,Maui,2014,0.2510
Hawaii,Maui,2015,0.2490
Idaho,Ada,2012,0.0600
Idaho,Ada,2013,0.0580
Idaho,Ada,2014,0.0510
Idaho,Ada,2015,0.0470
Idaho,Adams,2012,0.3390
Idaho,Adams,2013,0.3510
Idaho,Adams,2014,0.3780
Idaho,Adams,2015,0.3980
Idaho,Bannock,2012,0.0880
Idaho,Bannock,2013,0.0870
Idaho,Bannock,2014,0.0900
Idaho,Bannock,2015,0.0880
Idaho,Bear Lake,2012,0.3660
Idaho,Bear Lake,2013,0.3780
Idaho,Bear Lake,2014,0.3810
Idaho,Bear Lake,2015,0.4080
Idaho,Benewah,2012,0.1830
Idaho,Benewah,2013,0.1580
Idaho,Benewah,2014,0.1990
Idaho,Benewah,2015,0.2080
Idaho,Bingham,2012,0.0910
Idaho,Bingham,2013,0.0900
Idaho,Bingham,2014,0.0820
Idaho,Bingham,2015,0.0930
Idaho,Blaine,2012,0.3870
Idaho,Blaine,2013,0.3880
Idaho,Blaine,2014,0.3850
Idaho,Blaine,2015,0.4090
Idaho,Boise,2012,0.4360
Idaho,Boise,2013,0.4350
Idaho,Boise,2014,0.4290
Idaho,Boise,2015,0.4430
Idaho,Bonner,2012,0.2670
Idaho,Bonner,2013,0.2900
Idaho,Bonner,2014,0.2940
Idaho,Bonner,2015,0.3010
Idaho,Bonneville,2012,0.0950
Idaho,Bonneville,2013,0.0970
Idaho,Bonneville,2014,0.0950
Idaho,Bonneville,2015,0.0940
Idaho,Boundary,2012,0.2050
Idaho,Boundary,2013,0.1990
Idaho,Boundary,2014,0.2140
Idaho,Boundary,2015,0.1850
Idaho,Butte,2012,0.2230
Idaho,Butte,2013,0.2260
Idaho,Butte,2014,0.2390
Idaho,Butte,2015,0.2100
Idaho,Camas,2012,0.4390
Idaho,Camas,2013,0.4680
Idaho,Camas,2014,0.4740
Idaho,Camas,2015,0.5030
Idaho,Canyon,2012,0.0910
Idaho,Canyon,2013,0.0880
Idaho,Canyon,2014,0.0800
Idaho,Canyon,2015,0.0690
Idaho,Caribou,2012,0.1840
Idaho,Caribou,2013,0.1760
Idaho,Caribou,2014,0.1650
Idaho,Caribou,2015,0.1900
Idaho,Cassia,2012,0.0860
Idaho,Cassia,2013,0.0860
Idaho,Cassia,2014,0.0780
Idaho,Cassia,2015,0.0820
Idaho,Clark,2012,0.4620
Idaho,Clark,2013,0.4550
Idaho,Clark,2014,0.4870
Idaho,Clark,2015,0.4920
Idaho,Clearwater,2012,0.1860
Idaho,Clearwater,2013,0.2020
Idaho,Clearwater,2014,0.2000
Idaho,Clearwater,2015,0.1830
Idaho,Custer,2012,0.3810
Idaho,Custer,2013,0.3870
Idaho,Custer,2014,0.4120
Idaho,Custer,2015,0.4360
Idaho,Elmore,2012,0.2130
Idaho,Elmore,2013,0.2130
Idaho,Elmore,2014,0.2050
Idaho,Elmore,2015,0.1980
Idaho,Franklin,2012,0.0960
Idaho,Franklin,2013,0.0920
Idaho,Franklin,2014,0.0790
Idaho,Franklin,2015,0.0850
Idaho,Fremont,2012,0.4610
Idaho,Fremont,2013,0.4670
Idaho,Fremont,2014,0.4710
Idaho,Fremont,2015,0.4810
Idaho,Gem,2012,0.0880
Idaho,Gem,2013,0.1060
Idaho,Gem,2014,0.0980
Idaho,Gem,2015,0.1120
Idaho,Gooding,2012,0.0890
Idaho,Gooding,2013,0.0840
Idaho,Gooding,2014,0.1060
Idaho,Gooding,2015,0.1210
Idaho,Idaho,2012,0.2340
Idaho,Idaho,2013,0.2470
Idaho,Idaho,2014,0.2500
Idaho,Idaho,2015,0.2420
Idaho,Jefferson,2012,0.0680
Idaho,Jefferson,2013,0.0760
Idaho,Jefferson,2014,0.0720
Idaho,Jefferson,2015,0.0820
Idaho,Jerome,2012,0.0640
Idaho,Jerome,2013,0.0540
Idaho,Jerome,2014,0.0600
Idaho,Jerome,2015,0.0700
Idaho,Kootenai,2012,0.1230
Idaho,Kootenai,2013,0.1260
Idaho,Kootenai,2014,0.1350
Idaho,Kootenai,2015,0.1360
Idaho,Latah,2012,0.0600
Idaho,Latah,2013,0.0700
Idaho,Latah,2014,0.0680
Idaho,Latah,2015,0.0720
Idaho,Lemhi,2012,0.2130
Idaho,Lemhi,2013,0.1890
Idaho,Lemhi,2014,0.1840
Idaho,Lemhi,2015,0.2150
Idaho,Lewis,2012,0.1100
Idaho,Lewis,2013,0.1170
Idaho,Lewis,2014,0.1210
Idaho,Lewis,2015,0.1350
Idaho,Lincoln,2012,0.1530
Idaho,Lincoln,2013,0.1800
Idaho,Lincoln,2014,0.1870
Idaho,Lincoln,2015,0.1720
Idaho,Madison,2012,0.1090
Idaho,Madison,2013,0.1160
Idaho,Madison,2014,0.1370
Idaho,Madison,2015,0.1680
Idaho,Minidoka,2012,0.1140
Idaho,Minidoka,2013,0.0900
Idaho,Minidoka,2014,0.0790
Idaho,Minidoka,2015,0.0770
Idaho,Nez Perce,2012,0.0740
Idaho,Nez Perce,2013,0.0790
Idaho,Nez Perce,2014,0.0730
Idaho,Nez Perce,2015,0.0770
Idaho,Oneida,2012,0.1750
Idaho,Oneida,2013,0.1760
Idaho,Oneida,2014,0.1410
Idaho,Oneida,2015,0.1800
Idaho,Owyhee,2012,0.1900
Idaho,Owyhee,2013,0.1790
Idaho,Owyhee,2014,0.1850
Idaho,Owyhee,2015,0.1760
Idaho,Payette,2012,0.0830
Idaho,Payette,2013,0.0980
Idaho,Payette,2014,0.0850
Idaho,Payette,2015,0.0970
Idaho,Power,2012,0.1350
Idaho,Power,2013,0.1230
Idaho,Power,2014,0.1340
Idaho,Power,2015,0.1290
Idaho,Shoshone,2012,0.1800
Idaho,Shoshone,2013,0.1870
Idaho,Shoshone,2014,0.1740
Idaho,Shoshone,2015,0.1830
Idaho,Teton,2012,0.3220
Idaho,Teton,2013,0.3440
Idaho,Teton,2014,0.3530
Idaho,Teton,2015,0.3440
Idaho,Twin Falls,2012,0.0980
Idaho,Twin Falls,2013,0.0970
Idaho,Twin Falls,2014,0.0900
Idaho,Twin Falls,2015,0.0810
Idaho,Valley,2012,0.6890
Idaho,Valley,2013,0.7010
Idaho,Valley,2014,0.7260
Idaho,Valley,2015,0.7310
Idaho,Washington,2012,0.1180
Idaho,Washington,2013,0.1280
Idaho,Washington,2014,0.1410
Idaho,Washington,2015,0.1600
Illinois,Adams,2012,0.1070
Illinois,Adams,2013,0.0980
Illinois,Adams,2014,0.1020
Illinois,Adams,2015,0.1030
Illinois,Alexander,2012,0.2350
Illinois,Alexander,2013,0.2850
Illinois,Alexander,2014,0.2890
Illinois,Alexander,2015,0.3340
Illinois,Bond,2012,0.1090
Illinois,Bond,2013,0.1000
Illinois,Bond,2014,0.1210
Illinois,Bond,2015,0.1320
Illinois,Boone,2012,0.1030
Illinois,Boone,2013,0.1000
Illinois,Boone,2014,0.0910
Illinois,Boone,2015,0.0920
Illinois,Brown,2012,0.1460
Illinois,Brown,2013,0.1430
Illinois,Brown,2014,0.1350
Illinois,Brown,2015,0.1280
Illinois,Bureau,2012,0.0910
Illinois,Bureau,2013,0.1070
Illinois,Bureau,2014,0.1000
Illinois,Bureau,2015,0.1040
Illinois,Calhoun,2012,0.2690
Illinois,Calhoun,2013,0.2700
Illinois,Calhoun,2014,0.2760
Illinois,Calhoun,2015,0.2710
Illinois,Carroll,2012,0.2010
Illinois,Carroll,2013,0.2070
Illinois,Carroll,2014,0.2240
Illinois,Carroll,2015,0.2160
Illinois,Cass,2012,0.1330
Illinois,Cass,2013,0.1180
Illinois,Cass,2014,0.1040
Illinois,Cass,2015,0.1030
Illinois,Champaign,2012,0.0940
Illinois,Champaign,2013,0.1000
Illinois,Champaign,2014,0.0990
Illinois,Champaign,2015,0.1020
Illinois,Christian,2012,0.0870
Illinois,Christian,2013,0.0900
Illinois,Christian,2014,0.0930
Illinois,Christian,2015,0.0980
Illinois,Clark,2012,0.1520
Illinois,Clark,2013,0.1520
Illinois,Clark,2014,0.1360
Illinois,Clark,2015,0.1420
Illinois,Clay,2012,0.1270
Illinois,Clay,2013,0.1400
Illinois,Clay,2014,0.1530
Illinois,Clay,2015,0.1340
Illinois,Clinton,2012,0.0810
Illinois,Clinton,2013,0.0850
Illinois,Clinton,2014,0.0970
Illinois,Clinton,2015,0.1060
Illinois,Coles,2012,0.0980
Illinois,Coles,2013,0.1020
Illinois,Coles,2014,0.1050
Illinois,Coles,2015,0.1020
Illinois,Cook,2012,0.1120
Illinois,Cook,2013,0.1120
